model_region,AGGT,APPL,ARAB,BARL,BEFM,BULF,BULH,BULL,CACR,CAFF,CAFR,CAMF,CAMR,CATA,CERE,CITR,CORN,DCOH,DCOL,DCOW,DWHE,FLOW,FODD,GRAE,GRAI,GRAS,HEIF,HEIH,HEIL,HEIR,HENS,MAIF,NURS,OANI,OAR1,OATS,OCER,OCRO,OFAR,OFRU,OILS,OIND,OLIV,OOIL,OVEG,PARI,PERM,PIGF,PKPL,POTA,POUF,PULS,RAPE,ROOF,RUMI,RYEM,SCOW,SHGF,SHGM,SOWS,SOYA,SUGB,SUNF,SWHE,TABO,TAGR,TEXT,TOBA,TOMA,TWIN,UAAR
FRF1,1000.0,535.632384875956,1000.0,144.417471228245,1000.0,1000.0,4684.53469178084,4684.53469178084,1000.0,4684.53469178084,758.968973908108,4684.53469178084,847.202827913059,1000.0,1000.0,599.5,154.997092012834,310.5064756496,310.5064756496,1000.0,161.552728770134,1046.7790602744,1000.0,10.6247444593283,10.6247444593283,1000.0,1000.0,4684.53469178084,4684.53469178084,1454.65858387729,1088.00467622572,17.852669272196,1154.26934808213,1146.54465484624,1000.0,75.315926151337,127.200804914805,1101.50392845134,25.8329759465675,1620.80781751631,1000.0,1216.27472886561,545.4,346.539319381334,392.2170137125,,1000.0,1406.71900276141,1000.0,353.994274930506,1638.60845747085,196.033992585807,342.540903539573,41.2255838390824,1000.0,193.357775395224,185.517860673623,7358.60160013314,1019.86205828184,23.4535647303714,333.706637296075,22.8059693260833,360.26514435201,154.90073872343,16156.5276000895,2525.63254128359,271.483164596906,3084.45844905239,791.927524022302,2453.25596158163,1000.0
FRF2,1000.0,535.632384875956,1000.0,144.417471228245,1000.0,1000.0,4684.53469178084,4684.53469178084,1000.0,4684.53469178084,758.968973908108,4684.53469178084,847.202827913059,1000.0,1000.0,599.5,154.997092012834,310.5064756496,310.5064756496,1000.0,161.552728770134,1046.7790602744,1000.0,10.622380533885,10.622380533885,1000.0,1000.0,4684.53469178084,4684.53469178084,1454.65858387729,1088.00467622572,17.744997278802,1154.26934808213,1146.54465484624,1000.0,75.3159261513369,127.200804914805,1101.50392845134,25.8155787538692,1620.80781751631,1000.0,1216.27472886561,545.4,346.539319381334,392.2170137125,,1000.0,1406.71900276141,1000.0,353.994274930506,1638.60845747085,196.033992585807,342.540903539573,40.6539812006031,1000.0,193.357775395224,185.517860673623,7358.60160013314,1019.86205828184,23.4535647303714,333.706637296075,22.8059693260833,360.26514435201,154.90073872343,16156.5276000895,2525.63254128359,271.483164596906,3084.45844905239,791.927524022302,2453.25596158163,1000.0
FRF3,1000.0,535.632384875956,1000.0,144.417471228245,1000.0,1000.0,4684.53469178084,4684.53469178084,1000.0,4684.53469178084,758.968973908108,4684.53469178084,847.202827913059,1000.0,1000.0,599.5,154.997092012834,310.5064756496,310.5064756496,1000.0,161.552728770134,1046.7790602744,1000.0,10.6247303829041,10.6247303829041,1000.0,1000.0,4684.53469178084,4684.53469178084,1454.65858387729,1088.00467622572,17.7630580478828,1154.26934808213,1146.54465484624,1000.0,75.315926151337,127.200804914805,1101.50392845134,25.8893461068526,1620.80781751631,1000.0,1216.27472886561,545.4,346.539319381334,392.2170137125,,1000.0,1406.71900276141,1000.0,353.994274930506,1638.60845747085,196.033992585807,342.540903539573,41.6931828902995,1000.0,193.357775395224,185.517860673623,7358.60160013314,1019.86205828184,23.4535647303714,333.706637296075,22.8059693260833,360.26514435201,154.90073872343,16156.5276000895,2525.6,271.483164596906,3084.45844905239,791.927524022302,2453.25596158163,1000.0
FRG0,1000.0,535.632384875956,1000.0,144.417471228245,1000.0,1000.0,4684.53469178084,4684.53469178084,1000.0,4684.53469178084,758.968973908108,4684.53469178084,847.202827913059,1000.0,1000.0,599.5,154.997092012834,310.5064756496,310.5064756496,1000.0,161.552728770134,1046.7790602744,1000.0,10.6193489427863,10.6193489427863,1000.0,1000.0,4684.53469178084,4684.53469178084,1454.65858387729,1088.00467622572,17.7629597976972,1154.26934808213,1146.54465484624,1000.0,75.315926151337,127.200804914805,1101.50392845134,25.889451549996,1620.80781751631,1000.0,1216.27472886561,545.4,346.539319381334,392.2170137125,,1000.0,1406.71900276141,1000.0,353.994274930506,1638.60845747085,196.033992585807,342.540903539573,41.3192102355914,1000.0,193.357775395224,185.517860673623,7358.60160013314,1019.86205828184,23.4535647303714,333.706637296075,22.8059693260833,360.26514435201,154.90073872343,16156.5276000895,2525.63254128359,271.483164596906,3084.45844905239,791.927524022302,2453.25596158163,1000.0
FRH0,1000.0,535.632384875956,1000.0,144.417471228245,1000.0,1000.0,4684.53469178084,4684.53469178084,1000.0,4684.53469178084,758.968973908108,4684.53469178084,847.202827913059,1000.0,1000.0,599.5,154.997092012834,310.5064756496,310.5064756496,1000.0,161.552728770134,1046.7790602744,1000.0,10.6382882661809,10.6382882661809,1000.0,1000.0,4684.53469178084,4684.53469178084,1454.65858387729,1088.00467622572,17.7707579003326,1154.26934808213,1146.54465484624,1000.0,75.315926151337,127.200804914805,1101.50392845134,25.908873709342,1620.80781751631,1000.0,1216.27472886561,545.4,346.539319381334,392.2170137125,,1000.0,1406.71900276141,1000.0,353.994274930506,1638.60845747085,196.033992585807,342.540903539573,41.6536309729802,1000.0,193.357775395224,185.517860673623,7358.60160013314,1019.86205828184,23.4535647303714,333.706637296075,22.8059693260833,360.26514435201,154.90073872343,16156.5276000895,2525.6,271.483164596906,3084.45844905239,791.927524022302,,1000.0
FRI1,1000.0,535.632384875956,1000.0,144.417471228245,1000.0,1000.0,4684.53469178084,4684.53469178084,1000.0,4684.53469178084,758.968973908108,4684.53469178084,847.202827913059,1000.0,1000.0,599.5,154.997092012834,310.5064756496,310.5064756496,1000.0,161.552728770134,1046.7790602744,1000.0,10.6201228571847,10.6201228571847,1000.0,1000.0,4684.53469178084,4684.53469178084,1454.65858387729,1088.00467622572,17.7040478708118,1154.26934808213,1146.54465484624,1000.0,75.315926151337,127.200804914805,1101.50392845134,25.8674590194579,1620.80781751631,1000.0,1216.27472886561,545.412047207499,346.539319381334,392.2170137125,,1000.0,1406.71900276141,1000.0,353.994274930506,1638.60845747085,196.033992585807,342.540903539573,43.6997902869465,1000.0,193.357775395224,185.517860673623,7358.60160013314,1019.86205828184,23.4535647303714,333.706637296075,22.8059693260833,360.26514435201,154.90073872343,16156.5276000895,2525.63254128359,271.483164596906,3084.45844905239,791.927524022302,2453.25596158163,1000.0
FRI2,1000.0,535.632384875956,1000.0,144.417471228245,1000.0,1000.0,4684.53469178084,4684.53469178084,1000.0,4684.53469178084,758.968973908108,4684.53469178084,847.202827913059,1000.0,1000.0,599.5,154.997092012834,310.5064756496,310.5064756496,1000.0,161.552728770134,1046.7790602744,1000.0,10.6174992130256,10.6174992130256,1000.0,1000.0,4684.53469178084,4684.53469178084,1454.65858387729,1088.00467622572,17.6775297051291,1154.26934808213,1146.54465484624,1000.0,75.3159261513369,127.200804914805,1101.50392845134,25.9079316935436,1620.80781751631,1000.0,1216.27472886561,545.4,346.539319381334,392.2170137125,,1000.0,1406.71900276141,1000.0,353.994274930506,1638.60845747085,196.033992585807,342.540903539573,42.1210425571977,1000.0,193.357775395224,185.517860673623,7358.60160013314,1019.86205828184,23.4535647303714,333.706637296075,,360.26514435201,154.90073872343,16156.5276000895,2525.6,271.483164596906,3084.45844905239,791.927524022302,2453.25596158163,1000.0
FRI3,1000.0,535.632384875956,1000.0,144.417471228245,1000.0,1000.0,4684.53469178084,4684.53469178084,1000.0,4684.53469178084,758.968973908108,4684.53469178084,847.202827913059,1000.0,1000.0,599.5,154.997092012834,310.5064756496,310.5064756496,1000.0,161.552728770134,1046.7790602744,1000.0,10.6345226227201,10.6345226227201,1000.0,1000.0,4684.53469178084,4684.53469178084,1454.65858387729,1088.00467622572,17.751860239008,1154.26934808213,1146.54465484624,1000.0,75.315926151337,127.200804914805,1101.50392845134,25.8996955811718,1620.80781751631,1000.0,1216.27472886561,545.4,346.539319381334,392.2170137125,,1000.0,1406.71900276141,1000.0,353.994274930506,1638.60845747085,196.033992585807,342.540903539573,41.3866930638668,1000.0,193.357775395224,185.517860673623,7358.60160013314,1019.86205828184,23.4535647303714,333.706637296075,22.8059693260833,360.26514435201,154.90073872343,16156.5276000895,2525.63254128359,271.483164596906,3084.45844905239,791.927524022302,2453.25596158163,1000.0
FRJ1,1000.0,535.632384875956,1000.0,144.417471228245,1000.0,1000.0,4684.53469178084,4684.53469178084,1000.0,4684.53469178084,758.968973908108,4684.53469178084,847.202827913059,1000.0,1000.0,599.456507371825,154.997092012834,310.5064756496,310.5064756496,1000.0,161.552728770134,1046.7790602744,1000.0,10.6109158785966,10.6109158785966,1000.0,1000.0,4684.53469178084,4684.53469178084,1454.65858387729,1088.00467622572,17.7952099396117,1154.26934808213,1146.54465484624,1000.0,75.315926151337,127.200804914805,1101.50392845134,26.1089142506008,1620.80781751631,1000.0,1216.27472886561,545.412047207499,346.539319381334,392.2170137125,262.591679219914,1000.0,1406.71900276141,1000.0,353.994274930506,1638.60845747085,196.033992585807,342.540903539573,71.0613265965793,1000.0,193.357775395224,185.517860673623,7358.60160013314,1019.86205828184,23.4535647303714,333.706637296075,22.8059693260833,360.26514435201,154.90073872343,16156.5276000895,2525.63254128359,271.483164596906,,791.927524022302,2453.25596158163,1000.0
FRJ2,1000.0,535.632384875956,1000.0,144.417471228245,1000.0,1000.0,4684.53469178084,4684.53469178084,1000.0,4684.53469178084,758.968973908108,4684.53469178084,847.202827913059,1000.0,1000.0,599.5,154.997092012834,310.5064756496,310.5064756496,1000.0,161.552728770134,1046.7790602744,1000.0,10.6203239565437,10.6203239565437,1000.0,1000.0,4684.53469178084,4684.53469178084,1454.65858387729,1088.00467622572,17.6985214866043,1154.26934808213,1146.54465484624,1000.0,75.315926151337,127.200804914805,1101.50392845134,25.9167088203688,1620.80781751631,1000.0,1216.27472886561,545.412047207499,346.539319381334,392.2170137125,,1000.0,1406.71900276141,1000.0,353.994274930506,1638.60845747085,196.033992585807,342.540903539573,43.1107712802816,1000.0,193.357775395224,185.517860673623,7358.60160013314,1019.86205828184,23.4535647303714,333.706637296075,22.8059693260833,360.26514435201,154.90073872343,16156.5276000895,2525.63254128359,271.483164596906,3084.45844905239,791.927524022302,2453.25596158163,1000.0
FRK1,1000.0,535.632384875956,1000.0,144.417471228245,1000.0,1000.0,4684.53469178084,4684.53469178084,1000.0,4684.53469178084,758.968973908108,4684.53469178084,847.202827913059,1000.0,1000.0,599.456507371825,154.997092012834,310.5064756496,310.5064756496,1000.0,161.552728770134,1046.7790602744,1000.0,10.6219357383952,10.6219357383952,1000.0,1000.0,4684.53469178084,4684.53469178084,1454.65858387729,1088.00467622572,17.7549540610755,1154.26934808213,1146.54465484624,1000.0,75.3159261513369,127.200804914805,1101.50392845134,25.9177064827394,1620.80781751631,1000.0,1216.27472886561,545.4,346.539319381334,392.2170137125,,1000.0,1406.71900276141,1000.0,353.994274930506,1638.60845747085,196.033992585807,342.540903539573,41.3554968988682,1000.0,193.357775395224,185.517860673623,7358.60160013314,1019.86205828184,23.4535647303714,333.706637296075,22.8059693260833,360.26514435201,154.90073872343,16156.5276000895,2525.63254128359,271.483164596906,3084.45844905239,791.927524022302,2453.25596158163,1000.0
FRK2,1000.0,535.632384875956,1000.0,144.417471228245,1000.0,1000.0,4684.53469178084,4684.53469178084,1000.0,4684.53469178084,758.968973908108,4684.53469178084,847.202827913059,1000.0,1000.0,599.456507371825,154.997092012834,310.5064756496,310.5064756496,1000.0,161.552728770134,1046.7790602744,1000.0,10.6243951831052,10.6243951831052,1000.0,1000.0,4684.53469178084,4684.53469178084,1454.65858387729,1088.00467622572,17.800078693099,1154.26934808213,1146.54465484624,1000.0,75.3159261513369,127.200804914805,1101.50392845134,25.9234300471213,1620.80781751631,1000.0,1216.27472886561,545.412047207499,346.539319381334,392.2170137125,262.591679219914,1000.0,1406.71900276141,1000.0,353.994274930506,1638.60845747085,196.033992585807,342.540903539573,42.7194491846299,1000.0,193.357775395224,185.517860673623,7358.60160013314,1019.86205828184,23.4535647303714,333.706637296075,22.8059693260833,360.26514435201,154.90073872343,16156.5276000895,2525.63254128359,271.483164596906,3084.45844905239,791.927524022302,2453.25596158163,1000.0
FRL0,1000.0,535.632384875956,1000.0,144.417471228245,1000.0,1000.0,4684.53469178084,4684.53469178084,1000.0,4684.53469178084,758.968973908108,4684.53469178084,847.202827913059,1000.0,1000.0,599.456507371825,154.997092012834,310.5064756496,310.5064756496,1000.0,161.552728770134,1046.7790602744,1000.0,10.6153250268387,10.6153250268387,1000.0,1000.0,4684.53469178084,4684.53469178084,1454.65858387729,1088.00467622572,17.7970404948836,1154.26934808213,1146.54465484624,1000.0,75.3159261513369,127.200804914805,1101.50392845134,26.0956290563546,1620.80781751631,1000.0,1216.27472886561,545.412047207499,346.539319381334,392.2170137125,262.591679219914,1000.0,1406.71900276141,1000.0,353.994274930506,1638.60845747085,196.033992585807,342.540903539573,57.6607238107511,1000.0,193.357775395224,185.517860673623,7358.60160013314,1019.86205828184,23.4535647303714,333.706637296075,22.8059693260833,360.26514435201,154.90073872343,16156.5276000895,2525.63254128359,271.483164596906,,791.927524022302,2453.25596158163,1000.0
FRM0,1000.0,535.632384875956,1000.0,144.417471228245,1000.0,1000.0,4684.53469178084,4684.53469178084,1000.0,4684.53469178084,758.968973908108,4684.53469178084,847.202827913059,1000.0,1000.0,599.456507371825,154.997092012834,310.5064756496,310.5064756496,1000.0,161.552728770134,1046.7790602744,1000.0,10.6129664041113,10.6129664041113,1000.0,1000.0,4684.53469178084,4684.53469178084,1454.65858387729,1088.00467622572,17.837222536429,1154.26934808213,1146.54465484624,1000.0,75.3159261513369,127.200804914805,1101.50392845134,26.5248182186909,1620.80781751631,1000.0,1216.27472886561,545.412047207499,346.539319381334,392.2170137125,,1000.0,1406.71900276141,1000.0,353.994274930506,1638.60845747085,196.033992585807,342.540903539573,77.0036534515266,1000.0,193.357775395224,185.517860673623,7358.60160013314,1019.86205828184,23.4535647303714,333.706637296075,,360.26514435201,154.90073872343,16156.5276000895,2525.63254128359,271.483164596906,,791.927524022302,2453.25596158163,1000.0
HU21,1000.0,200.086917015221,1000.0,122.372630916236,1000.0,1000.0,3509.72855155698,3509.72855155698,1000.0,3509.72855155698,575.152949403213,3509.72855155698,650.107218664627,1000.0,1000.0,391.4,139.907671705408,295.402008204353,295.402008204353,1000.0,183.021624458576,1066.72054432589,1000.0,4.8804996718334,4.8804996718334,1000.0,1000.0,3509.72855155698,3509.72855155698,1092.07147564733,1416.52783938567,18.4127011995255,1294.03273253727,1144.69241772931,1000.0,129.20392104518,137.374665339708,1276.57051829092,11.9197081525407,614.790698033305,1000.0,1247.8125025221,,839.797545946507,344.802216043596,,1000.0,1489.19157071329,1000.0,216.929894041326,1719.52612503372,351.98914017304,349.744151082675,23.7985728555256,1000.0,111.870994192647,140.627512605536,4802.82983952131,431.54490543576,24.733754476577,347.770121914442,27.5784544539452,345.638462658485,136.523242193406,,9626.27379899435,428.06250866864,1327.3777921914,365.235009126086,1361.6,1000.0
HU22,1000.0,200.086917015221,1000.0,122.372630916236,1000.0,1000.0,3509.72855155698,3509.72855155698,1000.0,3509.72855155698,575.152949403213,3509.72855155698,650.107218664627,1000.0,1000.0,391.4,139.907671705408,295.402008204353,295.402008204353,1000.0,183.021624458576,1066.72054432589,1000.0,4.89598372088977,4.89598372088977,1000.0,1000.0,3509.72855155698,3509.72855155698,1092.07147564733,1416.52783938567,18.4161416920235,1294.03273253727,1144.69241772931,1000.0,129.20392104518,137.374665339708,1276.57051829092,11.8570452318377,614.790698033305,1000.0,1247.8125025221,,839.797545946507,344.802216043596,,1000.0,1489.19157071329,1000.0,216.929894041326,1719.52612503372,351.98914017304,349.744151082675,23.4858272960677,1000.0,111.870994192647,140.627512605536,4802.82983952131,431.54490543576,24.733754476577,347.770121914442,27.5784544539452,345.638462658485,136.523242193406,,9626.27379899435,428.06250866864,,365.235009126086,1361.6,1000.0
HU23,1000.0,200.086917015221,1000.0,122.372630916236,1000.0,1000.0,3509.72855155698,3509.72855155698,1000.0,3509.72855155698,575.152949403213,3509.72855155698,650.107218664627,1000.0,1000.0,391.4,139.907671705408,295.402008204353,295.402008204353,1000.0,183.021624458576,1066.72054432589,1000.0,4.94416080156331,4.94416080156331,1000.0,1000.0,3509.72855155698,3509.72855155698,1092.07147564733,1416.52783938567,18.5122698995459,1294.03273253727,1144.69241772931,1000.0,129.20392104518,137.374665339708,1276.57051829092,11.875009266786,614.790698033305,1000.0,1247.8125025221,,839.797545946507,344.802216043596,,1000.0,1489.19157071329,1000.0,216.929894041326,1719.52612503372,351.98914017304,349.744151082675,24.1321886668151,1000.0,111.870994192647,140.627512605536,4802.82983952131,431.54490543576,24.733754476577,347.770121914442,27.5784544539452,345.638462658485,136.523242193406,,9626.27379899435,428.06250866864,1327.3777921914,365.235009126086,1361.6,1000.0
HU31,1000.0,200.086917015221,1000.0,122.372630916236,1000.0,1000.0,3509.72855155698,3509.72855155698,1000.0,3509.72855155698,575.152949403213,3509.72855155698,650.107218664627,1000.0,1000.0,391.4,139.907671705408,295.402008204353,295.402008204353,1000.0,183.021624458576,1066.72054432589,1000.0,4.87590185111317,4.87590185111317,1000.0,1000.0,3509.72855155698,3509.72855155698,1092.07147564733,1416.52783938567,18.3300421764326,1294.03273253727,1144.69241772931,1000.0,129.20392104518,137.374665339708,1276.57051829092,11.9361643490783,614.790698033305,1000.0,1247.8125025221,,839.797545946507,344.802216043596,,1000.0,1489.19157071329,1000.0,216.929894041326,1719.52612503372,351.98914017304,349.744151082675,24.4148787228025,1000.0,111.870994192647,140.627512605536,4802.82983952131,431.54490543576,24.733754476577,347.770121914442,27.5784544539452,345.638462658485,136.523242193406,,9626.27379899435,428.06250866864,1327.3777921914,365.235009126086,1361.6,1000.0
HU32,1000.0,200.086917015221,1000.0,122.372630916236,1000.0,1000.0,3509.72855155698,3509.72855155698,1000.0,3509.72855155698,575.152949403213,3509.72855155698,650.107218664627,1000.0,1000.0,391.4,139.907671705408,295.402008204353,295.402008204353,1000.0,183.021624458576,1066.72054432589,1000.0,4.86972113307144,4.86972113307145,1000.0,1000.0,3509.72855155698,3509.72855155698,1092.07147564733,1416.52783938567,18.4108709220167,1294.03273253727,1144.69241772931,1000.0,129.20392104518,137.374665339708,1276.57051829092,11.9451049721089,614.790698033305,1000.0,1247.8125025221,,839.797545946507,344.802216043596,262.339104590058,1000.0,1489.19157071329,1000.0,216.929894041326,1719.52612503372,351.98914017304,349.744151082675,24.1648714525474,1000.0,111.870994192647,140.627512605536,4802.82983952131,431.54490543576,24.733754476577,347.770121914442,27.5784544539452,345.638462658485,136.523242193406,,9626.27379899435,428.06250866864,1327.3777921914,365.235009126086,1361.6,1000.0
HU33,1000.0,200.086917015221,1000.0,122.372630916236,1000.0,1000.0,3509.72855155698,3509.72855155698,1000.0,3509.72855155698,575.152949403213,3509.72855155698,650.107218664627,1000.0,1000.0,391.4,139.907671705408,295.402008204353,295.402008204353,1000.0,183.021624458576,1066.72054432589,1000.0,4.87563618314312,4.87563618314312,1000.0,1000.0,3509.72855155698,3509.72855155698,1092.07147564733,1416.52783938567,18.4453727228757,1294.03273253727,1144.69241772931,1000.0,129.20392104518,137.374665339708,1276.57051829092,11.9330196239574,614.790698033305,1000.0,1247.8125025221,,839.797545946507,344.802216043596,262.339104590058,1000.0,1489.19157071329,1000.0,216.929894041326,1719.52612503372,351.98914017304,349.744151082675,24.34069256224,1000.0,111.870994192647,140.627512605536,4802.82983952131,431.54490543576,24.733754476577,347.770121914442,27.5784544539452,345.638462658485,136.523242193406,,9626.27379899435,428.06250866864,1327.3777921914,365.235009126086,1361.6,1000.0
ITC1,1000.0,351.43293321077,1000.0,174.288743772334,1000.0,1000.0,5989.1174488061,5989.1174488061,1000.0,5989.1174488061,969.751427665045,5989.11744880611,1083.14324767349,1000.0,1000.0,372.306847983926,194.932073124679,335.802399893603,335.802399893603,1000.0,275.046460097758,983.002436549926,1000.0,14.2533889801912,14.2533889801912,1000.0,1000.0,5989.1174488061,5989.1174488061,1860.18020288368,1583.63302088911,16.5604056733269,993.770848908585,1461.51001256112,1000.0,170.779763067439,137.773268069459,976.054096495505,23.4046907743471,586.788874571103,1000.0,1285.60837287012,658.684510481332,515.795092796828,724.473268168046,186.321558620043,1000.0,2146.06355042918,1000.0,492.799790659982,1825.87428868964,763.477398790063,340.82316984272,31.1931434407297,1000.0,132.021140405085,237.055188353711,6013.0417676467,1069.19130420582,34.9745371337255,276.154681522827,44.1557916119525,220.477283007731,193.016957009222,1363.93712706367,2525.6,,3385.57471548409,778.9,1361.57166340269,1000.0
ITC2,1000.0,351.43293321077,1000.0,174.288743772334,1000.0,1000.0,5989.1174488061,5989.1174488061,1000.0,5989.1174488061,969.751427665045,5989.1174488061,1083.14324767349,1000.0,1000.0,372.3,194.932073124679,335.802399893603,335.802399893603,1000.0,275.046460097758,983.002436549926,1000.0,10.0433281243835,10.0433281243835,1000.0,1000.0,5989.1174488061,5989.1174488061,1860.18020288368,,14.8890375366718,993.770848908585,1461.51001256112,1000.0,,137.773268069459,,21.5832275142536,586.788874571103,,1285.60837287012,658.684510481332,,724.473268168046,,1000.0,2146.06355042918,1000.0,492.799790659982,,763.477398790063,,,1000.0,132.021140405085,237.055188353711,6013.04176764671,1069.19130420582,34.9745371337255,,,,193.016957009222,,2525.6,,,778.9,1361.57166340269,1000.0
ITC3,1000.0,351.43293321077,1000.0,174.288743772334,1000.0,1000.0,5989.1174488061,5989.1174488061,1000.0,5989.1174488061,969.751427665045,5989.11744880611,1083.14324767349,1000.0,1000.0,372.306847983926,194.932073124679,335.802399893603,335.802399893603,1000.0,275.046460097758,983.002436549926,1000.0,9.7904037021211,9.7904037021211,1000.0,1000.0,5989.1174488061,5989.1174488061,1860.18020288368,,12.9937707743664,993.770848908585,1461.51001256112,1000.0,170.779763067439,137.773268069459,976.054096495505,21.9909310310428,586.788874571103,1000.0,1285.60837287012,658.684510481332,515.795092796828,724.473268168046,,1000.0,2146.06355042918,1000.0,492.799790659982,1825.87428868964,763.477398790063,,37.5501423732284,1000.0,132.021140405085,237.055188353711,6013.04176764671,1069.19130420582,34.9745371337255,,,220.477283007731,193.016957009222,1363.93712706367,2525.6,,,778.9,1361.57166340269,1000.0
ITF1,1000.0,351.43293321077,1000.0,174.288743772334,1000.0,1000.0,5989.1174488061,5989.1174488061,1000.0,5989.1174488061,969.751427665045,5989.1174488061,1083.14324767349,1000.0,1000.0,372.306847983926,194.932073124679,335.802399893603,335.802399893603,1000.0,275.046460097758,983.002436549926,1000.0,18.7278953265535,18.7278953265535,1000.0,1000.0,5989.1174488061,5989.1174488061,1860.18020288368,1583.63302088911,18.0099448845863,993.770848908585,1461.51001256112,1000.0,170.77976306744,137.773268069459,976.054096495505,26.0259584099253,586.788874571103,1000.0,1285.60837287012,658.684510481332,515.795092796828,724.473268168046,186.321558620043,1000.0,2146.06355042918,1000.0,492.799790659982,1825.87428868964,763.477398790063,,35.5641850122783,1000.0,132.021140405085,237.055188353711,6013.04176764671,1069.19130420582,34.9745371337255,276.154681522827,,220.477283007731,193.016957009222,1363.93712706367,2525.6,,,778.9,1361.5716634027,1000.0
ITF2,1000.0,351.43293321077,1000.0,174.288743772334,1000.0,1000.0,5989.1174488061,5989.11744880611,1000.0,5989.1174488061,969.751427665045,5989.1174488061,1083.14324767349,1000.0,1000.0,372.306847983926,194.932073124679,335.802399893603,335.802399893603,1000.0,275.046460097758,983.002436549926,1000.0,11.8838171143895,11.8838171143895,1000.0,1000.0,5989.1174488061,5989.1174488061,1860.18020288368,1583.63302088911,22.0672502397508,993.770848908585,1461.51001256112,1000.0,170.779763067439,137.773268069459,976.054096495505,25.4996618016902,586.788874571103,1000.0,1285.60837287012,658.684510481332,515.795092796828,724.473268168046,,1000.0,2146.06355042918,1000.0,492.799790659982,1825.87428868964,763.477398790063,,35.8993822936601,1000.0,132.021140405085,237.055188353711,6013.04176764671,1069.19130420582,34.9745371337255,276.154681522827,,220.477283007731,193.016957009222,1363.93712706367,2525.6,,,778.9,1361.57166340269,1000.0
ITF4,1000.0,351.43293321077,1000.0,174.288743772334,1000.0,1000.0,5989.1174488061,5989.1174488061,1000.0,5989.1174488061,969.751427665045,5989.1174488061,1083.14324767349,1000.0,1000.0,372.306847983926,194.932073124679,335.802399893603,335.802399893603,1000.0,275.046460097758,983.002436549926,1000.0,11.958588977077,11.958588977077,1000.0,1000.0,5989.1174488061,5989.11744880611,1860.18020288368,1583.63302088911,16.434172467905,993.770848908585,1461.51001256112,1000.0,170.779763067439,137.773268069459,976.054096495505,22.7932953712899,586.788874571103,1000.0,1285.60837287012,658.684510481332,515.795092796828,724.473268168046,186.321558620043,1000.0,2146.06355042918,1000.0,492.799790659982,1825.87428868964,763.477398790063,340.82316984272,34.6655870423536,1000.0,132.021140405085,237.055188353711,6013.0417676467,1069.19130420582,34.9745371337255,276.154681522827,44.1557916119525,220.477283007731,193.016957009222,1363.93712706367,2525.6,,3385.57471548409,778.9,1361.57166340269,1000.0
ITF5,1000.0,351.43293321077,1000.0,174.288743772334,1000.0,1000.0,5989.1174488061,5989.1174488061,1000.0,5989.11744880611,969.751427665045,5989.1174488061,1083.14324767349,1000.0,1000.0,372.306847983926,194.932073124679,335.802399893603,335.802399893603,1000.0,275.046460097758,983.002436549926,1000.0,,,,1000.0,5989.1174488061,5989.1174488061,1860.18020288368,1583.63302088911,15.9198255956673,993.770848908585,1461.51001256112,1000.0,170.77976306744,137.773268069459,976.054096495505,22.9528109427223,586.788874571103,1000.0,1285.60837287012,658.684510481332,515.795092796828,724.473268168046,,1000.0,2146.06355042918,1000.0,492.799790659982,1825.87428868964,763.477398790063,340.82316984272,34.0730155430072,1000.0,132.021140405085,237.055188353711,6013.04176764671,1069.19130420582,34.9745371337255,276.154681522827,44.1557916119525,220.477283007731,193.016957009222,1363.93712706367,2525.6,,3385.57471548409,778.9,1361.5716634027,1000.0
ITF6,1000.0,351.43293321077,1000.0,174.288743772334,1000.0,1000.0,5989.1174488061,5989.1174488061,1000.0,5989.1174488061,969.751427665045,5989.1174488061,1083.14324767349,1000.0,1000.0,372.306847983926,194.932073124679,335.802399893603,335.802399893603,1000.0,275.046460097758,983.002436549926,1000.0,14.5179473864553,14.5179473864553,1000.0,1000.0,5989.1174488061,5989.1174488061,1860.18020288368,1583.63302088911,16.5914211018403,993.770848908585,1461.51001256112,1000.0,170.779763067439,137.773268069459,976.054096495505,23.1035824673321,586.788874571103,1000.0,1285.60837287012,658.684510481332,515.795092796828,724.473268168046,186.321558620043,1000.0,2146.06355042918,1000.0,492.799790659982,1825.87428868964,763.477398790063,340.82316984272,34.0882058883506,1000.0,132.021140405085,237.055188353711,6013.0417676467,1069.19130420582,34.9745371337255,276.154681522827,44.1557916119525,220.477283007731,193.016957009222,1363.93712706367,2525.6,,3385.5747154841,778.9,1361.57166340269,1000.0
