model_region,BULF,BULH,BULL,CAFF,CAFR,CALV,CAMF,CAMR,CATA,DCOH,DCOL,DCOW,GOAT,HEIF,HEIH,HEIL,HEIR,HENS,PIGF,PIGS,POUF,POUL,SCOW,SHEP,SHGF,SHGM,SHGT,SOWS
EE00,9.32276994455254,7.35674669565365,1.96602324889889,0.0674988053580281,41.674019289231,71.1623209674109,3.07542220949149,26.3453806633304,244.152276081055,42.4139910628001,42.4139910628001,84.8279821256003,1.96269546108497,2.41432416130083,1.64867932243602,0.765644838864812,50.4480079545899,0.930229682052564,166.13150348402,292.47282037867,1.39872850959522,2.32895819164779,25.9768709276,43.6752296319099,5.39430909475015,45.6379250929949,51.032234187745,25.6017245170178
EL30,0.0938872629340811,0.0737560766863332,0.0201311862477478,0.0887731625669615,1.3738520604536,3.13352916241616,0.0511522825006318,1.61975165689496,4.65161651157481,0.326646174867216,0.326646174867216,0.653292349734431,,0.28774403501249,0.188721237201396,0.0990227978110933,0.371035386852952,0.565567682309005,0.771823449212898,3.90642154228753,1.25252133133574,1.81808901364475,0.112128314624694,,24.5163860433914,71.9851858660016,96.501571909393,1.16119782674028
EL41,0.484310952322074,0.372217144260594,0.11209380806148,0.156523768575416,1.59183835101344,3.72067341703352,0.0894411203163265,1.88287017712834,7.17508887747497,0.0888057482696139,0.0888057482696139,0.177611496539228,,0.0765296141529982,0.0463042405701833,0.0302253735828149,0.966342322512976,0.138620086802937,1.75381276139157,4.15436947659496,0.300977975074122,0.439598061877059,1.74962107491418,,129.679207638811,381.382592091474,511.061799730284,0.89318563722498
EL42,0.790966054755974,0.60685165609077,0.184114398665203,0.423383850418006,1.01833898018125,2.80045973851637,0.21093326017458,1.14780364774254,10.8624539589272,1.86015371794304,1.86015371794304,3.72030743588607,,0.0919579859009787,0.0540310001496598,0.0379269857513189,2.09520311070179,0.100664129753626,2.65074278573892,8.37732678440216,0.216662689731372,0.317326819484998,1.36355963316599,,90.7370676412094,267.021490935387,357.758558576596,2.13982359140819
EL43,0.0976207295119015,0.0725138661725296,0.025106863339372,0.053864846394639,4.80266224633401,10.5567497054236,0.0193536698869667,5.68086894280799,11.1393731881181,0.0459907926306718,0.0459907926306718,0.0919815852613436,,0.0564816814006654,0.0375072870712944,0.0189743943293709,0.162462247966818,0.372604667083667,13.0889351276304,25.4137027113225,0.861479072710056,1.23408373979372,0.174077238553815,,565.075642805005,1660.60304218,2225.678684985,4.5725852095755
EL51,5.08464884499476,3.98830500137622,1.09634384361854,3.19596098961117,6.83439021022387,19.4834734859994,1.56396323750074,7.88915904866357,80.2972483050485,8.14919550516297,8.14919550516296,16.2983910103259,,1.33425242459517,0.801698181093613,0.532554243501552,15.3676193155298,0.331432072419168,28.5350484675287,53.1584203097771,0.694966057781905,1.02639813020107,22.7288632236034,,267.019264912682,785.414044592116,1052.4333095048,9.11387403132246
EL52,11.9406966699849,9.38069631766454,2.5600003523204,4.81050751289577,10.4173431096486,30.0283462908398,2.45215808219107,12.3483375861044,127.93063794428,22.3984310491171,22.3984310491171,44.7968620982342,,4.78537962495237,3.1216868218607,1.66369280309167,21.7481251446434,1.92584936157642,43.5590954204172,93.1841040042297,4.12707242997381,6.05292179155023,14.6312281156255,,344.46216325421,1012.1843926598,1356.64655591401,18.3734787011715
EL53,2.38201911537347,1.87126828699307,0.510750828380399,1.20529943035554,4.07742576830672,10.7093726460269,0.610854414810891,4.81579303255373,28.1155518941275,1.491831291741,1.491831291741,2.983662583482,,0.479038494879904,0.314204173156952,0.164834321722952,4.61115709822939,0.138859384237356,7.0192243895924,15.5865463573687,0.256876886780281,0.395736271017637,6.95030195613581,,157.103889670508,462.300965128524,619.404854799032,3.17115003247949
EL54,2.67987670530884,2.10524913718199,0.574627568126843,1.49334463114605,3.61115340557581,10.1470959713049,0.758834772416892,4.28376316216612,53.6661436482785,2.05322235479274,2.05322235479274,4.10644470958549,,1.51231006104906,0.991169060002033,0.521141001047024,6.8959362601127,2.49373521550377,52.8376988176551,106.612590334862,5.39496905579983,7.8887042713036,28.3244799409176,,266.104136882063,782.564268082698,1048.66840496476,19.9129747447865
EL61,4.92237574198924,3.8442259488845,1.07814979310474,3.19923636713605,9.1513665147876,24.3698663915973,1.52976875423135,10.4894947554423,93.9631880349195,7.07987909438448,7.07987909438448,14.159758188769,,1.58748368272288,0.946240047708325,0.641243635014557,12.4777562658008,0.427982133745326,68.4803496306977,130.010169519259,1.02692773237965,1.45490986612498,36.4459477640403,,443.709200568749,1305.48155161814,1749.19075218688,22.7720343252409
EL62,0.237182824719195,0.176541233235281,0.0606415914839143,0.141773201468109,1.243875149347,2.91757744010026,0.0584531561013387,1.47347593318381,6.34829665137865,0.149964789468585,0.149964789468585,0.29992957893717,,0.163161267415706,0.108266965902317,0.0548943015133898,0.780149649263333,0.123581791873321,8.46309879225766,15.2575432242568,0.231762731600603,0.355344523473924,1.95029589094299,,68.7916622262293,202.36647707057,271.158139296799,2.52079597130856
EL63,3.08969812028554,2.29997336376735,0.789724756518186,1.53260471894847,2.55139854240756,7.82753291766584,0.715960964389149,3.02756869192065,44.6271953477384,2.36096679107662,2.36096679107662,4.72193358215324,,1.80382789658499,1.19674771654509,0.607080180039903,7.96379161363337,0.559794433509134,29.9742560523626,75.0344495245276,1.21562170488503,1.77541613839416,19.2204112174154,,495.365132919313,1456.61338990569,1951.978522825,16.6793874921099
EL64,0.891976869521253,0.663930173625618,0.228046695895635,0.518763498767767,5.14391503771875,11.9779297494235,0.256771042510205,6.05848017042679,27.4140812069959,1.29068930529127,1.29068930529127,2.58137861058253,,0.699203072928786,0.463774942942218,0.235428129986568,4.62012597581812,0.875075014747561,38.2105053113933,72.6206588082951,1.94627524886884,2.8213502636164,6.64346692872174,,236.773463762198,696.095026630013,932.868490392211,12.7391512320912
EL65,1.39955804883805,1.09954782026723,0.30001022857082,0.632862245863476,5.48498619174037,12.9675932593951,0.343309690817776,6.50643513097345,22.5885422999107,0.609776944543052,0.609776944543052,1.2195538890861,,0.636880906487362,0.417959005927349,0.218921900560013,2.39020671843985,0.602549089879663,28.2196926924373,51.1734763416413,1.30272023365184,1.90526932353151,3.97474947766431,,245.814981920711,722.838233491919,968.653215412631,8.49963855994135
ES11,6.03563933386826,5.55254857795509,0.483090755913169,60.0158267065435,17.0381708988613,133.004961963491,18.894113178885,37.0568511792015,796.949145617422,172.676384759233,172.676384759233,345.352769518467,,5.50147716703756,3.788431350408,1.71304581662957,104.393624293359,5.13019713370295,661.850954835757,1051.30965755081,11.5509171881882,16.6811143218912,202.660673341198,,57.2121983914305,185.437759724973,242.649958116403,90.0614899607882
ES12,8.96134856077192,8.24237625339229,0.718972307379638,22.8576431150982,6.41960441435068,50.442405224217,7.20086079474783,13.9642969000203,333.149753723415,36.0182084678451,36.0182084678451,72.0364169356903,,3.86883370157376,2.65486247825881,1.21397122331495,56.993109704708,0.232600805102776,6.12200726773521,12.3695006350314,0.460681288691946,0.693282093794722,140.847639596454,,20.6821493029567,67.1792613297436,87.8614106327003,1.44660100631203
ES13,5.02999770692115,4.62831604894961,0.401681657971545,12.8690346561352,4.02403276542935,29.6762616607872,4.02357569393501,8.75961854528759,242.584777797466,25.3308895607105,25.3308895607105,50.661779121421,,3.48569481925731,2.39466505601859,1.09102976323871,65.4111354524277,0.128157811168519,0.917106775685203,3.58640399537161,0.239937328095774,0.368095139264293,88.3199090366515,,18.8713518729935,61.0775561123411,79.9489079853346,0.616269969657777
ES21,3.86440802626472,3.55684190243366,0.307566123831059,8.17428696352711,3.80857540032975,22.8450014568299,2.58022485164883,8.28191424132419,116.983125147537,9.5988547287873,9.5988547287873,19.1977094575746,,2.672986057367,1.83519765918019,0.837788398186807,21.2373255715538,0.280315980687977,20.9194364357619,36.0931744750196,0.634567453921002,0.914883434608978,47.1656945779465,,61.946762506255,200.643551850301,262.590314356556,3.51138356934414
ES22,3.19019987433259,2.88756594253028,0.302633931802316,7.89145712625087,7.99694917053448,35.7899687027636,2.51279545335312,17.3887669526251,109.730905465644,11.8787338242697,11.8787338242697,23.7574676485393,,1.18240723045975,0.861975613729072,0.320431616730674,17.3470335605218,0.642888392941983,361.5467736691,703.596748603248,1.50015458432144,2.14304297726343,28.4638284490273,,117.289817017301,379.995924802822,497.285741820123,79.1400323703981
ES23,1.48382262073977,1.36559332802716,0.118229292712609,5.28571120778979,4.12577486993442,20.1112758206241,1.7273358292778,8.97245391362211,43.8183305030943,1.11907380317773,1.11907380317773,2.23814760635546,,1.56705551998243,1.16267091602685,0.404384603955582,2.87952185943579,0.483685250377712,67.331356374588,131.2036266215,1.09116322438802,1.57484847476573,15.5385070759567,,29.7128116429954,96.2575548378959,125.970366480891,14.7894014585905
ES24,16.4538462272056,15.171422211409,1.28242401579665,72.7477407641752,39.9491189013426,222.889584535545,23.260010352715,86.9327145173122,318.065534018347,7.8276814337875,7.8276814337875,15.655362867575,,3.4835959640261,2.57096685901715,0.91262910500895,13.8727387133607,3.44711633622075,4533.53054048646,6778.14016542813,7.52206316120343,10.9691794974242,45.7104057106349,,407.028504444719,1318.72655684068,1725.7550612854,519.27820021558
ES30,5.83175361990669,5.37268629094052,0.459067328966177,8.38078870311346,6.10403838596681,30.4359990484388,2.68675585193902,13.2644161074195,90.8960008126909,3.17157730345904,3.17157730345904,6.34315460691807,,2.49957104182081,1.84836895310934,0.65120208871146,6.43280371836014,1.23790938755181,9.34091209420261,46.2030915557431,2.65959270862958,3.89750209618139,39.3527187772464,,32.2578996168712,104.567099425557,136.824999042429,8.52410749155596
ES41,61.0072055050837,56.2274439625632,4.77976154252053,142.849672779054,91.5216067027487,478.782933263992,45.3360730342728,199.075580747916,1346.84382642042,46.364402065941,46.364402065941,92.7288041318821,,31.8498420043215,23.6096423343773,8.24019966994419,143.904935253581,8.27592651846407,2293.32683040884,3959.58839543288,18.4146784297794,26.6906049482434,538.570106261555,,724.884345207683,2348.37772216479,3073.26206737248,385.479164611017
ES42,28.1693926944443,25.4774509745777,2.6919417198666,40.3437858118961,76.2359342399234,295.382292646217,12.9759712920909,165.826601302307,477.313708228637,12.5765879184125,12.5765879184125,25.153175836825,,5.97816616730909,4.4244585477418,1.55370761956729,17.6346870983464,11.5486870803144,968.034100453064,1666.87431113222,25.6936754746682,37.2423625549826,104.995993785495,,663.05461208798,2148.31622717942,2811.3708392674,161.773422472518
ES43,31.7961858292413,29.3067357333268,2.48945009591447,64.5719513634448,40.1901371570918,210.967588843778,20.3404929508223,85.8650073724189,781.361100739632,1.763256746206,1.763256746206,3.526513492412,,14.6206876852916,10.290853866937,4.32983381835456,90.3766574797572,1.20094160023482,733.624423153903,1491.8365882269,2.59278762997766,3.79372923021248,430.073467409152,,902.76196967255,2925.68129360951,3828.44326328206,175.475706097353
ES51,11.8733357279613,10.7320709206632,1.14126480729807,78.1720618774675,20.4031663228889,167.892402589935,24.9324646091767,44.384709780402,367.80128381293,37.7077328564344,37.7077328564344,75.4154657128688,,3.13247639695417,2.30037335896202,0.832103037992142,40.7188707541377,11.2414771934426,4534.08675177851,7181.56911310978,25.0536878193926,36.2951650128352,68.768732631073,,137.616844221033,445.962394231438,583.579238452471,612.894664820483
ES52,3.44161918848955,3.10850729885951,0.333111889630035,4.44849609360817,13.3518258832641,48.2642622514905,1.42057025268136,29.0433700219369,75.764892896774,3.58008742744449,3.58008742744449,7.16017485488897,,0.51900700925503,0.388081180546021,0.130925828709009,4.61170098606954,3.54059670947127,683.063408322487,1068.80907709841,7.78863148935671,11.329228198828,11.7681286065804,,85.6854759183684,277.634754510853,363.320230429221,89.2920246361887
ES53,0.737619497579917,0.673955782298117,0.0636637152817996,1.7761988794012,2.95966316721986,11.7357899847887,0.562636548769531,6.43729138939816,28.4283701193748,5.18548217355436,5.18548217355436,10.3709643471087,,0.264145226324944,0.182904192824954,0.0812410334999899,2.2165535784491,0.20747879888358,23.9256761030168,90.3739483864126,0.445470009516355,0.652948808399935,3.10329748512337,,70.549092367054,228.575027016615,299.124119383669,15.3746678842064
ES61,28.351138576451,26.132929337306,2.21820923914504,37.825188062699,83.7892565457837,314.859251955739,11.9246880140246,181.320119333232,687.607881314706,29.4117567699585,29.4117567699585,58.8235135399169,,9.13010789079241,6.52005462791353,2.61005326287888,68.7238370038834,8.15682905449652,1501.86718648319,2533.30020951705,18.2303293637219,26.3871584182184,207.720032347923,,768.911468035155,2491.07543707775,3259.98690511291,238.706917886545
ES62,8.46130857656623,7.65104137138851,0.810267205177725,9.42380268164051,7.77002221990755,37.076959269559,2.98538967435544,16.8977446936555,56.9153253964147,4.09089809928617,4.09089809928617,8.18179619857233,,0.533554315732111,0.39361761235778,0.139936703374331,1.75186873660951,1.15981182710061,1125.35579132322,1756.72822822167,2.48131428192666,3.64112610902727,0.909838299375466,,189.59964335895,614.524269589954,804.123912948904,146.13571078189
ES70,0.970205607148484,0.876819898968776,0.0933857081797077,1.25913549112455,1.76272727050246,7.25979786499508,0.401729590926326,3.83620551244174,19.1096855547638,3.31842020819016,3.31842020819016,6.63684041638033,,0.143532209721808,0.105997222850789,0.037534986871019,1.90107519574662,1.41048662507897,26.524875810332,115.976653593319,3.09505286329266,4.50553948837163,2.19823426077146,,70.8631748570069,229.323315436122,300.186490293129,20.711475323121
FI19,41.7052017648617,25.7920464905057,15.913155274356,0.766576988556663,45.9486211265723,97.4338777349386,0.0193932092864117,50.6992864105232,302.650802354324,47.4871133705515,47.4871133705515,94.9742267411031,,9.33828034689497,6.66805530171173,2.67022504518323,36.4354170582335,2.00575224721327,356.891155658116,559.447437765501,3.5246399689851,5.53039221619837,22.7637987082922,,11.217585774605,39.5353904521293,50.7529762267342,50.7617148634679
FI20,0.93725467641079,0.562976593346491,0.374278083064299,0.0171796662434266,0.938732868573107,1.99236014158973,,1.03644760677319,7.97205466475952,1.05054062309691,1.05054062309691,2.10108124619381,,0.192076943876722,0.142354288722772,0.0497226551539501,1.46323361700987,0.0169376515862351,0.278340270395143,,0.000472661975520701,0.0174103135617558,1.2860480396786,,4.052863487497,14.3021272800768,18.3549907675738,
FR10,0.994851816814138,0.662106856058127,0.332744960756011,0.219761315925095,54.2026468412152,92.1662556898255,0.462219058386821,37.2816284742984,112.219187525734,2.92398401890412,2.92398401890412,5.84796803780825,,0.937162708463517,0.640372335041503,0.296790373422014,6.21929269508207,0.470806032835216,5.73502171654085,10.7152846473133,0.948170194065854,1.41897622690107,6.05365657774092,,4.43014405284717,9.83729889908363,14.2674429519308,1.17891768746061
FRB0,26.6497926210875,18.7299638376576,7.91982878342993,5.49925754325155,221.338058536363,391.81375017676,12.5818256258183,152.394608471327,820.483743078441,29.7120611056004,29.7120611056004,59.4241222112008,,20.3657238594913,12.3561726457534,8.00955121373791,117.888881383746,2.70076144470128,217.636140047479,358.439165741057,5.63133603978053,8.33209748448182,204.341472826156,,102.545316243215,228.289184979963,330.834501223178,33.3285251297001
FRC1,76.1476252171759,54.3823966878103,21.7652285293657,14.9005507610431,162.993128536852,327.260394443847,37.3134175936607,112.053297552291,1248.51142419229,27.1864978922554,27.1864978922554,54.3729957845107,,54.8843829800037,34.386304677973,20.4980783020306,254.771959430573,1.22894988553346,72.2040574792134,131.82362948741,2.56031553245843,3.78926541799189,481.074066336183,,82.6058008530204,183.817210348197,266.423011201218,14.1132182700711
FRC2,30.1954159013527,21.5567133757842,8.63870252556849,6.35744771803114,61.2528849248697,125.868016248197,16.1075198842416,42.1501637210548,602.708545820166,104.389519446351,104.389519446351,208.779038892702,,26.3289754143533,17.1015682485499,9.22740716580338,161.406651030939,0.108248977718802,69.0028633153242,101.233315359882,0.224651693047318,0.33290067076612,50.1304483326219,,22.8395074808208,50.7609782083549,73.6004856891757,7.62964390665276
FRD1,149.440245746376,105.019736990256,44.4205087561198,13.3397371080906,118.05670840446,241.945261705833,29.2541938691128,81.2946223241693,1396.73100162428,226.705874334987,226.705874334987,453.411748669975,,46.2992051635326,28.6081365769734,17.6910685865591,332.584801869011,1.41687771775998,374.019533355211,587.008061016511,2.93760534382807,4.35448306158805,173.049738469555,,34.2789946543848,76.4480794606631,110.727074115048,50.4186386298675
FRD2,46.474165469422,31.1487724869875,15.3253929824346,4.8327335412493,74.7640226938931,141.695812488422,10.6160535925948,51.4830026606852,538.129012060231,62.0463702552427,62.0463702552426,124.092740510485,,19.3010903003429,13.1828178514019,6.11827244894102,117.537982333053,0.654936030207327,99.6140052999294,160.093559350083,1.32179400120056,1.97673003140789,89.027220958505,,19.8791671283729,44.1943633415834,64.0735304699563,14.317669492101
FRE1,38.9488058769213,25.778894604885,13.1699112720363,5.75643585853646,76.3905672408142,147.361263449625,12.6440944012483,52.5701659490259,625.050464853058,90.1212755017299,90.1212755017301,180.24255100346,,20.8933098741553,14.269388686139,6.62392118801632,146.743064686135,2.1759642214831,329.974691317466,607.499185940254,4.38896248756612,6.56492670904922,90.8614699627612,,18.0104692840899,40.0055624642225,58.0160317483124,65.6952475780374
FRE2,34.1527895446794,22.6091083463685,11.5436811983109,4.21377330894749,125.63049617732,225.615452084671,9.26471829348065,86.5064643049227,576.886961474329,57.423846377851,57.423846377851,114.847692755702,,15.4197082121697,10.5309023373364,4.88880587483331,104.667673611011,1.34833355667942,61.7043693405298,101.078522845681,2.79945882888212,4.14779238556154,82.183645266096,,30.1677715425654,67.1690259364391,97.3367974790045,9.32045744274222
FRF1,12.0370419858717,8.46035169959713,3.57669028627462,1.49134374900937,31.5556976538776,58.0166599290201,3.24202769480803,21.7275908313251,176.293400826168,22.8034137465857,22.8034137465857,45.6068274931714,,5.32616543940141,3.34906951038006,1.97709592902136,34.373654049064,0.471575680597027,66.9308118072989,107.357045427114,0.930433761060566,1.40200944165759,20.933051929639,,13.9391576813866,30.9763722100792,44.9155298914659,9.5689961728381
FRF2,58.3225076468866,40.9958938485804,17.3266137983063,4.99941248145332,143.542337437231,258.369932885832,10.9415723406559,98.8866106264913,662.943460842139,45.9267499130781,45.9267499130781,91.8534998261562,,19.3497382608443,12.4027293003964,6.94700896044797,115.07328041302,0.803119045100597,134.591604245431,203.941491931207,1.62725691476858,2.43037595986918,119.9745018094,,41.5519989299826,92.3042088790635,133.856207809046,16.4160999698416
FRF3,93.6970161888667,65.8704452173036,27.8265709715631,7.8762985088208,107.85046167763,207.25629559083,17.3224042422325,74.2071311621462,840.598659242936,90.1044265730092,90.1044265730092,180.208853146018,,30.7359496709581,18.6826806237999,12.0532690471582,173.98417760881,0.296154359235793,66.4029049044732,112.27235853151,0.608717257424783,0.904871616660576,154.716367037454,,77.0764292760873,171.086445781455,248.162875057543,10.8575113936833
FRG0,138.685887975405,97.5613403958539,41.1245475795508,23.908776387418,208.2831888608,427.900696477233,52.407246017044,143.301485211971,2139.00807921653,268.92896937277,268.92896937277,537.85793874554,,82.0242253329244,51.3776877093432,30.6465376235812,504.279166667303,21.7378936620518,909.938582488155,1411.84742642397,44.9014721105123,66.6393657725641,448.260164018126,,92.9642025234661,207.085096010106,300.049298533572,118.816560609432
FRH0,67.0006865546425,46.8626792692183,20.1380072854242,18.5789963233191,162.776365434713,333.963903365167,40.6139362904932,111.994605316641,1768.93138552186,384.05100575323,384.05100575323,768.10201150646,,46.4343599831775,30.3380367570865,16.096323226091,414.721754360918,27.0380409057796,4797.3261600081,7090.10635878044,55.7962048835738,82.8342457893534,138.708669751492,,33.7602038920975,75.2537598799089,109.013963772006,542.747013024838
FRI1,22.7587226072659,16.2477288826322,6.51099372463365,8.61429297042158,136.919426241048,261.152218025704,21.4028271210181,94.2156716932163,747.645089968197,41.053076768647,41.053076768647,82.1061535372941,,27.8099041134261,18.3871190551969,9.42278505822917,121.607055228126,5.62813380421333,250.295300652717,410.954076584338,11.7036897435366,17.3318235477499,232.211036456381,,287.868882162128,639.344314896951,927.213197059078,38.0295673565952
FRI2,60.1992185932916,42.9926079980634,17.2066105952282,12.944798357346,77.4025398371003,176.285808927204,32.7204306178003,53.2180401149576,933.229613635556,15.423743533174,15.423743533174,30.8474870663481,,33.6698250828298,21.2584242366045,12.4114008462253,168.875778367693,0.273803888078888,80.5269885729163,120.137494528296,0.544240840304541,0.818044728383428,463.351495598189,,153.271167683664,340.919050669149,494.190218352813,9.37663472037624
FRI3,29.3368684148473,20.6312822497259,8.70558616512146,7.15669397122984,161.665392952506,295.722465499833,15.6778400749824,111.222538501115,805.786057157744,40.2566450047957,40.2566450047957,80.5132900095914,,23.9053523889199,15.0190422393617,8.88631014955821,144.723414553662,3.09231446088739,220.413287707375,332.524642896632,6.33350774587861,9.42582220676601,231.58466629089,,312.831371439427,696.019925090319,1008.85129652975,26.5398362019907
FRJ1,14.5629978382747,10.4002398474622,4.16275799081255,3.12133249725728,87.3996399063656,157.600136525871,6.84102133473978,60.2381427875083,318.615679318659,8.84679524843806,8.84679524843806,17.6935904968761,,7.65732105288107,5.22945263664322,2.42786841623785,37.1683766218594,0.320765060138724,13.5707720690817,27.4640137734424,0.650591621653054,0.971356681791777,83.9332567828962,,122.466015153285,272.037747614874,394.503762768159,3.28886193657606
FRJ2,41.0343874918667,29.3025498716252,11.7318376202415,16.0312778450197,214.504137098073,418.547177539363,40.3999662546445,147.611796341625,1280.87594607005,63.2493522372689,63.2493522372689,126.498704474538,,38.1037431378563,25.0463676935807,13.0573754442756,202.932520531431,3.06050112655006,261.575498756352,374.025869315964,6.29653751028129,9.35703863683135,453.759412894997,,736.607939598327,1637.65601229089,2374.26395188921,26.6204740227153
FRK1,67.3616299342968,48.0997961915269,19.2618337427699,18.7479154756653,128.6605495018,282.970188076251,47.0046682943166,88.5570548044692,1423.57522085833,106.190448117045,106.190448117045,212.38089623409,,57.2456085101978,36.832302069398,20.4133064407998,292.778738230187,1.60080540006935,133.117053391662,224.909825767319,3.25637788291664,4.85718328298599,510.838159873303,,185.561038831685,412.432008254259,597.993047085944,21.7281658688367
FRK2,44.6598552820642,31.8880438112588,12.7718114708054,13.5836053189385,136.867494110955,274.467731413661,29.8040479179084,94.2125840658599,1018.04133043445,131.620130803391,131.620130803391,263.240261606782,,51.3621211306846,35.082110810209,16.2800103204756,208.396263476204,5.53561826408052,201.486520316609,279.440968017326,11.5223608131285,17.057979077209,175.915097525051,,186.25925946496,413.885508482439,600.144767947399,18.4541416136962
FRL0,8.50279708981078,6.07200578241348,2.43079130739729,0.842280999701433,69.281789906773,119.568357735183,1.80812486338041,47.6361619653279,173.366125305476,3.58217016453032,3.58217016453032,7.16434032906064,,4.1269305863012,2.81803446518682,1.30889612111438,16.0376102801659,0.204582355283289,11.2699860605419,18.0010769104649,0.416571760111429,0.621154115394718,17.9660892849543,,312.205530831567,693.839055799767,1006.04458663133,1.59337469204817
FRM0,4.26712185576624,3.04603125896013,1.22109059680611,0.703205190972137,26.5668422917283,47.1504189520653,1.5835484987482,18.2968229706166,96.5551673142947,0.0394061132926628,0.0394061132926628,0.0788122265853255,,1.56730712962581,1.07068559765289,0.496621531972913,9.35612225873199,0.0364179777853799,10.0346395814419,20.2693990077578,0.0555416933888331,0.0919596711742131,34.13538489152,,45.5320772400965,101.355880734473,146.887957974569,2.42260897359642
HU21,3.84062957726995,2.71637698643123,1.12425259083872,0.182342910700616,11.8224944961937,22.6871814541811,3.33069470287844,7.35164934440832,95.3192226027839,14.6445346997183,14.6445346997183,29.2890693994366,,0.796720075725106,0.468701840837084,0.328018234888022,21.8237074725423,0.53671197878537,192.392197882232,285.052613234283,2.76345684303264,3.30016882181801,16.8819146236288,,11.7104374648651,64.7792138368216,76.4896513016867,25.4373277929805
HU22,3.77625470635795,2.66690434936912,1.10935035698883,0.163234578105629,11.5031725445532,21.8606749067043,2.88988511008836,7.3043826739571,98.6346797282163,16.9818992233542,16.9818992233542,33.9637984467085,,1.7749415841796,1.07285713059505,0.702084453584551,24.9531932722534,0.670727882674309,156.164344378001,229.637795609754,3.42004368179295,4.09077156446726,12.3058168120126,,3.93995810505281,23.0599394675163,26.9998975725691,20.1572094753579
HU23,2.98608092931715,2.11032501232556,0.875755916991594,0.152194247717098,15.4421656948599,27.9961674614929,2.63043584974016,9.77137166917577,97.7480768920041,13.5554404912971,13.5554404912971,27.1108809825941,,1.26571022992279,0.775281047963658,0.490429181959134,18.7514207437652,0.517764471502525,346.906941985675,513.468560119213,2.61747682660856,3.13524129811108,19.6378165449119,,13.4315389288686,73.4497862830577,86.8813252119262,45.7444413613825
HU31,2.95433131252551,2.12941726145361,0.824914051071899,0.16716460555621,11.0490497745381,20.8809695938717,2.66374877495829,7.00100643881913,79.5672096524852,8.39122695026692,8.39122695026692,16.7824539005338,,2.06213723057678,1.3314563370687,0.730680893508081,15.0224220919353,1.05475716622379,74.6426805992236,116.449721801019,5.27205135346174,6.32680851968554,21.8648955230421,,14.8478296137817,79.6278761522614,94.4757057660431,11.4740079826428
HU32,7.16403663792385,5.15880148126191,2.00523515666194,0.358497784436193,22.7269384123266,43.6853569967096,6.70108007072433,13.8988407292225,182.907252963887,27.4843716117338,27.4843716117338,54.9687432234676,,3.54892387298643,2.12635130311359,1.42257256987285,42.1452037577968,3.34515691683674,512.732033030693,773.972155128574,17.2821730418481,20.6273299586849,31.3949884750026,,57.2952194453476,319.064289324744,376.359508770092,71.7116665836077
HU33,9.47867630439955,6.76956019240221,2.70911611199733,0.286158988036105,23.8410753784491,44.2847463721034,5.78354329461164,14.3739687110066,161.578842237121,23.7764167715477,23.7764167715477,47.5528335430953,,2.03240249955789,1.20526029652221,0.827142203035683,30.8598149059589,1.36028627491678,518.014224691389,745.529705986581,7.05675471411368,8.41704098903046,27.3703686120054,,42.4079180649205,230.679930534623,273.087848599543,62.430668045577
ITC1,63.24830520078,42.658947214992,20.589357985788,4.73513890439918,57.6514742319391,137.521891894123,37.1534636598694,37.9818150979151,602.426470120344,80.0950487086351,80.0950487086352,160.19009741727,,46.0439845507205,31.8989377128584,14.145046837862,125.597751537288,4.04411428313781,842.974982569418,1082.22635797153,8.70904607703403,12.7531603601718,69.8244395201622,,17.7011748349504,169.546160611033,187.247335445983,71.256963505926
ITC2,0.342492280892425,0.251732662746406,0.090759618146019,0.163067993828785,3.3657586303764,7.17553876636902,1.42964356701123,2.2170685751526,31.5228616807312,8.25860512542136,8.25860512542136,16.5172102508427,,1.88596269844193,1.37936976863464,0.506592929807296,5.17532320078518,,0.0876394016349887,1.96102340856755,,,0.426334483399907,,0.783478597158826,7.28517380637916,8.06865240353799,0.557715114454855
ITC3,0.856112042288494,0.630198757738646,0.225913284549848,0.0709102202588951,3.18528878767465,5.978783791574,0.622170852854844,2.10041393078562,18.239227464313,1.26845213412559,1.26845213412559,2.53690426825119,,1.28833207176571,0.942169326278564,0.346162745487146,5.48619871327106,,1.72775679459234,2.33585197228432,0.00785647844399893,0.00785647844399893,2.0928965771625,,1.57360368206101,15.2132866103086,16.7868902923696,0.180283549018309
ITF1,3.99115261694839,2.93627753270924,1.05487508423914,0.422830245883082,29.8420978230069,53.4547081537779,3.52344433180181,19.6663357530861,93.5258213231805,8.67086449809586,8.67086449809587,17.3417289961917,,3.71566135273757,2.71927690027574,0.996384452461829,8.33633543669875,0.694531586177424,73.4228453876576,95.0321846939719,1.45545471403586,2.14998630021329,6.6862347668262,,20.8513163191288,199.579308401666,220.430624720795,6.43827894935521
ITF2,2.29229222194461,1.48630105785847,0.805991164086143,0.339039340743205,11.9910844664624,22.5442572191019,2.32489787725917,7.88923553463711,52.9009390386196,8.35757641817541,8.35757641817541,16.7151528363508,,1.67128966313107,1.11482335894138,0.556466304189682,7.30921647201685,1.4453032037522,17.0773828136584,20.3593105422867,3.13937972086729,4.58468292461949,2.36873062607442,,8.74936548486091,83.8571400143108,92.6065054991717,0.974209121226237
