region,group1,group2,coef
IT400000,OARA,OARA,143.185799875858
IT400000,OARA,FARA,5.029985888244896
IT400000,OARA,NOCR,28.99618917445449
IT400000,FARA,CERE,0.0
IT400000,FARA,CER2,0.0
IT400000,FARA,OILS,0.0
IT400000,FARA,OARA,0.0
IT400000,FARA,FARA,12.26230804703661
IT400000,FARA,NOCR,8.337996439225792
IT400000,NOCR,CERE,0.0
IT400000,NOCR,CER2,0.0
IT400000,NOCR,OILS,0.0
IT400000,NOCR,OARA,0.0
IT400000,NOCR,FARA,0.0
IT400000,NOCR,NOCR,36.03801057147005
IT510000,CERE,CERE,2.141081157232643
IT510000,CERE,CER2,-5.628811587430856
IT510000,CERE,OILS,3.545722519839477
IT510000,CERE,OARA,-18.30461818859946
IT510000,CERE,FARA,-5.897740443360242
IT510000,CERE,NOCR,1.740047858688442
IT510000,CER2,CERE,0.0
IT510000,CER2,CER2,91.99375090387993
IT510000,CER2,OILS,4.282479372976849
IT510000,CER2,OARA,-78.03252934465442
IT510000,CER2,FARA,-7.966397477642946
IT510000,CER2,NOCR,21.92490337536949
IT510000,OILS,CERE,0.0
IT510000,OILS,CER2,0.0
IT510000,OILS,OILS,23.49329331769356
IT510000,OILS,OARA,-74.54345901782978
IT510000,OILS,FARA,-21.09307852863271
IT510000,OILS,NOCR,10.53809396452122
IT510000,OARA,CERE,0.0
IT510000,OARA,CER2,0.0
IT510000,OARA,OILS,0.0
IT510000,OARA,OARA,412.5828676679848
IT510000,OARA,FARA,98.50751118808903
IT510000,OARA,NOCR,-63.17471342457561
IT510000,FARA,CERE,0.0
IT510000,FARA,CER2,0.0
IT510000,FARA,OILS,0.0
IT510000,FARA,OARA,0.0
IT510000,FARA,FARA,26.801704224217
IT510000,FARA,NOCR,-14.23601631293512
IT510000,NOCR,CERE,0.0
IT510000,NOCR,CER2,0.0
IT510000,NOCR,OILS,0.0
IT510000,NOCR,OARA,0.0
IT510000,NOCR,FARA,0.0
IT510000,NOCR,NOCR,11.12190334104588
IT520000,CERE,CERE,4.394877349605423
IT520000,CERE,CER2,-19.68664583513525
IT520000,CERE,OILS,-2.136621004599323
IT520000,CERE,OARA,41.37714819940889
IT520000,CERE,FARA,8.440247606592822
IT520000,CERE,NOCR,-9.659071551676819
IT520000,CER2,CERE,0.0
IT520000,CER2,CER2,165.0609163094385
IT520000,CER2,OILS,-33.31241253997034
IT520000,CER2,OARA,-210.6209378383007
IT520000,CER2,FARA,-76.50078889061258
IT520000,CER2,NOCR,92.32153762009287
IT520000,OILS,CERE,0.0
IT520000,OILS,CER2,0.0
IT520000,OILS,OILS,32.38166961790953
IT520000,OILS,OARA,-31.05704016495262
IT520000,OILS,FARA,9.193681966320593
IT520000,OILS,NOCR,-14.53582006125321
IT520000,OARA,CERE,0.0
IT520000,OARA,CER2,0.0
IT520000,OARA,OILS,0.0
IT520000,OARA,OARA,717.6110927953874
IT520000,OARA,FARA,101.1687999787488
IT520000,OARA,NOCR,-138.0060432601422
IT520000,FARA,CERE,0.0
IT520000,FARA,CER2,0.0
IT520000,FARA,OILS,0.0
IT520000,FARA,OARA,0.0
IT520000,FARA,FARA,46.84928090780691
IT520000,FARA,NOCR,-54.20137100375027
IT520000,NOCR,CERE,0.0
IT520000,NOCR,CER2,0.0
IT520000,NOCR,OILS,0.0
IT520000,NOCR,OARA,0.0
IT520000,NOCR,FARA,0.0
IT520000,NOCR,NOCR,73.78820503790858
IT530000,CERE,CERE,2.106233374087621
IT530000,CERE,CER2,-6.07859741032108
IT530000,CERE,OILS,-1.756069330923945
IT530000,CERE,OARA,-14.4140281923756
IT530000,CERE,FARA,-6.340978320114867
IT530000,CERE,NOCR,3.100704142152692
IT530000,CER2,CERE,0.0
IT530000,CER2,CER2,204.9262989196174
IT530000,CER2,OILS,15.81900423749408
IT530000,CER2,OARA,6.350301882029859
IT530000,CER2,FARA,-12.38939687282586
IT530000,CER2,NOCR,30.27487345692855
IT530000,OILS,CERE,0.0
IT530000,OILS,CER2,0.0
IT530000,OILS,OILS,25.05347498821976
IT530000,OILS,OARA,8.02885504221582
IT530000,OILS,FARA,-0.1363134038559679
IT530000,OILS,NOCR,3.013250550360715
IT530000,OARA,CERE,0.0
IT530000,OARA,CER2,0.0
IT530000,OARA,OILS,0.0
IT530000,OARA,OARA,112.0767380752254
IT530000,OARA,FARA,51.8098984671583
IT530000,OARA,NOCR,-28.53479634341085
IT530000,FARA,CERE,0.0
IT530000,FARA,CER2,0.0
IT530000,FARA,OILS,0.0
IT530000,FARA,OARA,0.0
IT530000,FARA,FARA,25.51754558639139
IT530000,FARA,NOCR,-16.16986831960524
IT530000,NOCR,CERE,0.0
IT530000,NOCR,CER2,0.0
IT530000,NOCR,OILS,0.0
IT530000,NOCR,OARA,0.0
IT530000,NOCR,FARA,0.0
IT530000,NOCR,NOCR,13.28146322703004
IT600000,CERE,CERE,4.684109049381093
IT600000,CERE,CER2,-14.68671314027556
IT600000,CERE,OILS,-5.391398882987951
IT600000,CERE,OARA,4.516421832126388
IT600000,CERE,FARA,2.956978805307255
IT600000,CERE,NOCR,3.587840548028487
IT600000,CER2,CERE,0.0
IT600000,CER2,CER2,112.0705021217758
IT600000,CER2,OILS,-17.89042213988871
IT600000,CER2,OARA,-71.79951868871193
IT600000,CER2,FARA,-12.75891248792047
IT600000,CER2,NOCR,-9.472466416966748
IT600000,OILS,CERE,0.0
IT600000,OILS,CER2,0.0
IT600000,OILS,OILS,232.8235055102185
IT600000,OILS,OARA,26.46794007392761
IT600000,OILS,FARA,-76.75118636825819
IT600000,OILS,NOCR,19.98390606987518
IT600000,OARA,CERE,0.0
IT600000,OARA,CER2,0.0
IT600000,OARA,OILS,0.0
IT600000,OARA,OARA,54.68293913783617
IT600000,OARA,FARA,5.430355195929527
IT600000,OARA,NOCR,2.063130586573523
IT600000,FARA,CERE,0.0
IT600000,FARA,CER2,0.0
IT600000,FARA,OILS,0.0
IT600000,FARA,OARA,0.0
IT600000,FARA,FARA,29.19168133825448
IT600000,FARA,NOCR,-6.871571602495084
IT600000,NOCR,CERE,0.0
IT600000,NOCR,CER2,0.0
IT600000,NOCR,OILS,0.0
IT600000,NOCR,OARA,0.0
IT600000,NOCR,FARA,0.0
IT600000,NOCR,NOCR,5.808750341480022
IT710000,CERE,CERE,1.775151182692343
IT710000,CERE,CER2,-10.1078205248936
IT710000,CERE,OILS,-18.46630326272508
IT710000,CERE,OARA,-3.469155117447974
IT710000,CERE,FARA,-5.319159002255392
IT710000,CERE,NOCR,-4.942282865786472
IT710000,CER2,CERE,0.0
IT710000,CER2,CER2,289.7939854581444
IT710000,CER2,OILS,85.34688659870928
IT710000,CER2,OARA,-50.63229950036639
IT710000,CER2,FARA,41.47990927909515
IT710000,CER2,NOCR,121.4051615248376
IT710000,OILS,CERE,0.0
IT710000,OILS,CER2,0.0
IT710000,OILS,OILS,251.5897864664155
IT710000,OILS,OARA,35.8628507766041
IT710000,OILS,FARA,62.34423698078886
IT710000,OILS,NOCR,56.29501065406829
IT710000,OARA,CERE,0.0
IT710000,OARA,CER2,0.0
IT710000,OARA,OILS,0.0
IT710000,OARA,OARA,31.19661557937674
IT710000,OARA,FARA,6.315996044113971
IT710000,OARA,NOCR,-15.67914952360678
IT710000,FARA,CERE,0.0
IT710000,FARA,CER2,0.0
IT710000,FARA,OILS,0.0
IT710000,FARA,OARA,0.0
IT710000,FARA,FARA,25.60922322058736
IT710000,FARA,NOCR,25.95670825301238
IT710000,NOCR,CERE,0.0
IT710000,NOCR,CER2,0.0
IT710000,NOCR,OILS,0.0
IT710000,NOCR,OARA,0.0
IT710000,NOCR,FARA,0.0
IT710000,NOCR,NOCR,64.37395206450195
IT720000,CERE,CERE,7.048956169903646
IT720000,CERE,CER2,-73.02606755466714
IT720000,CERE,OILS,-10.40624154120836
IT720000,CERE,OARA,3.940769091648742
IT720000,CERE,FARA,19.2524155255144
IT720000,CERE,NOCR,-7.093398965766626
IT720000,CER2,CERE,0.0
IT720000,CER2,CER2,906.6531052050556
IT720000,CER2,OILS,-32.66633389097392
IT720000,CER2,OARA,-89.58072663081333
IT720000,CER2,FARA,-158.145940883885
IT720000,CER2,NOCR,66.0267371443736
IT720000,OILS,CERE,0.0
IT720000,OILS,CER2,0.0
IT720000,OILS,OILS,242.1264141526669
IT720000,OILS,OARA,143.7291433763081
IT720000,OILS,FARA,-56.69039786728276
IT720000,OILS,NOCR,10.79304231315131
IT720000,OARA,CERE,0.0
IT720000,OARA,CER2,0.0
IT720000,OARA,OILS,0.0
IT720000,OARA,OARA,396.8531591909003
IT720000,OARA,FARA,11.36681037057089
IT720000,OARA,NOCR,-22.97506452344184
IT720000,FARA,CERE,0.0
IT720000,FARA,CER2,0.0
IT720000,FARA,OILS,0.0
IT720000,FARA,OARA,0.0
IT720000,FARA,FARA,65.10777069436512
IT720000,FARA,NOCR,-22.29593918672869
IT720000,NOCR,CERE,0.0
IT720000,NOCR,CER2,0.0
IT720000,NOCR,OILS,0.0
IT720000,NOCR,OARA,0.0
IT720000,NOCR,FARA,0.0
IT720000,NOCR,NOCR,8.73050222619756
IT800000,CERE,CERE,0.7700911274533392
IT800000,CERE,CER2,-4.185871609775774
IT800000,CERE,OILS,0.0
IT800000,CERE,OARA,-5.198175907251529
IT800000,CERE,FARA,-1.267086393144633
IT800000,CERE,NOCR,-0.6984496101111672
IT800000,CER2,CERE,0.0
IT800000,CER2,CER2,150.2507006886329
IT800000,CER2,OILS,0.0
IT800000,CER2,OARA,-285.5015340887814
IT800000,CER2,FARA,7.269522203273747
IT800000,CER2,NOCR,22.02415517802227
IT800000,OILS,CERE,0.0
IT800000,OILS,CER2,0.0
IT800000,OILS,OILS,0.0
IT800000,OILS,OARA,0.0
IT800000,OILS,FARA,0.0
IT800000,OILS,NOCR,0.0
IT800000,OARA,CERE,0.0
IT800000,OARA,CER2,0.0
IT800000,OARA,OILS,0.0
IT800000,OARA,OARA,811.8499094727995
IT800000,OARA,FARA,21.50102294371789
IT800000,OARA,NOCR,-48.93418291816156
IT800000,FARA,CERE,0.0
IT800000,FARA,CER2,0.0
IT800000,FARA,OILS,0.0
IT800000,FARA,OARA,0.0
IT800000,FARA,FARA,43.58940879815364
IT800000,FARA,NOCR,-25.07158701514315
IT800000,NOCR,CERE,0.0
IT800000,NOCR,CER2,0.0
IT800000,NOCR,OILS,0.0
IT800000,NOCR,OARA,0.0
IT800000,NOCR,FARA,0.0
IT800000,NOCR,NOCR,19.87411926654897
IT910000,CERE,CERE,3.498137201339516
IT910000,CERE,CER2,12.19715532264757
IT910000,CERE,OILS,-12.42532662042116
IT910000,CERE,OARA,-1.522323210434283
IT910000,CERE,FARA,11.80279624624244
IT910000,CERE,NOCR,1.667013581778827
IT910000,CER2,CERE,0.0
IT910000,CER2,CER2,60.91860629370593
IT910000,CER2,OILS,-29.1367032970157
IT910000,CER2,OARA,-8.235589739885755
IT910000,CER2,FARA,56.91971840234213
IT910000,CER2,NOCR,5.83681333827725
IT910000,OILS,CERE,0.0
IT910000,OILS,CER2,0.0
IT910000,OILS,OILS,80.39610174721135
IT910000,OILS,OARA,-23.9833994174057
IT910000,OILS,FARA,-26.93110677819274
IT910000,OILS,NOCR,-2.650143450320923
IT910000,OARA,CERE,0.0
IT910000,OARA,CER2,0.0
IT910000,OARA,OILS,0.0
IT910000,OARA,OARA,32.14551603697809
IT910000,OARA,FARA,-12.66184576664762
IT910000,OARA,NOCR,-4.234041432237997
IT910000,FARA,CERE,0.0
IT910000,FARA,CER2,0.0
IT910000,FARA,OILS,0.0
IT910000,FARA,OARA,0.0
IT910000,FARA,FARA,55.68510967096084
IT910000,FARA,NOCR,6.028465684903395
IT910000,NOCR,CERE,0.0
IT910000,NOCR,CER2,0.0
IT910000,NOCR,OILS,0.0
IT910000,NOCR,OARA,0.0
IT910000,NOCR,FARA,0.0
IT910000,NOCR,NOCR,1.212431951280324
IT920000,CERE,CERE,1.987152433442566
IT920000,CERE,CER2,23.42793905653585
IT920000,CERE,OILS,0.0
IT920000,CERE,OARA,-29.8516466272565
IT920000,CERE,FARA,-3.860399389133211
IT920000,CERE,NOCR,3.413133515140654
IT920000,CER2,CERE,0.0
IT920000,CER2,CER2,463.6103142254554
IT920000,CER2,OILS,0.0
IT920000,CER2,OARA,-175.782411093052
IT920000,CER2,FARA,-181.920409293453
IT920000,CER2,NOCR,59.76114025952276
IT920000,OILS,CERE,0.0
IT920000,OILS,CER2,0.0
IT920000,OILS,OILS,0.0
IT920000,OILS,OARA,0.0
IT920000,OILS,FARA,0.0
IT920000,OILS,NOCR,0.0
IT920000,OARA,CERE,0.0
IT920000,OARA,CER2,0.0
IT920000,OARA,OILS,0.0
IT920000,OARA,OARA,1120.097868791322
IT920000,OARA,FARA,-359.0985600216607
IT920000,OARA,NOCR,-2.967795468484774
IT920000,FARA,CERE,0.0
IT920000,FARA,CER2,0.0
IT920000,FARA,OILS,0.0
IT920000,FARA,OARA,0.0
IT920000,FARA,FARA,285.801884076331
IT920000,FARA,NOCR,-36.71403478682436
IT920000,NOCR,CERE,0.0
IT920000,NOCR,CER2,0.0
IT920000,NOCR,OILS,0.0
IT920000,NOCR,OARA,0.0
IT920000,NOCR,FARA,0.0
IT920000,NOCR,NOCR,9.775175765658611
IT930000,CERE,CERE,8.63038634537368
IT930000,CERE,CER2,37.16619678181712
IT930000,CERE,OILS,0.0
IT930000,CERE,OARA,-61.19954978282737
IT930000,CERE,FARA,22.65600619468904
IT930000,CERE,NOCR,-38.86618930089417
IT930000,CER2,CERE,0.0
IT930000,CER2,CER2,258.4201840424984
IT930000,CER2,OILS,0.0
IT930000,CER2,OARA,-329.1101978905298
IT930000,CER2,FARA,122.7812338963928
IT930000,CER2,NOCR,-205.0139916360721
IT930000,OILS,CERE,0.0
IT930000,OILS,CER2,0.0
IT930000,OILS,OILS,0.0
IT930000,OILS,OARA,0.0
IT930000,OILS,FARA,0.0
IT930000,OILS,NOCR,0.0
IT930000,OARA,CERE,0.0
IT930000,OARA,CER2,0.0
IT930000,OARA,OILS,0.0
IT930000,OARA,OARA,478.8914126954689
IT930000,OARA,FARA,-180.2935317773573
IT930000,OARA,NOCR,304.2133928373366
IT930000,FARA,CERE,0.0
IT930000,FARA,CER2,0.0
IT930000,FARA,OILS,0.0
IT930000,FARA,OARA,0.0
IT930000,FARA,FARA,72.49658069334673
IT930000,FARA,NOCR,-119.8338149997035
IT930000,NOCR,CERE,0.0
IT930000,NOCR,CER2,0.0
IT930000,NOCR,OILS,0.0
IT930000,NOCR,OARA,0.0
IT930000,NOCR,FARA,0.0
IT930000,NOCR,NOCR,199.5770279110365
ITA00000,CERE,CERE,0.9582194798295867
ITA00000,CERE,CER2,4.660440918493472
ITA00000,CERE,OILS,0.0
ITA00000,CERE,OARA,-6.282200469057324
ITA00000,CERE,FARA,4.616299299456966
ITA00000,CERE,NOCR,1.019062228643498
ITA00000,CER2,CERE,0.0
ITA00000,CER2,CER2,102.347348026867
ITA00000,CER2,OILS,0.0
ITA00000,CER2,OARA,-24.23583565038265
ITA00000,CER2,FARA,32.80928979818734
ITA00000,CER2,NOCR,7.829394184651907
ITA00000,OILS,CERE,0.0
ITA00000,OILS,CER2,0.0
ITA00000,OILS,OILS,0.0
ITA00000,OILS,OARA,0.0
ITA00000,OILS,FARA,0.0
ITA00000,OILS,NOCR,0.0
ITA00000,OARA,CERE,0.0
ITA00000,OARA,CER2,0.0
ITA00000,OARA,OILS,0.0
ITA00000,OARA,OARA,53.35820741578306
ITA00000,OARA,FARA,-33.94177335520137
ITA00000,OARA,NOCR,-4.808763300004475
ITA00000,FARA,CERE,0.0
ITA00000,FARA,CER2,0.0
ITA00000,FARA,OILS,0.0
ITA00000,FARA,OARA,0.0
ITA00000,FARA,FARA,35.03440252699589
ITA00000,FARA,NOCR,5.999999767449235
ITA00000,NOCR,CERE,0.0
ITA00000,NOCR,CER2,0.0
ITA00000,NOCR,OILS,0.0
ITA00000,NOCR,OARA,0.0
ITA00000,NOCR,FARA,0.0
ITA00000,NOCR,NOCR,1.606960324991209
ITB00000,CERE,CERE,2.443092507621844
ITB00000,CERE,CER2,-17.59355661893404
ITB00000,CERE,OILS,6.400515195637448
ITB00000,CERE,OARA,-18.62308318239936
ITB00000,CERE,FARA,7.135419263983129
ITB00000,CERE,NOCR,7.171124908932659
ITB00000,CER2,CERE,0.0
ITB00000,CER2,CER2,131.3358281701036
ITB00000,CER2,OILS,-54.60417150768766
ITB00000,CER2,OARA,131.2338936639244
ITB00000,CER2,FARA,-40.81180758252821
ITB00000,CER2,NOCR,-47.21144161669282
ITB00000,OILS,CERE,0.0
ITB00000,OILS,CER2,0.0
ITB00000,OILS,OILS,103.5764197460693
ITB00000,OILS,OARA,-37.30267912627082
ITB00000,OILS,FARA,-11.08034650343806
ITB00000,OILS,NOCR,9.32892934126809
ITB00000,OARA,CERE,0.0
ITB00000,OARA,CER2,0.0
ITB00000,OARA,OILS,0.0
ITB00000,OARA,OARA,144.385478981589
ITB00000,OARA,FARA,-62.61676801587387
ITB00000,OARA,NOCR,-57.87814085537228
ITB00000,FARA,CERE,0.0
ITB00000,FARA,CER2,0.0
ITB00000,FARA,OILS,0.0
ITB00000,FARA,OARA,0.0
ITB00000,FARA,FARA,52.24392943966475
ITB00000,FARA,NOCR,33.89898832572099
ITB00000,NOCR,CERE,0.0
ITB00000,NOCR,CER2,0.0
ITB00000,NOCR,OILS,0.0
ITB00000,NOCR,OARA,0.0
ITB00000,NOCR,FARA,0.0
ITB00000,NOCR,NOCR,26.5293255134032
NL110000,CERE,CERE,107.0541649068198
NL110000,CERE,CER2,0.0
NL110000,CERE,OILS,0.0
NL110000,CERE,OARA,-80.06540255133926
NL110000,CERE,FARA,105.6668725691284
NL110000,CERE,NOCR,90.45404740848662
NL110000,CER2,CERE,0.0
NL110000,CER2,CER2,0.0
NL110000,CER2,OILS,0.0
NL110000,CER2,OARA,0.0
NL110000,CER2,FARA,0.0
NL110000,CER2,NOCR,0.0
NL110000,OILS,CERE,0.0
NL110000,OILS,CER2,0.0
NL110000,OILS,OILS,0.0
NL110000,OILS,OARA,0.0
NL110000,OILS,FARA,0.0
NL110000,OILS,NOCR,0.0
NL110000,OARA,CERE,0.0
NL110000,OARA,CER2,0.0
NL110000,OARA,OILS,0.0
NL110000,OARA,OARA,72.65605552902473
NL110000,OARA,FARA,-97.54828984373448
NL110000,OARA,NOCR,-81.80266662192821
NL110000,FARA,CERE,0.0
NL110000,FARA,CER2,0.0
NL110000,FARA,OILS,0.0
NL110000,FARA,OARA,0.0
NL110000,FARA,FARA,131.1464546894735
NL110000,FARA,NOCR,109.798509360834
NL110000,NOCR,CERE,0.0
NL110000,NOCR,CER2,0.0
NL110000,NOCR,OILS,0.0
NL110000,NOCR,OARA,0.0
NL110000,NOCR,FARA,0.0
NL110000,NOCR,NOCR,92.10581851768066
NL120000,CERE,CERE,744.7773602789016
NL120000,CERE,CER2,0.0
NL120000,CERE,OILS,0.0
NL120000,CERE,OARA,-273.9176324861147
NL120000,CERE,FARA,-226.3769865334754
NL120000,CERE,NOCR,0.0
NL120000,CER2,CERE,0.0
NL120000,CER2,CER2,0.0
NL120000,CER2,OILS,0.0
NL120000,CER2,OARA,0.0
NL120000,CER2,FARA,0.0
NL120000,CER2,NOCR,0.0
NL120000,OILS,CERE,0.0
NL120000,OILS,CER2,0.0
NL120000,OILS,OILS,0.0
NL120000,OILS,OARA,0.0
NL120000,OILS,FARA,0.0
NL120000,OILS,NOCR,0.0
NL120000,OARA,CERE,0.0
NL120000,OARA,CER2,0.0
NL120000,OARA,OILS,0.0
NL120000,OARA,OARA,101.1996655283278
NL120000,OARA,FARA,84.31554173853036
NL120000,OARA,NOCR,0.0
NL120000,FARA,CERE,0.0
NL120000,FARA,CER2,0.0
NL120000,FARA,OILS,0.0
NL120000,FARA,OARA,0.0
NL120000,FARA,FARA,71.25536741103522
NL120000,FARA,NOCR,0.0
NL120000,NOCR,CERE,0.0
NL120000,NOCR,CER2,0.0
NL120000,NOCR,OILS,0.0
NL120000,NOCR,OARA,0.0
NL120000,NOCR,FARA,0.0
NL120000,NOCR,NOCR,0.0
NL130000,CERE,CERE,145.8568817332673
NL130000,CERE,CER2,0.0
NL130000,CERE,OILS,0.0
NL130000,CERE,OARA,-68.14238449233278
NL130000,CERE,FARA,107.1685372493383
NL130000,CERE,NOCR,0.0
NL130000,CER2,CERE,0.0
NL130000,CER2,CER2,0.0
NL130000,CER2,OILS,0.0
NL130000,CER2,OARA,0.0
NL130000,CER2,FARA,0.0
NL130000,CER2,NOCR,0.0
NL130000,OILS,CERE,0.0
NL130000,OILS,CER2,0.0
NL130000,OILS,OILS,0.0
NL130000,OILS,OARA,0.0
NL130000,OILS,FARA,0.0
NL130000,OILS,NOCR,0.0
NL130000,OARA,CERE,0.0
NL130000,OARA,CER2,0.0
NL130000,OARA,OILS,0.0
NL130000,OARA,OARA,33.00938302339016
NL130000,OARA,FARA,-58.89674650860064
NL130000,OARA,NOCR,0.0
NL130000,FARA,CERE,0.0
NL130000,FARA,CER2,0.0
NL130000,FARA,OILS,0.0
NL130000,FARA,OARA,0.0
NL130000,FARA,FARA,145.1310604600184
NL130000,FARA,NOCR,0.0
NL130000,NOCR,CERE,0.0
NL130000,NOCR,CER2,0.0
NL130000,NOCR,OILS,0.0
NL130000,NOCR,OARA,0.0
NL130000,NOCR,FARA,0.0
NL130000,NOCR,NOCR,0.0
NL210000,CERE,CERE,26.62417647938069
NL210000,CERE,CER2,103.850576586178
NL210000,CERE,OILS,0.0
NL210000,CERE,OARA,-39.88781704320783
NL210000,CERE,FARA,6.302011457958912
NL210000,CERE,NOCR,33.64737835458022
NL210000,CER2,CERE,0.0
NL210000,CER2,CER2,405.0807830857829
NL210000,CER2,OILS,0.0
NL210000,CER2,OARA,-155.5868893037575
NL210000,CER2,FARA,24.58170017272048
NL210000,CER2,NOCR,131.2453606008294
NL210000,OILS,CERE,0.0
NL210000,OILS,CER2,0.0
NL210000,OILS,OILS,0.0
NL210000,OILS,OARA,0.0
NL210000,OILS,FARA,0.0
NL210000,OILS,NOCR,0.0
NL210000,OARA,CERE,0.0
NL210000,OARA,CER2,0.0
NL210000,OARA,OILS,0.0
NL210000,OARA,OARA,275.2419352336332
NL210000,OARA,FARA,-131.1842951285905
NL210000,OARA,NOCR,-99.5110291773786
NL210000,FARA,CERE,0.0
NL210000,FARA,CER2,0.0
NL210000,FARA,OILS,0.0
NL210000,FARA,OARA,0.0
NL210000,FARA,FARA,76.81672335239273
NL210000,FARA,NOCR,26.30998787880704
NL210000,NOCR,CERE,0.0
NL210000,NOCR,CER2,0.0
NL210000,NOCR,OILS,0.0
NL210000,NOCR,OARA,0.0
NL210000,NOCR,FARA,0.0
NL210000,NOCR,NOCR,67.20274704772505
NL220000,CERE,CERE,405.6151843987691
NL220000,CERE,CER2,-291.8703262913846
NL220000,CERE,OILS,0.0
NL220000,CERE,OARA,-177.3278871006818
NL220000,CERE,FARA,61.47821327037006
NL220000,CERE,NOCR,-631.2425966689929
NL220000,CER2,CERE,0.0
NL220000,CER2,CER2,242.2970970571102
NL220000,CER2,OILS,0.0
NL220000,CER2,OARA,51.48903096992169
NL220000,CER2,FARA,-0.6129333934909499
NL220000,CER2,NOCR,474.5788509325673
NL220000,OILS,CERE,0.0
NL220000,OILS,CER2,0.0
NL220000,OILS,OILS,0.0
NL220000,OILS,OARA,0.0
NL220000,OILS,FARA,0.0
NL220000,OILS,NOCR,0.0
NL220000,OARA,CERE,0.0
NL220000,OARA,CER2,0.0
NL220000,OARA,OILS,0.0
NL220000,OARA,OARA,272.7644306891079
NL220000,OARA,FARA,-143.0053323901632
NL220000,OARA,NOCR,219.2875876898753
NL220000,FARA,CERE,0.0
NL220000,FARA,CER2,0.0
NL220000,FARA,OILS,0.0
NL220000,FARA,OARA,0.0
NL220000,FARA,FARA,79.43115082426073
NL220000,FARA,NOCR,-60.86052785523208
NL220000,NOCR,CERE,0.0
NL220000,NOCR,CER2,0.0
NL220000,NOCR,OILS,0.0
NL220000,NOCR,OARA,0.0
NL220000,NOCR,FARA,0.0
NL220000,NOCR,NOCR,1000.0
NL230000,CERE,CERE,150.7986610039372
NL230000,CERE,CER2,0.0
NL230000,CERE,OILS,0.0
NL230000,CERE,OARA,-18.39707356221632
NL230000,CERE,FARA,-104.2207351621142
NL230000,CERE,NOCR,0.0
NL230000,CER2,CERE,0.0
NL230000,CER2,CER2,0.0
NL230000,CER2,OILS,0.0
NL230000,CER2,OARA,0.0
NL230000,CER2,FARA,0.0
NL230000,CER2,NOCR,0.0
NL230000,OILS,CERE,0.0
NL230000,OILS,CER2,0.0
NL230000,OILS,OILS,0.0
NL230000,OILS,OARA,0.0
NL230000,OILS,FARA,0.0
NL230000,OILS,NOCR,0.0
NL230000,OARA,CERE,0.0
NL230000,OARA,CER2,0.0
NL230000,OARA,OILS,0.0
NL230000,OARA,OARA,24.08195082425769
NL230000,OARA,FARA,-25.55967370974893
NL230000,OARA,NOCR,0.0
NL230000,FARA,CERE,0.0
NL230000,FARA,CER2,0.0
NL230000,FARA,OILS,0.0
NL230000,FARA,OARA,0.0
NL230000,FARA,FARA,139.1124505297261
NL230000,FARA,NOCR,0.0
NL230000,NOCR,CERE,0.0
NL230000,NOCR,CER2,0.0
NL230000,NOCR,OILS,0.0
NL230000,NOCR,OARA,0.0
NL230000,NOCR,FARA,0.0
NL230000,NOCR,NOCR,0.0
NL320000,CERE,CERE,395.577172378008
NL320000,CERE,CER2,0.0
NL320000,CERE,OILS,0.0
NL320000,CERE,OARA,-74.89552266818764
NL320000,CERE,FARA,285.7596500561363
NL320000,CERE,NOCR,0.0
NL320000,CER2,CERE,0.0
NL320000,CER2,CER2,0.0
NL320000,CER2,OILS,0.0
NL320000,CER2,OARA,0.0
NL320000,CER2,FARA,0.0
NL320000,CER2,NOCR,0.0
NL320000,OILS,CERE,0.0
NL320000,OILS,CER2,0.0
NL320000,OILS,OILS,0.0
NL320000,OILS,OARA,0.0
NL320000,OILS,FARA,0.0
NL320000,OILS,NOCR,0.0
NL320000,OARA,CERE,0.0
NL320000,OARA,CER2,0.0
NL320000,OARA,OILS,0.0
NL320000,OARA,OARA,25.7292415596704
NL320000,OARA,FARA,-40.47108763637759
NL320000,OARA,NOCR,0.0
NL320000,FARA,CERE,0.0
NL320000,FARA,CER2,0.0
NL320000,FARA,OILS,0.0
NL320000,FARA,OARA,0.0
NL320000,FARA,FARA,222.5205202102922
NL320000,FARA,NOCR,0.0
NL320000,NOCR,CERE,0.0
NL320000,NOCR,CER2,0.0
NL320000,NOCR,OILS,0.0
NL320000,NOCR,OARA,0.0
NL320000,NOCR,FARA,0.0
NL320000,NOCR,NOCR,0.0
NL330000,CERE,CERE,6.247588103232927
NL330000,CERE,CER2,0.0
NL330000,CERE,OILS,0.0
NL330000,CERE,OARA,-43.22480696473403
NL330000,CERE,FARA,38.23096934777431
NL330000,CERE,NOCR,12.68881339095613
NL330000,CER2,CERE,0.0
NL330000,CER2,CER2,0.0
NL330000,CER2,OILS,0.0
NL330000,CER2,OARA,0.0
NL330000,CER2,FARA,0.0
NL330000,CER2,NOCR,0.0
NL330000,OILS,CERE,0.0
NL330000,OILS,CER2,0.0
NL330000,OILS,OILS,0.0
NL330000,OILS,OARA,0.0
NL330000,OILS,FARA,0.0
NL330000,OILS,NOCR,0.0
NL330000,OARA,CERE,0.0
NL330000,OARA,CER2,0.0
NL330000,OARA,OILS,0.0
NL330000,OARA,OARA,373.3268534678637
NL330000,OARA,FARA,-377.1761335602626
NL330000,OARA,NOCR,-157.4103804609637
NL330000,FARA,CERE,0.0
NL330000,FARA,CER2,0.0
NL330000,FARA,OILS,0.0
