region,SWHE,DWHE,RYEM,BARL,OATS,CORN,OCER,POTA,SUGB,SUNF,RAPE,SOYA,OOIL,PULS,TOMA,OVEG,APPL,OFRU,CITR,TAGR,WINE,OLIV,TOBA,COTT,OFIB,GRAS,MAIF,OFOD,SETA,DCOW,BCOW,BULL,HFRS,CALV,SHGP,PIGS,PIGF,LAYS,BROI,OANI
ES13,266.456176304732,286.596071338758,101.264749435997,199.333688115089,221.305370390574,709.495078614901,251.145900488769,6527.95547921566,807.236147770818,184.135000409522,439.38144083587,259.06,143.947696750247,139.460180254594,2795.0364427891,1788.67058793373,782.207128924237,880.936142309902,2331.9161288213,1312.98,1312.98,452.92,452.92,452.92,222.23,179.610744055968,910.269012047887,222.23,222.23,1713.9371236495,379.65,1279.40931132456,284.74,189.82,47.46,19.98,109.352383110586,0.93,0.47,2311.88965613125
ES21,519.40875373022,331.559629853292,657.906613754992,498.478401049586,223.08194344361,332.790857134649,246.501761420952,7434.95708391646,1954.38044871009,417.654988341224,918.909807870112,300.63,327.650304249797,222.307669575118,2709.63104281046,1856.86341116291,629.531455510492,726.110058544062,1660.85179770391,22237.0243693976,1312.98,449.675027758626,1285.09655209841,452.92,222.23,183.781160451522,665.224228239209,222.23,222.23,1625.52122170969,379.65,1277.17111238311,284.74,189.82,47.46,19.98,109.70175312169,0.93,0.47,2349.9187070788
ES22,457.023507428358,333.851418008621,508.794501493757,436.373586438753,222.999923038042,814.536668407614,248.99187297268,4741.26985090027,1581.12915092517,319.540318042519,739.755468864041,985.800700834799,142.57,269.718946931932,3984.40440233205,2602.99756656413,642.881047561495,780.996000524339,452.92,22711.0242346017,1312.98,506.96331897555,1191.03844418154,452.92,222.23,189.073168185571,681.293936070411,222.23,222.23,1632.83761644955,379.65,1282.15072230914,284.74,189.82,47.46,19.98,111.330496863659,0.93,0.47,2316.69048378573
ES23,382.697928908374,430.674962038268,491.182938370447,451.197174138319,202.939866571248,793.565450631908,248.886839049958,8135.60803212176,1628.55403082634,319.273891431764,878.486013445945,833.637194528685,388.64197927638,218.288815181379,3959.82281035528,2631.30975323988,803.403065416124,985.819169430189,452.92,22717.5831582398,1312.98,460.81307758218,452.92,452.92,222.23,105.068650308592,450.063627222346,222.23,222.23,1601.34301277506,379.65,1279.14288038,284.74,189.82,47.46,19.98,109.900040855592,0.93,0.47,2406.30792107584
ES24,335.633304016518,213.4866142058,308.719821537195,369.369882646002,277.369953566148,1019.21616279772,262.50114773337,5767.75449383228,878.688211778381,227.479890393264,605.213553058952,1141.17570793561,913.532408595207,242.247946905545,3942.09267384686,2573.06510330944,622.220311330417,744.501011493264,1690.42041311581,23292.5813568201,1312.98,436.849841351343,1100.12621639493,452.92,222.23,109.185779366029,446.259534875686,222.23,222.23,1668.05358522702,379.65,1270.1130041963,284.74,189.82,47.46,19.98,124.599761858209,0.93,0.47,2369.59657183177
ES30,233.493192240857,1180.14064274231,216.383660453922,304.896336934932,223.112710168806,839.343567106011,277.062013748127,6366.57861263242,2051.28484608688,228.593731280738,515.295892552546,871.759634743134,140.0,144.285672918356,3966.36797155919,2596.57343639915,891.225812998832,859.444886105794,452.92,22064.0151166675,1312.98,492.212430636016,452.92,452.92,222.23,108.920751152114,573.843197949414,222.23,222.23,1533.24998089689,379.65,1273.38750910867,284.74,189.82,47.46,19.98,109.674361409571,0.93,0.47,2391.28788644461
ES41,312.556601997296,338.217790457132,347.07955379602,344.996597229139,224.07759027263,868.326579574681,288.520286468316,8035.28241025208,1620.63431005741,231.395782178644,690.645315256863,1392.82523827709,178.991917779952,168.405083746652,3819.57553370435,2575.98691036666,888.341221862255,904.456401655372,1838.50713006604,22702.4027755076,1312.98,462.106065053424,1426.64589926811,452.92,222.23,108.336826694263,550.235448820708,222.23,222.23,1537.92528954165,379.65,1266.74503831554,284.74,189.82,47.46,19.98,124.606806717312,0.93,0.47,2312.05809285346
ES42,279.020432289008,322.823664154249,226.608174140991,340.648693747744,245.068676783708,926.380466386188,313.90053187381,5201.65869246539,1986.83776042735,167.330506202237,807.338484646064,848.607153638655,217.039929825801,184.813135514956,4027.99536036948,2583.65900859819,872.346427105479,906.096449603538,1780.45520441752,22264.4790640326,1312.98,491.867567148194,1736.23150604221,452.92,222.23,216.542203738707,906.332794360131,222.23,222.23,1465.69099282072,379.65,1280.33988430345,284.74,189.82,47.46,19.98,117.799175050187,0.93,0.47,2297.10375045107
ES43,298.903105886177,279.352411737486,97.3813079324275,322.01278541723,261.624653515685,1065.26636322708,310.77265163289,7358.53360410193,1846.47150582914,232.838820167186,485.415740827935,1325.13748762904,434.299189196812,151.608298284617,3954.97376901574,2538.61662208095,779.699530434562,868.644837465419,2641.69537136011,21595.78901879,1021.11,375.155153295328,1754.68600890709,452.92,222.23,141.763725067685,671.808085150251,222.23,222.23,1504.22545633305,379.65,1268.76909870309,284.74,189.82,47.46,19.98,115.954317112278,0.93,0.47,2242.96001648501
ES51,371.672713531055,453.040839754536,568.618659298262,405.82189539548,223.708249170976,752.70162109813,252.941929834055,3909.59087562462,1882.52954996654,302.985475673509,652.479440957456,963.650565241784,533.3625790785,264.893831552689,2794.00111583004,1830.55742277344,660.838889113393,685.285779936502,2494.19074990011,22680.5549991948,1312.98,433.12649909377,452.92,452.92,222.23,157.108862666164,780.501092435722,222.23,222.23,1699.43149010803,379.65,1283.29273771095,284.74,189.82,47.46,19.98,128.64421188653,0.93,0.47,2327.9990076361
ES52,232.095067416998,193.399041548146,193.160709768963,235.010561037287,277.218945741228,784.768350010897,250.563273413973,4423.51503463025,1889.69792847538,118.939966307474,747.314566689852,267.21,367.003855581298,128.348796239338,4001.65254018483,2488.69243379186,689.700039482695,930.143237352539,1951.69882362772,21268.6602980072,1312.98,487.772344458809,1751.19281299086,452.92,222.23,523.823970406912,1996.82196692127,222.23,222.23,1597.94233599567,379.65,1285.39983133662,284.74,189.82,47.46,19.98,113.027302829872,0.93,0.47,2322.49010287824
ES53,198.868741275898,241.785425921389,255.613242904146,251.679674427317,276.079746913121,401.789106953922,288.08032254998,5466.19269762341,382.22,112.78606869962,641.353020419167,1310.02956832571,901.778238010597,127.37776506423,3905.69070421745,2564.44806787902,795.939713404239,934.906695385732,2173.25363435535,22255.3217644714,1312.98,451.177809417477,452.92,452.92,222.23,119.138869276027,597.80882498308,222.23,222.23,1711.52308526721,379.65,1281.87829135779,284.74,189.82,47.46,19.98,109.757009479988,0.93,0.47,2368.74041246023
ES61,290.145152721817,275.575167177945,221.564105714222,294.721547014922,273.297058222246,855.309451532187,267.454631038464,4340.91550726509,1944.70787129183,228.008966440153,496.044050557298,732.184264993796,522.317722748783,170.648428350674,2811.09719213305,1856.76747878901,664.943492110415,852.767093104921,2482.77413295136,19622.6749769411,1106.03,327.38607524297,2223.05072225524,452.92,222.23,134.028122627745,517.992622245661,222.23,222.23,1624.86572638736,379.65,1273.71957157051,284.74,189.82,47.46,19.98,117.333335534619,0.93,0.47,2315.91212188971
ES62,222.843621706781,159.546977189467,91.8782948492893,230.941326427003,318.32064386857,831.043392068903,297.647087520846,7267.35994781085,346.24,216.108923119295,2573.24364955501,254.14,673.005467516546,128.856310299478,2876.8391451361,1849.43368657806,674.195511996912,726.761217701664,2551.74610806624,15865.7254868848,1312.98,463.457151893067,452.92,452.92,222.23,1464.94271247402,3152.61833122503,222.23,13.9662105810857,1536.99074251431,379.65,1282.41810303351,284.74,189.82,47.46,19.98,117.434220830492,0.93,0.47,2318.08416871727
ES63,190.13,184.86,158.57,172.29,126.85,283.23,184.95,864.06,405.08,199.23,284.55,297.32,122.9,158.7,10824.03,10824.03,452.92,452.92,452.92,1312.98,1312.98,452.92,452.92,452.92,222.23,222.23,222.23,222.23,222.23,1067.45,379.65,332.19,284.74,189.82,47.46,19.98,19.98,0.93,0.47,300.0
ES64,190.13,184.86,158.57,172.29,126.85,283.23,184.95,864.06,405.08,199.23,284.55,297.32,122.9,158.7,10824.03,10824.03,452.92,452.92,452.92,1312.98,1312.98,452.92,452.92,452.92,222.23,222.23,222.23,222.23,222.23,1067.45,379.65,332.19,284.74,189.82,47.46,19.98,19.98,0.93,0.47,300.0
ES70,165.439742432715,270.435237529363,136.601241359681,228.922791749644,273.483357871866,305.932194556317,280.914751990929,3611.13377571851,1565.46958490516,134.25,191.75,200.36,82.82,149.24759328146,2758.37913347456,1824.82903265738,614.798922186407,721.600730214316,1747.14323929281,21992.3485517926,1312.98,415.663556370642,1388.22253995261,452.92,222.23,221.719213979816,947.360765927373,222.23,222.23,1607.91996271313,379.65,1278.2442322031,284.74,189.82,47.46,19.98,109.732481057328,0.93,0.47,2278.31538388495
PL21,617.574500452342,358.92,472.102375114698,463.032563406012,378.350289151369,913.632493137754,602.586097794883,1990.29957050432,1305.63093260421,727.445486532663,1115.42088492027,359.234368444913,1042.48294942515,176.87411307124,1740.75277114978,1330.92523566899,2433.87922902857,2347.58122672938,1018.62,4279.5304541028,1312.98,1018.62,1362.13287461425,1018.62,485.23,186.05555882219,409.579666687101,485.23,485.23,951.117333489158,415.74,670.746484171728,311.81,207.87,51.97,218.42,71.6291375636121,10.19,5.1,985.58264081675
PL22,675.334773590766,413.55,465.681746743946,471.854290764361,378.355124954204,908.605126906826,605.085134240119,2023.86470446395,1311.76415633468,750.268882928012,1055.31441801954,344.546888925408,1006.09539505752,171.189555005782,1728.83411678294,1324.8952813028,2402.67461360102,2299.31249033197,1018.62,4290.40813013665,1312.98,1018.62,1156.41644333292,1018.62,485.23,225.071744767359,482.625778342865,485.23,485.23,940.580247962171,415.74,668.671909103802,311.81,207.87,51.97,218.42,72.0834012072075,10.19,5.1,984.869456854361
PL31,721.599205205315,407.87,488.805559145429,470.198916938307,440.470529915301,774.386689571863,647.046423277158,2237.26149528369,1202.39235486952,763.143153413863,1093.52189383689,385.734513323733,1027.54579108721,176.944060733469,1806.56069270465,1343.81198788384,2239.73314005117,2176.84701244533,1018.62,4244.21411400337,1051.17,1018.62,1052.39081741232,1018.62,485.23,225.548001511476,458.724219237276,485.23,485.23,911.707390018076,415.74,670.288705657674,311.81,207.87,51.97,218.42,75.5515476402108,10.19,5.1,964.398610251871
PL32,607.534535934029,368.75,433.861656558372,444.38251447872,377.550283239481,939.091093684517,603.681939743812,2051.70828861959,1324.90117455385,725.39227412804,1019.0606218436,311.761839012176,1004.73498324057,173.104034599082,1740.74924886281,1333.57255404783,2458.43704196304,2374.93778377673,1018.62,4279.18263060439,1312.98,1018.62,1314.53666166519,1018.62,485.23,119.522940422893,281.666255155667,485.23,485.23,858.489936064025,415.74,670.349793582552,311.81,207.87,51.97,218.42,72.1057613337738,10.19,5.1,981.547782812583
PL33,582.499283510889,415.46,392.988468374286,427.141811399828,376.092413731106,825.698976090795,600.643499711855,2010.71720603418,1285.43081445971,696.102334242184,986.047935835808,341.190657034457,993.913269774589,170.546711655697,1739.01794586852,1334.48876349171,2496.32866439404,2404.8425302972,1018.62,4280.76192364886,1312.98,1018.62,1181.09526669546,1018.62,485.23,208.915140793633,434.622306363967,485.23,485.23,901.527665476443,415.74,674.34665319784,311.81,207.87,51.97,218.42,72.8438789691688,10.19,5.1,982.717599514324
PL34,593.795015579936,434.85,400.562747157843,406.680633052805,442.963471860014,751.346490688778,648.141009669537,2111.94481216423,1096.42751151522,702.485365108803,1082.98570343011,366.221554111028,1009.73708635951,170.906713503363,1807.24678509378,1336.12107654286,2099.00749108141,2053.10266404786,1018.62,4244.38262240317,1312.98,1018.62,991.955631817954,1018.62,485.23,237.915957484913,481.077594073387,485.23,485.23,994.266424987466,415.74,662.883703942953,311.81,207.87,51.97,218.42,73.1498764687492,10.19,5.1,976.416443198968
PL41,663.998262066569,394.61,444.533806945331,433.255479990194,377.790653315478,813.428500789163,584.99407034645,2262.06757193736,1280.35018246824,864.783643278705,1048.33687364956,361.260680074349,999.799903135106,168.075897503292,2387.0034822005,1479.86476776766,2255.28911978851,2201.95732025491,1018.62,4295.2394489467,1312.98,1018.62,1020.26408283504,1018.62,485.23,262.181322136219,497.860195203659,485.23,485.23,1009.67781445688,415.74,638.239833005786,311.81,207.87,51.97,218.42,84.2775479969301,10.19,5.1,989.271304342066
PL42,683.906022777651,409.44,561.268983148408,500.137741207109,473.573909022344,816.969546381562,666.088046075494,2154.49134299267,1303.819305642,754.272993115938,1017.60629291099,333.028733277775,1024.99229742974,165.336613205383,2422.93682344753,1627.66266091607,2426.95343370259,2347.96067023871,1018.62,4324.95229624257,1312.98,1018.62,1018.62,1018.62,485.23,150.111382137205,328.171848213823,485.23,485.23,895.915925616601,415.74,669.450427201621,311.81,207.87,51.97,218.42,71.6590866590124,10.19,5.1,987.352693915508
PL43,647.931465012289,435.88,488.164083587916,459.157159657469,473.341886600082,862.250541049029,664.919509749449,1836.00932944848,1310.33659613697,822.046166256156,1023.98475881945,316.444725514979,1079.38596123439,158.66078437345,2418.45255818484,1618.41728097645,2342.5080513863,2257.30858510709,1018.62,4329.43120940735,1312.98,1018.62,998.240371908511,1018.62,485.23,168.647706943733,365.653981042136,485.23,485.23,898.115666447009,415.74,665.498514776481,311.81,207.87,51.97,218.42,71.1775392093645,10.19,5.1,988.058905070538
PL51,704.766033335501,383.46,515.236549552149,476.095993706914,376.881725227583,833.205255499453,580.3950721052,2292.1084909114,1237.5976291186,798.355617924179,1100.40197054112,356.679658520979,1001.01608358804,169.997808489841,2448.4441878847,1496.12805472656,2330.0173878035,2249.97132460222,1018.62,4252.96529644373,1312.98,1018.62,1261.31303708372,1018.62,485.23,183.465044011979,400.853673600994,485.23,485.23,909.096728908944,415.74,683.69346768203,311.81,207.87,51.97,218.42,71.57915039946,10.19,5.1,992.308145970089
PL52,763.084377498055,392.74,567.61334084998,515.847428840778,377.11862558831,874.272274988885,580.821828190472,2491.39386478878,1286.13338290086,787.182744208093,1136.89258420344,352.897216792232,1006.07296400578,173.871162955241,2447.67597307934,1490.85940469421,2289.03016558812,2194.47033156759,1018.62,4251.3689324914,1312.98,1018.62,1321.05697680451,1018.62,485.23,295.236349335217,569.000887148747,485.23,485.23,957.77151788738,415.74,640.64653489723,311.81,207.87,51.97,218.42,72.6758007394141,10.19,5.1,987.263176309838
PL61,653.243182715439,370.74,442.072873881687,428.164892473272,377.72893216748,803.478849750913,585.779187162118,2194.26857820603,1255.32970850766,891.089747759384,1055.12141745053,328.475008068163,998.885166156765,172.562440478046,2388.30845198552,1488.18140400307,2345.62903787566,2298.98295333732,1018.62,4293.29455755432,1312.98,1018.62,1313.81238261234,1018.62,485.23,250.691889649719,515.890948839413,485.23,485.23,1029.84559074062,415.74,644.29393291453,311.81,207.87,51.97,218.42,79.5063038731945,10.19,5.1,986.980186591702
PL62,662.823859683045,418.96,490.073979701833,451.073593903128,474.805238450732,825.855946231905,669.240494328983,1938.4476955915,1259.64778890239,797.407157050151,1025.60825022426,320.931045252145,1029.72451727086,180.170516001808,2414.80588618607,1631.8605406909,2517.42631838849,2425.05503708403,1018.62,4329.24535756464,1312.98,1018.62,1346.89556272716,1018.62,485.23,195.095737304746,428.207505262743,485.23,485.23,1013.19552124968,415.74,679.169708830465,311.81,207.87,51.97,218.42,74.8003690244022,10.19,5.1,993.798168212387
PL63,747.048263631986,390.89,516.033517179173,501.551787062291,501.762935071528,893.003460986166,700.289869726837,2130.53348951162,1463.43678051408,855.177786108128,1127.74608771433,327.02494576927,1056.82435519419,169.633905144793,2421.49475557774,1646.55714342661,2443.82688979721,2397.62039433505,1018.62,4369.49612767145,1312.98,1018.62,1427.77261523421,1018.62,485.23,225.496828781815,487.347511281215,485.23,485.23,947.318480820096,415.74,678.480770991123,311.81,207.87,51.97,218.42,76.400761100095,10.19,5.1,986.570054365684
PL71,639.310295018569,415.37,443.338506693918,426.110498134498,440.420169061194,773.598612443585,647.24169326203,2190.64261660693,1252.94380235562,694.507279223047,1038.37328591289,322.113602390555,998.958988040268,168.302664162092,1791.50445155995,1339.17987979162,2195.8157196593,2141.15980440861,1018.62,4259.62067368467,1312.98,1018.62,1020.80824757725,1018.62,485.23,230.266006009016,539.547206376036,485.23,485.23,881.649918440187,415.74,632.580405577169,311.81,207.87,51.97,218.42,75.4000426847323,10.19,5.1,967.741424140781
PL72,406.76,395.48,339.25,368.6,271.37,605.92,395.67,1848.54,866.61,426.22,608.76,636.08,262.93,339.52,10824.03,10824.03,1018.62,1018.62,1018.62,1312.98,1312.98,1018.62,1018.62,1018.62,485.23,485.23,485.23,485.23,485.23,1067.45,415.74,363.78,311.81,207.87,51.97,218.42,218.42,10.19,5.1,300.0
PL81,435.25,423.19,363.02,394.43,290.38,648.38,423.39,1978.05,927.32,456.08,651.41,680.65,281.35,363.31,10824.03,10824.03,1018.62,1018.62,1018.62,1312.98,1312.98,1018.62,1018.62,1018.62,485.23,485.23,485.23,485.23,485.23,1067.45,415.74,363.78,311.81,207.87,51.97,218.42,218.42,10.19,5.1,300.0
PL82,405.64,394.4,338.32,367.59,270.63,604.27,394.59,1843.49,864.24,425.05,607.1,634.34,262.21,338.6,10824.03,10824.03,1018.62,1018.62,1018.62,1312.98,1312.98,1018.62,1018.62,1018.62,485.23,485.23,485.23,485.23,485.23,1067.45,415.74,363.78,311.81,207.87,51.97,218.42,218.42,10.19,5.1,300.0
PL84,419.69,408.06,350.04,380.33,280.0,625.2,408.26,1907.34,894.17,439.77,628.12,656.31,271.3,350.32,10824.03,10824.03,1018.62,1018.62,1018.62,1312.98,1312.98,1018.62,1018.62,1018.62,485.23,485.23,485.23,485.23,485.23,1067.45,415.74,363.78,311.81,207.87,51.97,218.42,218.42,10.19,5.1,300.0
PL91,417.56,405.99,348.26,378.4,278.58,622.03,406.19,1897.66,889.64,437.54,624.94,652.98,269.92,348.55,10824.03,10824.03,1018.62,1018.62,1018.62,1312.98,1312.98,1018.62,1018.62,1018.62,485.23,485.23,485.23,485.23,485.23,1067.45,415.74,363.78,311.81,207.87,51.97,218.42,218.42,10.19,5.1,300.0
PL92,417.56,405.99,348.26,378.4,278.58,622.03,406.19,1897.66,889.64,437.54,624.94,652.98,269.92,348.55,10824.03,10824.03,1018.62,1018.62,1018.62,1312.98,1312.98,1018.62,1018.62,1018.62,485.23,485.23,485.23,485.23,485.23,1067.45,415.74,363.78,311.81,207.87,51.97,218.42,218.42,10.19,5.1,300.0
NL11,2267.14404929835,216.89,747.956309307098,1797.59855636545,1163.45258164373,2111.71412450061,750.078032858371,7971.80734084377,3067.68555868594,233.75,1294.52167346821,348.84,1297.89658574385,839.675905712463,54391.5263305983,15325.3120116731,11029.2336070664,45644.1923838246,1018.62,1312.98,1312.98,1018.62,1018.62,1018.62,485.23,1135.83520566647,1956.47717667898,485.23,485.23,1883.5889855608,415.74,1359.45530624201,311.81,207.87,51.97,218.42,78.8569267024667,10.19,5.1,3284.52362232228
NL12,2295.2714668569,179.04,704.363932222014,1749.74910791471,1131.60416835633,1953.81973407859,749.901914533618,7752.77170984841,3051.97053731407,192.95,1172.50372947389,287.96,1650.65205003983,762.3734509634,54269.4950826722,15549.4708352494,11137.9335089866,45826.6431862023,1018.62,1312.98,1312.98,1018.62,1018.62,1018.62,485.23,1112.10578298559,1904.98930344391,485.23,485.23,1984.23000935694,415.74,1356.76074828197,311.81,207.87,51.97,218.42,78.7515077829565,10.19,5.1,3281.08353793284
NL13,2081.2760404486,156.82,956.658371074748,1697.61423154099,1161.26315314278,1938.90045202521,747.766104573481,8228.84176227941,3005.78305000068,852.795089880233,1197.65684419906,252.23,1594.82410361728,705.404281028609,54168.4595030237,15518.6569247561,11092.3009823073,45669.1308796132,1018.62,1312.98,1312.98,1018.62,1018.62,1018.62,485.23,954.483859439814,1711.1849225359,485.23,485.23,1932.02894147493,415.74,1372.39064130673,311.81,207.87,51.97,218.42,79.6728057008102,10.19,5.1,3279.78085033047
NL21,1951.53262859693,242.36,761.040516044691,1686.32438037276,1162.239995806,1791.76023596007,748.761421263469,8205.98405690398,2968.20565376445,835.829170055265,1116.45410754845,389.81,161.13,1010.77991080134,54429.2955071672,15220.644884176,11027.0954956059,45630.2220983845,1018.62,1312.98,1312.98,1018.62,1018.62,1018.62,485.23,1114.19067037577,1828.53208913126,485.23,485.23,2038.81717691933,415.74,1364.83886059776,311.81,207.87,51.97,218.42,82.2751487277487,10.19,5.1,3283.52153420968
NL22,2144.47018702641,216.21,836.739843295598,1690.09980651023,1163.44087708743,1797.42094024247,749.382744797477,8353.62427174682,2999.63284534,848.845970860156,1040.77286859107,347.74,143.74,1009.9729127845,54407.2390719102,15327.623708387,11072.6791318323,45738.5006811464,1018.62,1312.98,1312.98,1018.62,1018.62,1018.62,485.23,1148.25797131203,1843.40320107072,485.23,485.23,2009.80746540524,415.74,1357.57355634084,311.81,207.87,51.97,218.42,82.9231059676836,10.19,5.1,3284.78171941135
NL23,2348.08001713776,198.47,776.960937500528,1881.83065794237,1124.71246453365,1951.29126563172,747.15215834844,8462.7545939231,3448.42878749043,213.9,1080.77503534933,319.22,131.95,855.514305045024,54021.9656383992,15578.7886760412,11069.5705977058,45548.1173286746,1018.62,1312.98,1312.98,1018.62,1018.62,1018.62,485.23,1200.47731621182,1988.19763011844,485.23,485.23,1856.16081544653,415.74,1337.70823049677,311.81,207.87,51.97,218.42,78.686229914802,10.19,5.1,3289.82459057221
NL31,2302.29114980437,409.81,832.652307988789,1819.16057426895,1158.53684821462,1867.7257514868,746.260129297626,8446.0626388268,2900.80015770669,441.65,835.727293834856,659.12,272.46,857.554881999856,54118.5647653115,14866.3683267711,10696.736413236,44813.1462367798,1018.62,1312.98,1312.98,1018.62,1018.62,1018.62,485.23,1308.67323795089,2031.11245509467,485.23,485.23,1925.95341872449,415.74,1343.16190569911,311.81,207.87,51.97,218.42,79.3946451696155,10.19,5.1,3287.90315721751
NL32,2277.94809781192,181.58,812.805721828927,1809.89217910709,1163.83634447261,1615.35399094331,746.800719008896,7848.81840091765,3316.5168598135,849.913642407678,1070.68086312601,292.05,1289.89931023353,707.267929819961,53775.822941483,15760.5859047223,11090.2492874219,45524.3075981599,1018.62,1312.98,1312.98,1018.62,1018.62,1018.62,485.23,972.958703543674,1707.10814279311,485.23,485.23,1824.32960263549,415.74,1360.00916994394,311.81,207.87,51.97,218.42,78.4466614058647,10.19,5.1,3284.91485586889
NL33,2332.64661206023,195.05,802.175837790993,1951.19753393529,1163.39230263778,1597.33551736919,749.791343598363,8783.25042395812,3290.91838788992,853.395700583139,1132.9499871018,313.72,1452.04883588082,827.573704535296,54275.04195613,15415.5423669866,11084.7421839384,45717.362532205,1018.62,1312.98,1312.98,1018.62,1018.62,1018.62,485.23,1067.41188395,1792.99603498479,485.23,485.23,1847.17599632565,415.74,1359.76911982088,311.81,207.87,51.97,218.42,78.924969420951,10.19,5.1,3284.7838338211
NL34,2267.44964987436,218.87,1797.39362529247,1883.47084063422,1160.43532030327,1821.73595804732,749.282956998734,8076.19934461556,3194.51391366763,867.405927052639,1054.66182097846,352.03,1417.11308714087,1180.61609912845,54160.0791728223,15435.9293500889,11036.3842918843,45587.314314304,1018.62,1312.98,1312.98,1018.62,1018.62,1018.62,485.23,858.664577696779,1556.2356975898,485.23,485.23,1771.17199933911,415.74,1365.81154934296,311.81,207.87,51.97,218.42,78.7361816170169,10.19,5.1,3280.97745071947
NL41,2249.90440358074,179.56,848.234072407802,1715.13097563511,1159.13777216242,1720.12928660815,748.666287337284,8659.14879395866,3012.16879236246,850.28668266947,1176.97892599345,288.79,1535.70251478263,785.100271760799,54367.8363776706,15517.341188314,11129.8918663385,45798.2453988564,1018.62,1312.98,1312.98,1018.62,1018.62,1018.62,485.23,1046.28913574148,1776.86668104997,485.23,485.23,2034.77536104256,415.74,1359.33963549267,311.81,207.87,51.97,218.42,88.2439869366913,10.19,5.1,3287.19508839513
NL42,2237.96442386177,216.2,904.23642259541,1837.14441878756,1219.0391574447,1788.02193447164,811.754743521957,8987.70841901247,3079.46562878151,973.148195782229,1256.18364185359,347.73,1690.97968950791,878.785108176114,54565.5603796574,15567.3485511028,11135.3734938043,45728.7019851537,1018.62,1312.98,1312.98,1018.62,1018.62,1018.62,485.23,1072.3966161995,1801.64488414381,485.23,22.1553803804389,1914.31396003732,415.74,1371.80454722362,311.81,207.87,51.97,218.42,81.9963655054653,10.19,5.1,3287.39241215919
BE10,277.46,269.77,231.41,251.43,185.11,413.32,269.9,1260.93,591.13,290.73,415.25,433.89,179.35,231.6,10824.03,10824.03,1018.62,1018.62,1018.62,1312.98,1312.98,1018.62,1018.62,1018.62,485.23,485.23,485.23,485.23,485.23,1067.45,415.74,363.78,311.81,207.87,51.97,218.42,218.42,10.19,5.1,300.0
BE21,1094.92658902415,283.76,558.023106384279,932.120620803433,684.085572572508,1353.59514690077,729.830192037027,5342.70012052425,2586.99305821979,305.81,3579.11228465193,456.39,2127.77352026659,791.742653483791,10235.8124934774,4577.97017988072,9436.02460819227,21116.5517809133,1018.62,14890.0772370082,1312.98,1018.62,1018.62,1018.62,485.23,765.763466395618,987.11980868385,485.23,485.23,2823.3546591366,415.74,1176.03565986901,311.81,207.87,51.97,218.42,102.488117442618,10.19,5.1,763.826928202717
BE22,1201.44921654643,299.67,540.533453441541,1105.44732766876,688.421478500717,1452.70470893389,729.149826100264,5565.89370631615,1972.35684818827,322.96,3749.48335005469,481.98,2238.99702151392,849.468577256216,10243.2227471885,4676.92778177109,9746.67708942405,21503.8769963965,1018.62,14883.453121297,1312.98,1018.62,2911.95516645314,1018.62,485.23,738.57322716741,957.340541715198,485.23,485.23,2457.88180427925,415.74,1209.89705416938,311.81,207.87,51.97,218.42,98.2722741928542,10.19,5.1,764.662193896749
BE23,1210.14735906178,313.62,643.164936776913,1121.57823402233,684.679544214661,1530.65160230798,730.562205518096,5033.30122962885,2132.19082308576,337.99,3318.49159557306,504.42,1813.19335136029,906.866688994142,10252.5818150633,4506.96014352744,9362.86633561644,21051.7040377431,1018.62,14907.2464079694,1312.98,1018.62,3231.75160322071,1018.62,485.23,825.916326851222,1077.13386692634,485.23,485.23,2672.68065406006,415.74,1205.61376407963,311.81,207.87,51.97,218.42,102.422193176287,10.19,5.1,766.077127819106
BE24,1196.19744841072,314.82,667.366914653231,1130.62582701742,684.344043034346,1582.57173447689,729.248025330775,5340.57794137307,1868.42428555809,339.28,3755.01893173885,506.34,1855.41847045931,826.341605081611,10223.1207612121,4492.05293033412,9530.19110242864,21035.3558232205,1018.62,14841.2019253266,1312.98,1018.62,3084.23861928261,1018.62,485.23,805.845779250823,1035.06004685249,485.23,485.23,2326.21670933496,415.74,1207.5044194841,311.81,207.87,51.97,218.42,96.2987206576682,10.19,5.1,768.013762215764
BE25,1227.99111066903,324.28,483.389541969362,1188.32858336158,684.054154962523,1664.3021975842,728.18604677184,4974.4625261452,1829.12973832755,349.48,4317.54509803118,521.56,1716.25889126454,930.874348817267,10240.5528547392,4398.60668542046,9270.12237008067,20761.5915313323,1018.62,14874.9408904521,1312.98,1018.62,1018.62,1018.62,485.23,907.592444200963,1147.79488907408,485.23,485.23,2821.55069298356,415.74,1176.2304744531,311.81,207.87,51.97,218.42,117.694305560885,10.19,5.1,765.433661692468
BE31,1102.00987774765,308.52,532.654966051267,1043.68997728353,673.647087926572,1571.61427789703,672.322999248098,5075.96869006988,1641.47198696319,332.5,3768.93560971248,496.22,1482.24904368408,1030.90019860819,14068.8039975485,4638.3187356286,8517.00567393736,20197.5912560676,1018.62,14758.365749911,1312.98,1018.62,2494.72479406714,1018.62,485.23,921.002937863331,1148.40253607804,485.23,485.23,2289.90917686038,415.74,1106.35574801941,311.81,207.87,51.97,218.42,97.5663759807368,10.19,5.1,767.516704835973
