region,ARABLE,PERMANENT,GRASSLAND,FALLOW,OTHER_AG
EL52,648.079493973512,47.3818797968819,255.432809379657,0.892741770525381,1158.94511273304
EL53,235.59179163775,33.9205513148876,103.001813741424,0.756286769182024,441.595419120478
EL54,53.3382374899195,57.0134546742271,204.293323334698,0.0379564272019395,461.924884159268
EL61,518.080074018243,49.3987229195337,213.381458417639,0.482474756622907,944.84299085352
EL62,102.961705946454,12.1123722186911,31.54503815868333,0.436556746395603,102.961705946454
EL63,305.4593460509,70.6140081174724,26.889599903414773,2.30105999545473,305.4593460509
EL64,455.576373203999,70.5162228864999,30.5550201437353,3.65517508425869,455.576373203999
EL65,146.273337799933,95.6789627923349,281.197381408842,0.675934602917487,708.668100617856
PT11,395.44658226529,512.746791379406,128.718566589464,19.3527934472859,652.883715444182
PT15,75.1687453318296,159.638949257655,11.6320933249191,9.51119759268744,98.4329319811821
PT16,339.853729245692,606.579961992969,116.23834386628,12.9982415044058,572.330416978089
PT17,45.198710746026,36.1859130108163,14.7945858423395,2.35397059775933,74.7878824304953
PT18,851.652505486271,127.367560278839,606.420559650801,57.1156696720861,2064.49362478757
PT20,23.135994983551,51.8197039637579,46.8530045084861,0.0575577774400275,116.842004000659
PT30,4.29866338037474,20.0983674412537,0.303151686437637,0.0130367800022684,4.90496675316476
IE04,148.3830110327236,21.25521352318728,65.82001760433161,5.664789962927987,6.875
IE05,136.42665259623476,30.641776850205915,67.3689981243129,4.168187369863308,6.875
IE06,113.81081774409084,14.94264854923286,64.1211531194174,2.5210113101195746,6.875
CZ01,11.5525929614216,3.74565922467153,0.0553540002428292,2.10526941425755,11.6633009619072
CZ02,556.796310694639,26.0826313248906,28.2558362129853,62.7698203003963,613.307983120536
CZ03,517.477932157212,27.966833720389,151.976111685154,50.0843793397745,821.430155527699
CZ04,217.674804268259,29.1128592696255,65.9721220109986,47.6275061013547,349.619048290919
CZ05,440.185480482555,26.2848658223897,92.2526637470559,45.0064191875667,624.690807976872
CZ06,705.729002369809,26.5039615075485,47.5476219303801,53.8595277797134,800.824246230569
CZ07,316.10188226521,11.2248984608882,60.7468225741145,24.2022171151552,437.595527413364
CZ08,143.607604832243,6.73431776981132,45.0893231805948,16.3261539458838,233.786251193432
HU11,147.52849438339842,27.821979641188765,53.740348773647376,2.132772185179903,6.640625
HU12,143.93665296831531,29.576065470974044,45.41293797160626,3.8388081123840703,6.640625
HU21,537.167684289922,38.7942955153626,40.7457503395168,29.8096379002467,618.659184968985
HU22,541.404178255225,39.3595639230889,32.717035184066,27.6155740576733,606.838248623323
HU23,747.221225467269,39.6585398907386,33.9782570045191,45.321295007694,815.17773947628
HU31,521.329648329199,105.270442828201,59.7102264829776,65.998184478477,640.750101295162
HU32,1016.77953934273,144.369516753592,119.553833000154,84.2886410119033,1255.88720534314
HU33,1105.68521966613,54.0327220883767,93.6024202017523,85.5665267727966,1292.89006006974
RO11,916.248995587007,179.568364906038,464.907917765739,139.604743265081,1846.06483111848
RO12,614.201266173591,160.316424771367,589.626992297903,110.274567589662,1793.45525076948
RO21,1305.52204908608,139.544285698735,337.640020205217,16.8379847817739,1980.80208949566
RO22,1982.52512985045,313.655234985455,144.888653748111,19.1250000793547,2272.3024373463
RO31,2070.97882305147,128.277961666837,156.590678701775,48.0781099990962,2384.16018045519
RO32,91.1122281218776,12.5165153809543,0.167700808572465,3.23132732487706,91.4476297392029
RO41,1282.91049680607,141.361280151205,193.187764612215,72.2284814293334,1669.28602602997
RO42,1049.68263799822,155.219645185087,329.974630763841,162.102494137897,1709.63189952593
BG31,168.20506749923845,36.71951478420943,52.52995078275871,5.295752200030184,8.333333333333334
BG32,145.54814175991402,20.16071512010765,84.2720674251957,6.841392582743417,8.333333333333334
BG33,140.1199190420391,18.738595139023463,70.44696544994869,2.806763936704122,8.333333333333334
BG34,170.0056431567625,27.112285894850267,58.30535391988506,3.965614900625617,8.333333333333334
BG41,154.4,23.4,495.7,38.5,692.4
BG42,153.4383049502343,30.06660011037261,50.724317509012366,2.85820771547332,8.333333333333334
SK01,65.5367068158001,21.6853227801335,2.2401155813293,1.93850450828941,70.0169379784834
SK02,746.547083895553,110.748814353781,24.6211065384491,11.4665223787485,795.789296972339
SK03,191.614352481725,151.653351187712,126.134202134536,8.65981297791164,443.882756750797
SK04,419.411774853162,133.759398827452,110.46445963761,17.2995505891811,640.340694128383
HR03,115.64456683279404,22.208063276154263,44.88935323626148,2.1695073016610604,6.25
HR04,117.25067142333876,22.71552697103744,38.659545957599526,4.592367615793705,6.25
HR05,138.77278581787877,21.286888957925605,42.327021456744326,4.8948575894814805,6.25
HR06,110.72212508892328,26.359142853212823,56.19937097426247,2.080199724926474,6.25
SI03,111.97148474646652,15.096503105398613,38.86357351151324,2.7615335780954604,5.0
SI04,104.26520265763668,18.36867751174442,49.503438777389455,2.318834438841676,5.0
LT01,131.53881364552117,22.243923965027435,55.24391419360678,3.723752429186137,6.25
LT02,119.55112741018506,23.66960282000797,44.00029412122404,2.6551993589934115,6.25
LV00,1398.34423355304,688.605332980448,317.911972980763,182.310587440022,2034.16817951506
EE00,743.614805219214,736.813170711263,149.434600510208,68.7061470803851,1042.48400623916
LU00,64.1477098383986,3.01578956782955,32.2466340791439,0.001226746167801,128.640978147344
CY00,112.504459718395,461.388789857819,0.868265301752234,4.21127789717286,114.240990321882
MT00,10.7740776296102,3.72910321782296,33.32962398268619,1.04712186351387,10.7740776296102
NO01,103.39263378720231,9.773810128701982,36.16441015489902,3.6158630897313686,4.464285714285714
NO02,181.337791056777,2536.26173220559,10.9832659268671,13.6829569929293,203.304322910516
NO03,102.50223638175372,12.908656465301094,39.64737651670672,3.916390579531032,4.464285714285714
NO04,82.11385187090015,16.89106550259905,25.487802603972604,1.6181683267273077,4.464285714285714
NO05,77.20946750011709,10.880602725971096,33.635440324200964,2.617006850175682,4.464285714285714
NO06,143.46411642037,2335.03445007075,8.47165815166637,11.5383086521265,160.407432723704
NO07,95.4763026828094,8059.82070870597,19.2338947295814,14.311835878219,133.944092141469
