exporter,importer,SWHE,DWHE,BARL,CORN,OCER,RAPE,SUNF,SOYA,OOIL,SUGB,SUGR,POTA,PULS,TOMA,OVEG,APPL,OFRU,CITR,WINE,OLIV,MILK,BUTR,SKIM,CHES,WHEY,BEEF,PORK,POUL,SHGM,EGGS,FATS,OFOD_M
USA,CAN,1456.0130800000002,0.0,294.33757,4716.68682,0.0,119.19452,23.82513,440.36068,0.0,0.0,0.08684,408.53699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.46893,0.0,0.0,0.0,0.0,144.13134,306.95041,165.82898,0.0,78.06298,0.0,0.0
USA,BRA,90.4932,0.0,0.16906000000000002,26.66505,0.0,0.06678,0.0,24.052419999999998,0.0,0.0,0.0,0.5139199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.493399999999999,0.0,0.0,0.0,0.0,0.4235,0.019370000000000002,0.0,0.0,0.57155,0.0,0.0
USA,ARG,0.66459,0.0,0.0,7.616779999999999,0.0,0.023780000000000003,0.12521,4.18882,0.0,0.0,0.0,0.00926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6739700000000001,0.0,0.0,0.0,0.0,0.00777,0.01567,0.0,0.0,0.24667,0.0,0.0
USA,AUS,7.48945,0.0,0.33401,44.094550000000005,0.0,0.70962,0.002,0.07557,0.0,0.0,0.0,43.09578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.59158,0.0,0.0,0.0,0.0,0.20904,89.92272,0.40258999999999995,0.0,0.9489,0.0,0.0
USA,NZL,1.49953,0.0,0.0037099999999999998,37.03582,0.0,0.06667000000000001,0.01838,0.06456999999999999,0.0,0.0,0.0,6.13689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.37827,0.0,0.0,0.0,0.0,0.19827,15.73846,0.35929,0.0,0.12783,0.0,0.0
USA,CHN,5480.4314699999995,0.0,0.63173,38626.86129,0.0,0.9982000000000001,0.20042,58825.244490000005,0.0,0.0,0.0,176.0214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1313.27643,0.0,0.0,0.0,0.0,449.64301,984.55952,952.1230899999999,0.0,43.11466,0.0,0.0
USA,IND,0.59539,0.0,0.09487000000000001,8.51466,0.0,0.0033599999999999997,0.0,0.14703,0.0,0.0,0.0,0.15952000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55043,0.0,0.0,0.0,0.0,0.062200000000000005,4e-05,0.02678,0.0,0.08776,0.0,0.0
USA,RUS,0.0935,0.0,0.0,0.027219999999999998,0.0,0.00378,4.02192,0.0075899999999999995,0.0,0.0,0.0,0.17261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36448,0.0,0.0
USA,UKR,0.17145,0.0,0.0,0.45763,0.0,0.0,6.78395,0.13071000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8073800000000002,0.0,0.0,0.0,0.0,0.23953,0.01264,0.18466,0.0,0.00094,0.0,0.0
USA,TUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,MEX,4400.75338,0.0,560.8521999999999,17004.594820000002,0.0,0.31644,10.526819999999999,4513.31761,0.0,0.0,0.013439999999999999,476.85331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3461.2742200000002,0.0,0.0,0.0,0.0,118.39693,993.4162,940.33979,0.0,101.11966000000001,0.0,0.0
USA,IDN,376.33820000000003,0.0,0.0,151.53909,0.0,0.0,0.0,2092.02427,0.0,0.0,0.0,31.90953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,807.33639,0.0,0.0,0.0,0.0,16.23204,0.5267200000000001,0.19041999999999998,0.0,0.02974,0.0,0.0
USA,JPN,2268.49094,0.0,21.16967,11407.63465,0.0,0.56178,0.94874,2414.4656400000003,0.0,0.0,0.0,587.93629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.42226,0.0,0.0,0.0,0.0,306.88953999999995,557.08825,19.45533,0.0,28.4403,0.0,0.0
USA,KOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,THA,632.12547,0.0,0.0,36.10551,0.0,0.91872,0.00725,979.10962,0.0,0.0,0.0,12.164069999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.60828,0.0,0.0,0.0,0.0,1.6052899999999999,0.0005899999999999999,0.19747,0.0,0.08617,0.0,0.0
USA,VNM,245.43873000000002,0.0,0.0,520.87486,0.0,0.0,0.0,749.2220699999999,0.0,0.0,0.036289999999999996,14.99926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,736.17336,0.0,0.0,0.0,0.0,7.78509,6.4334,99.08708,0.0,0.8314,0.0,0.0
USA,PAK,0.19825,0.0,0.0,23.305790000000002,0.0,0.0,0.0,777.5155699999999,0.0,0.0,0.0,0.49945999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.18303,0.0,0.0,0.0,0.0,1e-05,0.01452,0.00417,0.0,0.16578,0.0,0.0
USA,BGD,214.29185,0.0,0.0,1.07366,0.0,0.0,0.0,966.02577,0.0,0.0,0.0,0.56174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.85979,0.0,0.0,0.0,0.0,0.0041600000000000005,0.0023799999999999997,0.0,0.0,1e-05,0.0,0.0
USA,NGA,1690.4818400000001,0.0,0.0,0.90615,0.0,0.0,0.0,0.13928000000000001,0.0,0.0,0.0,0.11261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.67068,0.0,0.0,0.0,0.0,0.0033599999999999997,0.0,0.0008900000000000001,0.0,0.01284,0.0,0.0
USA,ZAF,34.20324,0.0,0.00214,33.22589,0.0,0.02577,0.00531,44.65644,0.0,0.0,0.0,0.8839600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.09404,0.0,0.0,0.0,0.0,0.07947,0.011710000000000002,72.28784,0.0,0.28822000000000003,0.0,0.0
USA,ETH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,EGY,86.52846000000001,0.0,0.0,1239.07297,0.0,0.0,0.30951,2454.16109,0.0,0.0,0.0,0.11156999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.61133999999998,0.0,0.0,0.0,0.0,0.59675,0.00157,0.03686,0.0,0.0,0.0,0.0
USA,MAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,DZA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,SAU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,IRN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,ROW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAN,EU27,1401.18327,0.0,0.60922,1002.33136,0.0,996.75888,0.04881,808.12243,0.0,0.0,0.0,0.08574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63536,0.0,0.0,0.0,0.0,2.1161999999999996,0.33691000000000004,0.11156999999999999,0.0,0.15005000000000002,0.0,0.0
CAN,USA,2268.93681,0.0,589.49951,791.5676500000001,0.0,463.43071999999995,47.10771,159.79653,0.0,0.0,0.0,2253.49005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0578,0.0,0.0,0.0,0.0,411.39678999999995,465.98482,86.10176,0.0,16.55797,0.0,0.0
CAN,CAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAN,BRA,31.3334,0.0,22.569470000000003,0.0,0.0,2.3609400000000003,0.0,0.00109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2590999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13941,0.0,0.0
CAN,ARG,0.0,0.0,8.53796,0.0,0.0,0.60617,0.0,0.00985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAN,AUS,0.49813,0.0,0.6152000000000001,0.00204,0.0,1.28713,0.00016,0.43897,0.0,0.0,0.0,4.35746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8528699999999998,0.0,0.0,0.0,0.0,0.01091,7.39902,0.0,0.0,0.72233,0.0,0.0
CAN,NZL,0.04355,0.0,0.0,0.0,0.0,0.0,0.0,1.75226,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07770999999999999,0.0,0.0,0.0,0.0,0.0009,4.68456,0.0,0.0,0.01235,0.0,0.0
CAN,CHN,4823.22326,0.0,6886.51491,0.12344,0.0,4742.16187,0.0,1180.2443500000002,0.0,0.0,0.0,6.99123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.35459,0.0,0.0,0.0,0.0,56.193870000000004,528.8733100000001,1.60148,0.0,0.53398,0.0,0.0
CAN,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031,0.0,0.0,0.0,0.0,0.0
CAN,RUS,2e-05,0.0,0.0019,0.0,0.0,0.12079999999999999,0.0,1.38252,0.0,0.0,0.0,0.00731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8659,0.0,0.0
CAN,UKR,0.055439999999999996,0.0,0.13868,0.04134,0.0,0.00073,0.0,0.5066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32715,0.03506,0.0,0.0,0.0,0.0
CAN,TUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAN,MEX,520.40681,0.0,132.01858,0.0,0.0,1328.55992,0.06944,7.69154,0.0,0.0,0.0,85.32871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63756,0.0,0.0,0.0,0.0,17.91121,155.52387,0.28426999999999997,0.0,0.00513,0.0,0.0
CAN,IDN,1786.72146,0.0,0.0,0.0,0.0,0.31209,0.0,280.37926,0.0,0.0,0.0,8.198649999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.35188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAN,JPN,1725.67771,0.0,195.65901000000002,30.12266,0.0,2068.61617,0.64808,280.82453000000004,0.0,0.0,0.0,63.72808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89477,0.0,0.0,0.0,0.0,57.89237,344.62952,0.0018,0.0,2.19727,0.0,0.0
