region,act,ref,gd,pct
AL000000,WETWET,52.3937106456916,52.3963263010142,0.004992307836881871
AL000000,WHEA,52.0702464529763,52.0446685393443,-0.049121936949347855
AL000000,budNat,18.0900826542219,18.0946421720567,0.02520451631955467
AT000000,APPL,7.02934544839091,7.02755741375528,-0.025436715961091316
AT000000,ARAB,1392.65425998558,1392.8450815091,0.013702002643656286
AT000000,ARAC,1328.66252515808,1328.85367051046,0.014386298157798016
AT000000,ARTART,789.722016276963,789.664892095211,-0.0072334543769314585
AT000000,ARTCRP,2.32185135864109,2.32191845103953,0.0028896078205109532
AT000000,ARTFOR,1.27826941562014,1.27929199888315,0.07999747553326664
AT000000,ARTGRS,3.30163277389802,3.31184257690347,0.3092349665948957
AT000000,ARTIF,861.323559558925,861.130741242724,-0.022386281445707645
AT000000,ARTO,8351.48327805439,8351.48327805439,0.0
AT000000,BARL,98.475938582322,98.1442694303093,-0.3368022247743796
AT000000,BEFM,378.996818242375,395.532652360489,4.363053546148521
AT000000,BULF,140.44020685531,143.144975645829,1.925921964288757
AT000000,BULH,133.393495378902,135.826689845491,1.8240728003097395
AT000000,BULL,133.393513983271,135.518418805225,1.5929596263732027
AT000000,BlueBox,13.3424026217204,13.3391773326899,-0.024173225182466673
AT000000,CACR,916.560774154361,939.590534049917,2.5126276996529473
AT000000,CAFF,33.1327794821061,33.6845324106281,1.6652781237987746
AT000000,CAFR,277.709117134366,285.241771604475,2.7124260621463225
AT000000,CAMF,55.1691471116398,56.088578138513,1.6665674113334417
AT000000,CAMR,256.647650181077,262.986888478708,2.470016106969375
AT000000,CATA,1295.55759239674,1335.12318641041,3.0539432786214515
AT000000,CERE,720.591526990915,719.983318678649,-0.08440403328162649
AT000000,CROP,1392.65425998558,1392.8450815091,0.013702002643656286
AT000000,CRPART,6.92155477684544,6.92198613905231,0.006232157669439076
AT000000,CRPCRP,1302.92707413582,1303.02511632134,0.007524763854105387
AT000000,CRPGRS,14.7931913831714,14.7728128439709,-0.13775620603193595
AT000000,DCOH,255.800098392526,259.511586319576,1.4509329552151673
AT000000,DCOL,255.800091186563,260.241614123327,1.7363257832166523
AT000000,DCOW,511.600189579089,519.753200442903,1.5936293672060176
AT000000,DWHE,19.7411682044983,19.8516602449629,0.5597036574533698
AT000000,FALL,11.1564955784921,11.5354147547337,3.3963996451725764
AT000000,FEOG,1424.98642104722,1429.95658030366,0.34878642933227066
AT000000,FODD,1459.05657014778,1443.04964880063,-1.0970733880132366
AT000000,FORART,5.54202580254721,5.51886592243719,-0.4178955662634265
AT000000,FORCRP,3.05571225730569,3.05370629068691,-0.06564644998834357
AT000000,FORE,3833.94484416491,3829.86636619758,-0.10637810748731491
AT000000,FORFOR,3757.7951455407,3753.62198898467,-0.11105332766694342
AT000000,FORGRS,13.8875395005135,14.7453762410795,6.1770246668553686
AT000000,FRUN,63.9917348275071,63.9914109986309,-0.0005060479717822197
AT000000,GRAE,616.924444122197,649.958862065647,5.3546942835850375
AT000000,GRAI,616.92421479162,568.318965187787,-7.878641888007354
AT000000,GRAS,1233.84865891382,1233.84865891382,0.0
AT000000,GRSART,1.5116596215351,1.50742385510684,-0.28020636179714176
AT000000,GRSCRP,12.1593473756658,12.1797373809715,0.16768996456593133
AT000000,GRSFOR,12.4550194002956,12.4717562062753,0.13437800008004874
AT000000,GRSGRS,1698.09959956475,1696.90472860478,-0.07036518707596029
AT000000,GRSLND,1871.13942787881,1874.09379486397,0.15789133301034042
AT000000,GRSRES,2.97798144887883,3.12789121835014,5.033938996757326
AT000000,GRSWET,1.33264102591461,1.38881440358023,4.215191981431565
AT000000,GreenBox,788.078521342983,792.11359314047,0.5120139285880843
AT000000,HEIF,106.655779938896,111.726083123965,4.7538944330760335
AT000000,HEIH,65.0718158702213,68.1097149256945,4.668532781583923
AT000000,HEIL,65.071824576496,67.3865813501388,3.557233547250016
AT000000,HEIR,168.205673461589,176.823651911245,5.123476677273908
AT000000,HENS,6.33679021610458,6.35332979539095,0.2610087871354194
