model_region,activity,nutrient,value
HU31,NURS,N,40.0208749149079
HU31,NURS,P2O5,10.6525685181931
HU31,NURS,K2O,9.68415319835738
HU31,FLOW,N,140.933411195069
HU31,FLOW,P2O5,104.746728956055
HU31,FLOW,K2O,91.653387836548
HU31,OCRO,N,14.25
HU31,OCRO,P2O5,4.91000291981507
HU31,OCRO,K2O,4.91000291981507
HU31,MAIF,N,62.2796667525254
HU31,MAIF,P2O5,31.399199250766
HU31,MAIF,K2O,69.0782383516852
HU31,ROOF,N,34.9150118840966
HU31,ROOF,P2O5,12.4575059420483
HU31,ROOF,K2O,69.2083663447129
HU31,OFAR,N,94.3252340029867
HU31,OFAR,P2O5,25.1957601212645
HU31,OFAR,K2O,53.9909145455668
HU31,GRAE,N,45.4721742933382
HU31,GRAE,P2O5,16.785938841665
HU31,GRAE,K2O,39.1671906305516
HU31,GRAI,N,106.101740017789
HU31,GRAI,P2O5,39.1671906305516
HU31,GRAI,K2O,91.3901114712871
HU31,PULS,N,29.8068302281901
HU31,PULS,P2O5,5.7971210423971
HU31,PULS,K2O,6.76330788279662
HU31,POTA,N,31.5407081720644
HU31,POTA,P2O5,8.61628326882578
HU31,POTA,K2O,36.9269282949676
HU31,SUGB,N,170.01624820115
HU31,SUGB,P2O5,88.8979156673057
HU31,SUGB,K2O,167.642184521358
HU31,TEXT,N,14.25
HU31,TEXT,P2O5,15.1667451823236
HU31,TEXT,K2O,28.4376472168568
HU31,TOBA,N,26.1286129988026
HU31,TOBA,P2O5,4.91000291981507
HU31,TOBA,K2O,24.192919498204
HU31,TOMA,N,64.7929356575978
HU31,TOMA,P2O5,19.1775274801592
HU31,TOMA,K2O,16.4378806972793
HU31,OVEG,N,36.3332551922109
HU31,OVEG,P2O5,9.21663931727383
HU31,OVEG,K2O,7.89997655766328
HU31,APPL,N,18.9256866336757
HU31,APPL,P2O5,4.91000291981507
HU31,APPL,K2O,12.9828169217102
HU31,OFRU,N,13.75
HU31,OFRU,P2O5,3.75
HU31,OFRU,K2O,3.75
HU31,TAGR,N,14.25
HU31,TAGR,P2O5,4.91000291981507
HU31,TAGR,K2O,5.47082955850601
HU31,TWIN,N,17.3696582060592
HU31,TWIN,P2O5,4.91000291981507
HU31,TWIN,K2O,12.0241791783071
HU31,FALL,N,10.0
HU31,DCOL,N,111.909156479764
HU31,DCOL,P2O5,66.8732684981269
HU31,DCOL,K2O,146.616090485299
HU31,DCOH,N,152.651830585731
HU31,DCOH,P2O5,82.2183010275369
HU31,DCOH,K2O,164.646503707356
HU31,BULL,N,23.602518762762
HU31,BULL,P2O5,11.8632954879486
HU31,BULL,K2O,32.6240625918587
HU31,BULH,N,67.1071359897473
HU31,BULH,P2O5,38.0608733723782
HU31,BULH,K2O,104.66740177404
HU31,HEIL,N,61.3788937804037
HU31,HEIL,P2O5,33.2049120407747
HU31,HEIL,K2O,91.3135081121303
HU31,HEIH,N,134.659002096841
HU31,HEIH,P2O5,74.736
HU31,HEIH,K2O,205.524
HU31,SCOW,N,79.6803720642718
HU31,SCOW,P2O5,42.124944550033
HU31,SCOW,K2O,111.866809846289
HU31,HEIR,N,92.9708756779019
HU31,HEIR,P2O5,62.5328826498942
HU31,HEIR,K2O,171.965427287209
HU31,CAMF,N,19.9267322723256
HU31,CAMF,P2O5,9.61022454455602
HU31,CAMF,K2O,26.4281174975291
HU31,CAFF,N,30.2386958566304
HU31,CAFF,P2O5,14.112
HU31,CAFF,K2O,38.808
HU31,CAMR,N,24.1109950789071
HU31,CAMR,P2O5,11.404602739726
HU31,CAMR,K2O,31.3626575342466
HU31,CAFR,N,25.1234717688946
HU31,CAFR,P2O5,10.8315616438356
HU31,CAFR,K2O,29.7867945205479
HU31,PIGF,N,9.37127834146226
HU31,PIGF,P2O5,4.02482741730059
HU31,PIGF,K2O,4.02482741730059
HU31,SOWS,N,33.8818044945175
HU31,SOWS,P2O5,16.5819402141241
HU31,SOWS,K2O,16.5819402141241
HU31,SHGM,N,7.32998474100792
HU31,SHGM,P2O5,3.97677951284536
HU31,SHGM,K2O,10.9361436603247
HU31,SHGF,N,3.10087853778266
HU31,SHGF,P2O5,0.842241626614851
HU31,SHGF,K2O,2.31616447319084
HU31,HENS,N,703.765697273504
HU31,HENS,P2O5,504.0
HU31,HENS,K2O,408.0
HU31,POUF,N,222.721677434793
HU31,POUF,P2O5,116.362374257621
HU31,POUF,K2O,94.1981124942644
HU31,GRAS,N,75.7869571555655
HU31,GRAS,P2O5,27.976564736109
HU31,GRAS,K2O,65.278651050921
HU31,DCOW,N,132.280493532739
HU31,DCOW,P2O5,74.5457847628273
HU31,DCOW,K2O,155.631297096318
HU31,BULF,N,66.4017256351147
HU31,BULF,P2O5,36.5457345446791
HU31,BULF,K2O,100.500769997868
HU31,HEIF,N,82.7759089401117
HU31,HEIF,P2O5,45.5774485132947
HU31,HEIF,K2O,125.33798341156
HU31,GROF,N,46.2446878768219
HU31,GROF,P2O5,19.5965076001052
HU31,GROF,K2O,39.8481439560394
HU31,LOSF,N,24.2475736690729
HU31,LOSF,P2O5,8.17351186083173
HU31,LOSF,K2O,11.9938448807529
HU31,INTF,N,21.997114207749
HU31,INTF,P2O5,11.4229957392734
HU31,INTF,K2O,27.8542990752865
HU31,ARAB,N,45.2376638103958
HU31,ARAB,P2O5,17.3577715789355
HU31,ARAB,K2O,39.0942964257824
HU31,CERE,N,43.343177151134
HU31,CERE,P2O5,17.7641045510508
HU31,CERE,K2O,58.4340404910849
HU31,PERM,N,22.8108467223548
HU31,PERM,P2O5,6.1387159050931
HU31,PERM,K2O,9.64411852045298
HU31,FODD,N,79.9266693826452
HU31,FODD,P2O5,27.4009924316356
HU31,FODD,K2O,62.5723330492481
HU31,SETF,N,10.0
HU31,OILS,N,58.8881701309556
HU31,OILS,P2O5,26.7263576622993
HU31,OILS,K2O,31.413713057993
HU31,OAR1,N,19.0917416929028
HU31,OAR1,P2O5,6.04500072600413
HU31,OAR1,K2O,8.50668522080128
HU31,RUMI,N,92.4400604048807
HU31,RUMI,P2O5,50.8375398525977
HU31,RUMI,K2O,126.113283375837
HU31,CATA,N,96.1925357851376
HU31,CATA,P2O5,53.3361003011934
HU31,CATA,K2O,130.732088906019
HU31,BEFM,N,94.2554216413228
HU31,BEFM,P2O5,50.1409910000639
HU31,BEFM,K2O,133.894596026271
HU31,PKPL,N,86.1376538526227
HU31,PKPL,P2O5,44.8695326944864
HU31,PKPL,K2O,45.0922930448278
HU31,AGGT,N,58.3319245607595
HU31,AGGT,P2O5,24.7893142995005
HU31,AGGT,K2O,50.4073575218519
HU31,CACR,N,97.3757287494584
HU31,CACR,P2O5,55.2876790749086
HU31,CACR,K2O,128.800423605736
HU31,UVAG,N,369.887183066924
HU31,UVAG,P2O5,633.253403571519
HU31,UVAG,K2O,326.155148573298
HU31,EAAG,N,17.1053173305668
HU31,EAAG,P2O5,12.4095551358818
HU31,EAAG,K2O,12.9966773123522
HU31,UAAR,N,50.9313194831706
HU31,UAAR,P2O5,19.3368599727076
HU31,UAAR,K2O,43.9744321973334
HU32,SWHE,N,28.9044462362487
HU32,SWHE,P2O5,11.3426677417492
HU32,SWHE,K2O,68.0560064504953
HU32,DWHE,N,27.0281725894556
HU32,DWHE,P2O5,10.2169035536733
HU32,DWHE,K2O,61.3014213220401
HU32,RYEM,N,23.7037123673476
HU32,RYEM,P2O5,8.22222742040859
HU32,RYEM,K2O,49.3333645224515
HU32,BARL,N,28.7587329759188
HU32,BARL,P2O5,11.2552397855513
HU32,BARL,K2O,67.5314387133076
HU32,OATS,N,24.2645879686042
HU32,OATS,P2O5,8.55875278116254
HU32,OATS,K2O,51.3525166869752
HU32,CORN,N,95.3985234956533
HU32,CORN,P2O5,40.9830946589818
HU32,CORN,K2O,25.6144341618636
HU32,OCER,N,25.227348666842
HU32,OCER,P2O5,9.13640920010523
HU32,OCER,K2O,54.8184552006314
HU32,RAPE,N,63.0311350395915
HU32,RAPE,P2O5,28.926073657959
HU32,RAPE,K2O,16.0700409210883
HU32,SUNF,N,56.5735385517845
HU32,SUNF,P2O5,26.6134506010197
HU32,SUNF,K2O,39.9201759015296
HU32,SOYA,N,83.4763632766912
HU32,SOYA,P2O5,20.26934159357
HU32,SOYA,K2O,30.404012390355
HU32,OOIL,N,32.8771864467237
HU32,OOIL,P2O5,12.2011661049193
HU32,OOIL,K2O,12.2011661049193
HU32,OIND,N,29.1315180368439
HU32,OIND,P2O5,7.10044046399012
HU32,OIND,K2O,7.10044046399012
HU32,NURS,N,40.0389594841272
HU32,NURS,P2O5,10.6589856234
HU32,NURS,K2O,9.68998693036361
HU32,FLOW,N,140.933411195069
HU32,FLOW,P2O5,104.746728956055
HU32,FLOW,K2O,91.653387836548
HU32,OCRO,N,14.25
HU32,OCRO,P2O5,4.91000291981507
HU32,OCRO,K2O,4.91000291981507
HU32,MAIF,N,75.8279945901813
HU32,MAIF,P2O5,39.536333087196
HU32,MAIF,K2O,86.9799327918312
HU32,ROOF,N,41.2037879168728
HU32,ROOF,P2O5,15.6018939584364
HU32,ROOF,K2O,86.67718865798
HU32,OFAR,N,118.134082986323
HU32,OFAR,P2O5,31.5546232874432
HU32,OFAR,K2O,67.6170499016641
HU32,GRAE,N,59.2282638103105
HU32,GRAE,P2O5,21.9330555623267
HU32,GRAE,K2O,51.1771296454291
HU32,GRAI,N,138.199282224058
HU32,GRAI,P2O5,51.1771296454291
HU32,GRAI,K2O,119.413302506001
HU32,PARI,N,46.4860553044197
HU32,PARI,P2O5,11.6091994150426
HU32,PARI,K2O,39.8029694230033
HU32,PULS,N,27.5584020838546
HU32,PULS,P2O5,5.13904451234769
HU32,PULS,K2O,5.99555193107231
HU32,POTA,N,33.7401328455585
HU32,POTA,P2O5,9.49605313822342
HU32,POTA,K2O,40.6973705923861
HU32,SUGB,N,191.371262584114
HU32,SUGB,P2O5,100.76181254673
HU32,SUGB,K2O,167.642184521358
HU32,TEXT,N,14.25
HU32,TEXT,P2O5,15.1525203544799
HU32,TEXT,K2O,28.4109756646498
HU32,TOBA,N,37.0449750751303
HU32,TOBA,P2O5,4.91000291981507
HU32,TOBA,K2O,40.5674626126954
HU32,TOMA,N,64.8239769590957
HU32,TOMA,P2O5,19.1883919356835
HU32,TOMA,K2O,16.4471930877287
HU32,OVEG,N,36.3779959135409
HU32,OVEG,P2O5,9.2322985697393
HU32,OVEG,K2O,7.91339877406226
HU32,APPL,N,18.8598876690396
HU32,APPL,P2O5,4.91000291981507
HU32,APPL,K2O,12.8871093367849
HU32,OFRU,N,13.75
HU32,OFRU,P2O5,3.75
HU32,OFRU,K2O,3.75
HU32,TAGR,N,14.25
HU32,TAGR,P2O5,4.91000291981507
HU32,TAGR,K2O,5.04181050170807
HU32,TWIN,N,17.2780598978917
HU32,TWIN,P2O5,4.91000291981507
HU32,TWIN,K2O,11.8747293070865
HU32,FALL,N,10.0
HU32,DCOL,N,139.198351444535
HU32,DCOL,P2O5,67.1887096154619
HU32,DCOL,K2O,146.986733798168
HU32,DCOH,N,200.901681613107
HU32,DCOH,P2O5,82.7444924741317
HU32,DCOH,K2O,165.264778657105
HU32,BULL,N,25.1491055067382
HU32,BULL,P2O5,11.7953841750911
HU32,BULL,K2O,32.4373064815005
HU32,BULH,N,76.4729289022552
HU32,BULH,P2O5,37.711117785054
HU32,BULH,K2O,103.705573908898
HU32,HEIL,N,63.0374772041853
HU32,HEIL,P2O5,32.8314783759164
HU32,HEIL,K2O,90.28656553377
HU32,HEIH,N,121.051616972325
HU32,HEIH,P2O5,62.3418161858375
HU32,HEIH,K2O,171.439994511053
HU32,SCOW,N,83.4613610244524
HU32,SCOW,P2O5,42.1244388767888
HU32,SCOW,K2O,111.866215680227
HU32,HEIR,N,103.209843303602
HU32,HEIR,P2O5,63.2582508424634
HU32,HEIR,K2O,173.960189816774
HU32,CAMF,N,19.7269123487171
HU32,CAMF,P2O5,8.76744235661383
HU32,CAMF,K2O,24.110466480688
HU32,CAFF,N,35.2181040277996
HU32,CAFF,P2O5,15.1629105922773
HU32,CAFF,K2O,41.6980041287626
HU32,CAMR,N,26.6659534422042
HU32,CAMR,P2O5,11.404602739726
HU32,CAMR,K2O,31.3626575342466
HU32,CAFR,N,29.5967295446423
HU32,CAFR,P2O5,11.3961888883209
HU32,CAFR,K2O,31.3395194428824
HU32,PIGF,N,14.7830000420619
HU32,PIGF,P2O5,4.0276129995905
HU32,PIGF,K2O,4.0276129995905
HU32,SOWS,N,41.3877248339285
HU32,SOWS,P2O5,16.5815679780109
HU32,SOWS,K2O,16.5815679780109
HU32,SHGM,N,8.55095410431619
HU32,SHGM,P2O5,3.97677951284536
HU32,SHGM,K2O,10.9361436603247
HU32,SHGF,N,3.4933090060021
HU32,SHGF,P2O5,0.842473448132436
HU32,SHGF,K2O,2.3168019823642
HU32,HENS,N,899.335798126941
HU32,HENS,P2O5,504.0
HU32,HENS,K2O,408.0
HU32,POUF,N,360.215686881858
HU32,POUF,P2O5,116.332157320996
HU32,POUF,K2O,94.1736511646159
HU32,GRAS,N,98.7137730172008
HU32,GRAS,P2O5,36.5550926038841
HU32,GRAS,K2O,85.2952160757295
HU32,DCOW,N,170.050016528814
HU32,DCOW,P2O5,74.9666010447933
HU32,DCOW,K2O,156.125756227629
HU32,BULF,N,74.9601665112906
HU32,BULF,P2O5,36.5178246224474
HU32,BULF,K2O,100.42401771173
HU32,HEIF,N,89.2548568025772
HU32,HEIF,P2O5,46.1443890282485
HU32,HEIF,K2O,126.897069827683
HU32,GROF,N,147.406355720281
HU32,GROF,P2O5,55.988113827168
HU32,GROF,K2O,95.9515874346576
HU32,LOSF,N,65.0629954702154
HU32,LOSF,P2O5,16.3787580988679
HU32,LOSF,K2O,36.1732561658834
HU32,INTF,N,82.3433602500659
HU32,INTF,P2O5,39.6093557283001
HU32,INTF,K2O,59.7783312687742
HU32,ARAB,N,56.6785723292396
HU32,ARAB,P2O5,22.6012839938134
HU32,ARAB,K2O,39.5761608033213
HU32,CERE,N,59.6420342560198
HU32,CERE,P2O5,24.9697429552337
HU32,CERE,K2O,46.8437769283919
HU32,PERM,N,27.2348189391839
HU32,PERM,P2O5,7.13883521864691
HU32,PERM,K2O,8.02481725396378
HU32,FODD,N,101.748255907723
HU32,FODD,P2O5,35.6134957678237
HU32,FODD,K2O,81.5757296767272
HU32,SETF,N,10.0
HU32,OILS,N,57.2424596439381
HU32,OILS,P2O5,26.4498929780096
HU32,OILS,K2O,35.5152805172298
HU32,OAR1,N,32.5802139421506
HU32,OAR1,P2O5,12.1960133973163
HU32,OAR1,K2O,22.8019873674004
HU32,RUMI,N,110.498134821527
HU32,RUMI,P2O5,51.8299034685692
HU32,RUMI,K2O,126.004795606126
HU32,CATA,N,118.625733026489
HU32,CATA,P2O5,56.2610697361247
HU32,CATA,K2O,133.627515129197
HU32,BEFM,N,97.5380009778961
HU32,BEFM,P2O5,49.0639303315346
HU32,BEFM,K2O,131.294536588721
HU32,PKPL,N,120.232067243756
HU32,PKPL,P2O5,40.0440265704362
HU32,PKPL,K2O,41.2577022379173
HU32,AGGT,N,81.4959618980438
HU32,AGGT,P2O5,30.9893645475997
HU32,AGGT,K2O,53.1091068920802
HU32,CACR,N,125.736442560646
HU32,CACR,P2O5,58.6879199855943
HU32,CACR,K2O,134.414187338069
HU32,UVAG,N,434.387982676902
HU32,UVAG,P2O5,768.560640572277
HU32,UVAG,K2O,290.691093159986
HU32,EAAG,N,64.0315494950869
HU32,EAAG,P2O5,43.0302606274418
HU32,EAAG,K2O,27.8922718418166
HU32,UAAR,N,64.6816307914929
HU32,UAAR,P2O5,25.2579418484165
HU32,UAAR,K2O,48.2805862894798
HU33,SWHE,N,29.9042153323323
HU33,SWHE,P2O5,11.9425291993994
HU33,SWHE,K2O,71.6551751963962
HU33,DWHE,N,29.611934742562
HU33,DWHE,P2O5,11.7671608455372
HU33,DWHE,K2O,70.6029650732231
HU33,RYEM,N,22.2976259415327
HU33,RYEM,P2O5,7.3785755649196
HU33,RYEM,K2O,44.2714533895176
HU33,BARL,N,28.4300535795753
HU33,BARL,P2O5,11.0580321477452
HU33,BARL,K2O,66.3481928864711
HU33,OATS,N,24.6046823661734
HU33,OATS,P2O5,8.76280941970406
HU33,OATS,K2O,52.5768565182244
HU33,CORN,N,89.5135229276451
HU33,CORN,P2O5,38.158859233423
HU33,CORN,K2O,23.8492870208893
HU33,OCER,N,25.6179392110241
HU33,OCER,P2O5,9.37076352661444
HU33,OCER,K2O,56.2245811596867
HU33,RAPE,N,67.6634009803766
HU33,RAPE,P2O5,31.4527641711145
HU33,RAPE,K2O,17.4737578728414
HU33,SUNF,N,53.2505898475978
HU33,SUNF,P2O5,24.7146227700559
HU33,SUNF,K2O,37.0719341550838
HU33,SOYA,N,86.2065372353275
HU33,SOYA,P2O5,21.0224930304352
HU33,SOYA,K2O,31.5337395456528
HU33,OOIL,N,32.8635493940111
HU33,OOIL,P2O5,12.1938930101393
HU33,OOIL,K2O,12.1938930101393
HU33,OIND,N,30.2422046945707
HU33,OIND,P2O5,7.18271779484768
HU33,OIND,K2O,7.10044046399012
HU33,NURS,N,40.0350666259739
HU33,NURS,P2O5,10.6576042866359
HU33,NURS,K2O,9.688731169669
HU33,FLOW,N,140.933411195069
HU33,FLOW,P2O5,104.746728956055
HU33,FLOW,K2O,91.653387836548
HU33,OCRO,N,14.25
HU33,OCRO,P2O5,4.91000291981507
HU33,OCRO,K2O,4.91000291981507
HU33,MAIF,N,73.5603788517834
HU33,MAIF,P2O5,38.1744017127828
HU33,MAIF,K2O,83.9836837681223
HU33,ROOF,N,40.900117683128
HU33,ROOF,P2O5,15.450058841564
HU33,ROOF,K2O,85.8336602309111
HU33,OFAR,N,112.629490592385
HU33,OFAR,P2O5,30.1556136902583
HU33,OFAR,K2O,64.6191721934106
HU33,GRAE,N,58.3215753545769
HU33,GRAE,P2O5,21.5986284664588
HU33,GRAE,K2O,50.3967997550706
HU33,GRAI,N,136.083675827346
HU33,GRAI,P2O5,50.3967997550706
HU33,GRAI,K2O,117.592532761831
HU33,PARI,N,35.6077968408073
HU33,PARI,P2O5,8.14793535843869
HU33,PARI,K2O,27.9357783717898
HU33,PULS,N,28.5925509115663
HU33,PULS,P2O5,5.4417222180194
HU33,PULS,K2O,6.34867592102263
HU33,POTA,N,38.4072429564745
HU33,POTA,P2O5,11.3628971825898
HU33,POTA,K2O,48.6981307825278
HU33,SUGB,N,172.457897644063
HU33,SUGB,P2O5,90.2543875800351
HU33,SUGB,K2O,167.642184521358
HU33,TEXT,N,14.25
HU33,TEXT,P2O5,15.1301810778701
HU33,TEXT,K2O,28.3690895210064
HU33,TOBA,N,31.045739869682
HU33,TOBA,P2O5,4.91000291981507
HU33,TOBA,K2O,31.5686098045229
HU33,TOMA,N,64.8187296364336
HU33,TOMA,P2O5,19.1865553727518
HU33,TOMA,K2O,16.4456188909301
HU33,OVEG,N,36.3715426631397
HU33,OVEG,P2O5,9.23003993209888
HU33,OVEG,K2O,7.9114627989419
HU33,APPL,N,18.8688738934418
HU33,APPL,P2O5,4.91000291981507
HU33,APPL,K2O,12.9001802086426
HU33,OFRU,N,13.75
HU33,OFRU,P2O5,3.75
HU33,OFRU,K2O,3.75
HU33,TAGR,N,14.25
HU33,TAGR,P2O5,4.91000291981507
HU33,TAGR,K2O,5.82309717825571
HU33,TWIN,N,17.3646812929325
HU33,TWIN,P2O5,4.91000291981507
HU33,TWIN,K2O,12.0160589516267
HU33,FALL,N,10.0
HU33,DCOL,N,130.463720139248
HU33,DCOL,P2O5,66.2018081435916
HU33,DCOL,K2O,145.82712456872
HU33,DCOH,N,185.112445240982
HU33,DCOH,P2O5,81.0985943413282
HU33,DCOH,K2O,163.330848351061
HU33,BULL,N,26.1952458611958
HU33,BULL,P2O5,11.7827652032458
HU33,BULL,K2O,32.4026043089259
HU33,BULH,N,79.3012884204272
HU33,BULH,P2O5,36.5885350898488
HU33,BULH,K2O,100.618471497084
HU33,HEIL,N,59.6522045490966
HU33,HEIL,P2O5,32.2082931809864
HU33,HEIL,K2O,88.5728062477126
HU33,HEIH,N,104.271437669817
HU33,HEIH,P2O5,59.5907294305641
HU33,HEIH,K2O,163.874505934051
HU33,SCOW,N,81.6074021146508
HU33,SCOW,P2O5,42.1253735764969
HU33,SCOW,K2O,111.867313952384
HU33,HEIR,N,99.1706387519709
HU33,HEIR,P2O5,63.2518240435656
HU33,HEIR,K2O,173.942516119806
HU33,CAMF,N,19.015351977203
HU33,CAMF,P2O5,8.50680382365062
HU33,CAMF,K2O,23.3937105150392
HU33,CAFF,N,35.0786371330565
HU33,CAFF,P2O5,15.5096673522534
HU33,CAFF,K2O,42.651585218697
HU33,CAMR,N,26.8446880130844
HU33,CAMR,P2O5,11.404602739726
HU33,CAMR,K2O,31.3626575342466
HU33,CAFR,N,30.3953988490103
HU33,CAFR,P2O5,11.6340682783951
HU33,CAFR,K2O,31.9936877655864
HU33,PIGF,N,14.8457171335805
HU33,PIGF,P2O5,4.02575441864999
HU33,PIGF,K2O,4.02575441864999
HU33,SOWS,N,40.2897907055703
HU33,SOWS,P2O5,16.582288049602
HU33,SOWS,K2O,16.582288049602
HU33,SHGM,N,8.10838362965094
HU33,SHGM,P2O5,3.97677951284536
HU33,SHGM,K2O,10.9361436603247
HU33,SHGF,N,3.35685846091059
HU33,SHGF,P2O5,0.842533894660028
HU33,SHGF,K2O,2.31696821031508
HU33,HENS,N,731.170170866412
HU33,HENS,P2O5,504.0
HU33,HENS,K2O,408.0
HU33,POUF,N,245.003506395378
HU33,POUF,P2O5,116.658307560025
HU33,POUF,K2O,94.4376775485921
HU33,GRAS,N,97.2026255909823
HU33,GRAS,P2O5,35.9977141107724
HU33,GRAS,K2O,83.9946662584689
HU33,DCOW,N,157.78808269011
HU33,DCOW,P2O5,73.6502012424578
HU33,DCOW,K2O,154.578986459886
HU33,BULF,N,79.6888770407838
HU33,BULF,P2O5,36.5382107346693
HU33,BULF,K2O,100.480079520341
HU33,HEIF,N,81.9741687055096
HU33,HEIF,P2O5,45.9064260938668
HU33,HEIF,K2O,126.242671758134
HU33,GROF,N,116.741172282513
HU33,GROF,P2O5,45.7090921654952
HU33,GROF,K2O,86.7748375130207
HU33,LOSF,N,61.6337945810335
HU33,LOSF,P2O5,16.2820666672259
HU33,LOSF,K2O,30.8087039011082
HU33,INTF,N,55.1073777014797
HU33,INTF,P2O5,29.4270254982694
HU33,INTF,K2O,55.9661336119124
HU33,ARAB,N,50.9271324604283
HU33,ARAB,P2O5,19.944059736698
HU33,ARAB,K2O,39.8870745284519
HU33,CERE,N,51.3336097732606
HU33,CERE,P2O5,21.2476257811468
HU33,CERE,K2O,51.5729001135259
HU33,PERM,N,24.7895952950427
HU33,PERM,P2O5,6.96811079747952
HU33,PERM,K2O,9.6256904565279
HU33,FODD,N,99.9886276433516
HU33,FODD,P2O5,34.5780677045358
HU33,FODD,K2O,78.9917242495784
HU33,SETF,N,10.0
HU33,OILS,N,58.5481922001027
HU33,OILS,P2O5,26.0467085285018
HU33,OILS,K2O,30.9400220851299
HU33,OAR1,N,28.5511649088604
HU33,OAR1,P2O5,10.706427558825
HU33,OAR1,K2O,18.6547338023967
HU33,RUMI,N,106.012993930647
HU33,RUMI,P2O5,51.4748305729741
HU33,RUMI,K2O,125.22130283894
HU33,CATA,N,112.697681431986
HU33,CATA,P2O5,55.0957042345489
HU33,CATA,K2O,131.429359677887
HU33,BEFM,N,95.0214855532965
HU33,BEFM,P2O5,47.9815244276423
HU33,BEFM,K2O,128.558345487862
HU33,PKPL,N,95.7662918202293
HU33,PKPL,P2O5,34.6338097438332
HU33,PKPL,K2O,37.8021946428536
HU33,AGGT,N,68.1261855613408
HU33,AGGT,P2O5,26.7134343893626
HU33,AGGT,K2O,50.7131911559117
HU33,CACR,N,119.23056100969
HU33,CACR,P2O5,57.7250075242169
HU33,CACR,K2O,132.49044714818
HU33,UVAG,N,367.071884337445
HU33,UVAG,P2O5,699.390884974011
HU33,UVAG,K2O,300.934235517799
HU33,EAAG,N,42.8524020895045
HU33,EAAG,P2O5,31.9685224209843
HU33,EAAG,K2O,26.1135193891621
HU33,UAAR,N,57.6276219866887
HU33,UAAR,P2O5,22.2685588552318
HU33,UAAR,K2O,46.2736613894877
ITC1,SWHE,N,30.3991995592138
ITC1,SWHE,P2O5,8.35693059072979
ITC1,SWHE,K2O,50.1415835443788
ITC1,DWHE,N,31.514988710198
ITC1,DWHE,P2O5,9.02640408132033
ITC1,DWHE,K2O,54.1584244879219
ITC1,RYEM,N,32.3632615673963
ITC1,RYEM,P2O5,9.53536779563929
ITC1,RYEM,K2O,57.2122067738358
ITC1,BARL,N,34.4213978312083
ITC1,BARL,P2O5,10.7702495539265
ITC1,BARL,K2O,64.621497323559
ITC1,OATS,N,27.0773371398263
ITC1,OATS,P2O5,6.36381313909732
ITC1,OATS,K2O,38.1828788345839
ITC1,CORN,N,124.31077034837
ITC1,CORN,P2O5,51.7527479017983
ITC1,CORN,K2O,32.345467438624
ITC1,OCER,N,30.2518896097578
ITC1,OCER,P2O5,8.2685446210562
ITC1,OCER,K2O,49.6112677263372
ITC1,RAPE,N,62.6320745913156
ITC1,RAPE,P2O5,25.1787778272645
ITC1,RAPE,K2O,13.9882099040358
ITC1,SUNF,N,68.8843995998215
ITC1,SUNF,P2O5,29.950524395328
ITC1,SUNF,K2O,44.9257865929921
ITC1,SOYA,N,101.052104574096
ITC1,SOYA,P2O5,23.3327234940963
ITC1,SOYA,K2O,34.9990852411444
ITC1,OOIL,N,128.339545731826
ITC1,OOIL,P2O5,59.6632340393751
ITC1,OOIL,K2O,59.6632340393751
ITC1,OIND,N,205.816060947734
ITC1,OIND,P2O5,100.414585515451
ITC1,OIND,K2O,91.285986832228
ITC1,NURS,N,147.404393103066
ITC1,NURS,P2O5,65.536521467938
ITC1,NURS,K2O,59.5786558799436
ITC1,FLOW,N,147.404393103066
ITC1,FLOW,P2O5,104.746728956055
ITC1,FLOW,K2O,91.653387836548
ITC1,OCRO,N,29.8625294710593
ITC1,OCRO,P2O5,4.91000291981507
ITC1,OCRO,K2O,4.91000291981507
ITC1,MAIF,N,123.220139292798
ITC1,MAIF,P2O5,64.1136080389195
ITC1,MAIF,K2O,141.049937685623
ITC1,ROOF,N,42.9340405290228
ITC1,ROOF,P2O5,13.2315293105127
ITC1,ROOF,K2O,73.5084961695149
ITC1,OFAR,N,95.2485161445275
ITC1,OFAR,P2O5,23.8700088177754
ITC1,OFAR,K2O,51.150018895233
ITC1,GRAE,N,28.832081827692
ITC1,GRAE,P2O5,10.8
ITC1,GRAE,K2O,21.8475216367159
ITC1,GRAI,N,67.2748575979479
ITC1,GRAI,P2O5,21.8475216367159
ITC1,GRAI,K2O,50.9775504856705
ITC1,PARI,N,69.0304260550801
ITC1,PARI,P2O5,16.7234595013445
ITC1,PARI,K2O,57.3375754331811
ITC1,OLIV,N,14.25
ITC1,OLIV,P2O5,4.91000291981507
ITC1,OLIV,K2O,4.91000291981507
ITC1,PULS,N,29.5482579767063
ITC1,PULS,P2O5,3.82749543474406
ITC1,PULS,K2O,4.46541134053473
ITC1,POTA,N,53.4411674722191
ITC1,POTA,P2O5,14.7880742256887
ITC1,POTA,K2O,63.3774609672371
ITC1,SUGB,N,168.963024425338
ITC1,SUGB,P2O5,84.7178013985227
ITC1,SUGB,K2O,167.642184521358
ITC1,TOBA,N,62.5499061835805
ITC1,TOBA,P2O5,6.14385657007774
ITC1,TOBA,K2O,69.1183864133745
ITC1,TOMA,N,57.1466026018887
ITC1,TOMA,P2O5,14.2364672428619
ITC1,TOMA,K2O,12.2026862081674
ITC1,OVEG,N,57.0254772063455
ITC1,OVEG,P2O5,14.1940733544218
