model_region,ARAB,FALL,GRAE,GRAI,OLND,SETA,UAAR
DEG0,638.89802350459,1.29041041509159,77.1095735474956,77.1095735474959,22.6882388352384,29.7543225888657,793.117170599582
EE00,743.614805219214,68.7061470803851,149.434600510208,149.434600509736,736.813170711263,,1042.48400623916
EL30,63.2593108232586,0.429712988252922,35.4555254961742,35.4555254963219,19.1158130202494,0.0337150709829563,134.170361815755
EL41,84.1770367789761,0.715644632781221,42.5291150095458,42.5291150079758,36.0321639887026,0.269720567776667,169.235266796498
EL42,50.2036026635348,2.01328798162165,30.8629446535295,30.8629446535889,96.6899829055956,,111.929491970653
EL43,261.289071518872,0.606916424029552,119.365675534686,119.365675534819,65.0039256771296,0.539441135185885,500.020422588377
EL51,425.308230870938,0.0887247990256884,151.978008255576,151.978008255157,50.2448781257719,41.1986025879453,729.264247381671
EL52,648.079493973512,0.892741770525381,255.432809379657,255.432809379869,47.3818797968819,10.8457383572183,1158.94511273304
EL53,235.59179163775,0.756286769182024,103.001813741424,103.001813741304,33.9205513148876,8.81319194719534,441.595419120478
EL54,53.3382374899195,0.0379564272019395,204.293323334698,204.29332333465,57.0134546742271,0.168575354857765,461.924884159268
EL61,518.080074018243,0.482474756622907,213.381458417639,213.381458417639,49.3987229195337,5.31739586881144,944.84299085352
EL62,102.961705946454,0.436556746395603,,,12.1123722186911,0.0337150708715441,102.961705946454
EL63,305.4593460509,2.30105999545473,,,70.6140081174724,0.472010993331334,305.4593460509
EL64,455.576373203999,3.65517508425869,,,70.5162228864999,1.51717819351071,455.576373203999
EL65,146.273337799933,0.675934602917487,281.197381408842,281.197381409081,95.6789627923349,0.134860284240409,708.668100617856
ES11,385.967954691997,19.1317432102275,278.878107855063,278.878107855222,165.123884922666,0.791720183827388,943.724170402282
ES12,36.0744578950456,0.040436639849868,170.587672152998,170.587672153058,74.2050775244611,0.73381892219251,377.249802201102
ES13,14.7815555433167,0.719229389284547,113.138997897177,113.13899789718,19.5330742545616,0.0244861912338576,241.059551337674
ES21,72.8707695154684,0.238750382534828,72.5273560557145,72.5273560547147,21.5329017082238,4.54198609106757,217.925481625898
ES22,339.382522244709,32.0540952997129,51.7480926009217,51.7480926998552,75.3195297915891,19.0910672732842,442.878707545486
ES23,145.614291467697,24.9267427801706,52.1068622662171,52.1068622676548,52.5820042924334,0.546858271178974,249.828016001569
ES24,1647.2988424077,328.220473372231,325.505667298642,325.505667298816,563.371928882218,121.45150859612,2298.31017700516
ES30,195.959928861292,58.7238447723011,87.3721900277403,87.3721900271732,65.547107968324,11.6799132272838,370.704308916205
ES41,3271.5728102356,227.061706974066,1118.65838978075,1118.65838978,747.917438073542,309.938046752801,5508.88958979634
ES42,3956.84509348725,756.692922905735,232.571256584902,232.571256585528,763.531033294473,172.146086538092,4421.98760665768
ES43,835.677924377314,48.8910661938093,743.439025136077,743.439025136189,179.645278930138,99.6098259942473,2322.55597464958
ES51,857.246715369066,47.4093989930611,109.537376086314,109.537376087317,137.826265766834,17.4831405378128,1076.3214675427
ES52,745.288719710481,124.875708052369,10.1186061568441,10.1186061568424,184.90106366154,3.41174264721119,765.525932024167
ES53,166.942173459275,28.4523400591058,11.9973500123319,11.997350012125,17.0341318734102,1.55079211223277,190.936873483732
ES61,3676.48496555085,271.131775159988,663.487850803251,663.487850803261,577.776140682994,124.642875521486,5003.46066715736
ES62,471.394981988024,98.978734418416,8.06922828706054,8.06922828705081,180.586531297124,13.3939466127853,487.533438562136
ES63,,,,,0.185525244438692,,
ES64,,,,,0.100277976926482,,
ES70,51.9192519797865,19.5389892408277,21.9475380168443,21.9475380165942,197.66632852217,,95.814328013225
FI19,746.294032695643,39.152501431878,1.8581063037256,1.85810630370406,297.81377700523,12.3862149656983,750.010245303073
FI20,14.6114217767523,0.0429627997220092,0.520414947990327,0.520414947990338,45.9600331807792,0.863122272108712,15.652251672733
FR10,562.31830082076,0.679170038330979,9.37348645668515,9.37348645660066,16.0270288470644,15.7993201780245,581.065273734046
FRB0,2160.30331328908,15.0199821886438,131.879748143916,131.879748143921,93.1392625433222,66.759120576309,2424.06280957691
FRC1,1053.20726464804,2.21924518244143,386.219944175393,386.219944173321,64.0575323728478,27.7490821011094,1825.64715299675
FRC2,258.100040855578,0.120653205796684,213.183666312603,213.183666313202,46.4577749684028,5.30989637524321,684.467373481382
FRD1,702.972238704544,0.233600016934176,302.075586181845,302.075586181841,27.3920314218648,12.1239517540772,1307.12341106823
FRD2,628.250101451245,0.352371754678677,91.09204700797,91.0920470079264,20.0736452905014,14.0804103376331,810.434195467141
FRE1,691.318785844219,0.168837029010666,74.1105631837432,74.1105631837352,44.6798975185673,12.8473412284895,839.539912211697
FRE2,1250.90294535526,0.313724232494483,60.3069483810018,60.3069483810315,39.5302259256766,26.7944695271499,1371.51684211729
FRF1,254.008847047907,0.326411466259976,37.4717021703052,37.4717021702166,26.1999721129152,6.31661309118623,328.952251388429
