model_region,activity,item,value
ES23,BULH,DRMN,6.99529975057122
ES23,BULH,DRMX,-10.4929496258568
ES23,BULH,DAYS,201.051291925981
ES23,HEIL,ENNE,37.5664499268828
ES23,HEIL,CRPR,0.852437429664649
ES23,HEIL,DRMN,6.9318753001568
ES23,HEIL,DRMX,-10.3978129502352
ES23,HEIL,DAYS,144.780329969221
ES23,HEIH,ENNE,41.7249755340028
ES23,HEIH,CRPR,0.95380418607793
ES23,HEIH,DRMN,7.9796789597925
ES23,HEIH,DRMX,-11.9695184396888
ES23,HEIH,DAYS,416.266784693105
ES23,SCOW,ENNE,52.4449770417643
ES23,SCOW,CRPR,1.17384804765976
ES23,SCOW,DRMN,10.6118481577278
ES23,SCOW,DRMX,-12.7342177892733
ES23,SCOW,DAYS,365.0
ES23,HEIR,ENNE,32.4697061795909
ES23,HEIR,CRPR,0.736275160799082
ES23,HEIR,DRMN,8.03435833658623
ES23,HEIR,DRMX,-12.0515375048793
ES23,HEIR,DAYS,648.018846709073
ES23,CAMF,ENNE,22.5041492618925
ES23,CAMF,CRPR,0.497415607822946
ES23,CAMF,DRMN,3.52372226293773
ES23,CAMF,DRMX,-5.28558339440659
ES23,CAMF,DAYS,309.118531173578
ES23,CAFF,ENNE,24.7828087462892
ES23,CAFF,CRPR,0.545788623129172
ES23,CAFF,DRMN,3.69326744369748
ES23,CAFF,DRMX,-5.53990116554622
ES23,CAFF,DAYS,339.464645503544
ES23,CAMR,ENNE,23.079937169358
ES23,CAMR,CRPR,0.510167340006718
ES23,CAMR,DRMN,3.26593367647059
ES23,CAMR,DRMX,-4.89890051470588
ES23,CAMR,DAYS,340.0
ES23,CAFR,ENNE,21.8884845486552
ES23,CAFR,CRPR,0.480956923977346
ES23,CAFR,DRMN,3.17671455882353
ES23,CAFR,DRMX,-4.76507183823529
ES23,CAFR,DAYS,340.0
ES23,PIGF,ENNE,17.2057094910933
ES23,PIGF,CRPR,0.372382665053678
ES23,PIGF,DRMN,2.01874781392321
ES23,PIGF,DRMX,-2.42249737670786
ES23,PIGF,DAYS,128.336981079626
ES23,SOWS,ENNE,31.8860201031838
ES23,SOWS,CRPR,0.743038085537569
ES23,SOWS,DRMN,3.69336967408863
ES23,SOWS,DRMX,-4.43204360890635
ES23,SOWS,DAYS,365.0
ES23,SHGM,ENNE,6.1163531928014
ES23,SHGM,CRPR,0.139042419851194
ES23,SHGM,DRMN,1.78379759072312
ES23,SHGM,DRMX,-2.67569638608469
ES23,SHGM,DAYS,365.0
ES23,SHGF,ENNE,1.90867458706429
ES23,SHGF,CRPR,0.0475070938228787
ES23,SHGF,DRMN,0.16231764477619
ES23,SHGF,DRMX,-0.243476467164286
ES23,SHGF,DAYS,172.930394774464
ES23,HENS,ENNE,813.28985692851
ES23,HENS,CRPR,15.8641989615423
ES23,HENS,DRMN,78.3744191276409
ES23,HENS,DRMX,-146.952035864327
ES23,HENS,DAYS,365.0
ES23,POUF,ENNE,753.822234273658
ES23,POUF,CRPR,17.7916376579929
ES23,POUF,DRMN,60.5581432234938
ES23,POUF,DRMX,-90.8372148352406
ES23,POUF,DAYS,65.0503590025831
ES23,DCOW,ENNE,122.780620431553
ES23,DCOW,CRPR,2.74937775814055
ES23,DCOW,DRMN,18.3655953039731
ES23,DCOW,DRMX,-22.0387143647677
ES23,DCOW,DAYS,365.0
ES23,BULF,ENNE,146.479891703652
ES23,BULF,CRPR,3.31991755542493
ES23,BULF,DRMN,22.489040102561
ES23,BULF,DRMX,-33.7335601538416
ES23,BULF,DAYS,109.228878307281
ES23,HEIF,ENNE,66.629968302331
ES23,HEIF,CRPR,1.51781634525725
ES23,HEIF,DRMN,12.5304392234571
ES23,HEIF,DRMX,-18.7956588351857
ES23,HEIF,DAYS,280.523557331118
ES23,CATA,ENNE,70.8772508693991
ES23,CATA,CRPR,1.58440851805011
ES23,CATA,DRMN,12.4315039190438
ES23,CATA,DRMX,-16.3910454573383
ES23,BEFM,ENNE,73.4084552578762
ES23,BEFM,CRPR,1.64915734542608
ES23,BEFM,DRMN,14.090989866713
ES23,BEFM,DRMX,-17.8588220988598
ES23,PKPL,ENNE,161.851542611881
ES23,PKPL,CRPR,3.67384806007876
ES23,PKPL,DRMN,17.6087355537954
ES23,PKPL,DRMX,-24.3967643443366
ES24,DCOL,ENNE,104.168948348353
ES24,DCOL,CRPR,2.28882002121075
ES24,DCOL,DRMN,16.5687902292009
ES24,DCOL,DRMX,-19.882548275041
ES24,DCOL,DAYS,365.0
ES24,DCOH,ENNE,144.127548440473
ES24,DCOH,CRPR,3.21967891285169
ES24,DCOH,DRMN,20.1748308114968
ES24,DCOH,DRMX,-24.2097969737961
ES24,DCOH,DAYS,365.0
ES24,BULL,ENNE,41.5634813204948
ES24,BULL,CRPR,0.949205485088814
ES24,BULL,DRMN,6.1405877064242
ES24,BULL,DRMX,-9.2108815596363
ES24,BULL,DAYS,16.9384292030578
ES24,BULH,ENNE,48.2009141985169
ES24,BULH,CRPR,1.07865420923424
ES24,BULH,DRMN,6.99251104375703
ES24,BULH,DRMX,-10.4887665656355
ES24,BULH,DAYS,200.386188867503
ES24,HEIL,ENNE,37.7668629028641
ES24,HEIL,CRPR,0.862976502898891
ES24,HEIL,DRMN,6.95759327412608
ES24,HEIL,DRMX,-10.4363899111891
ES24,HEIL,DAYS,150.801769688681
ES24,HEIH,ENNE,42.3084560607075
ES24,HEIH,CRPR,0.974729940344118
ES24,HEIH,DRMN,8.00898888413457
ES24,HEIH,DRMX,-12.0134833262019
ES24,HEIH,DAYS,424.823567452337
ES24,SCOW,ENNE,53.2767088993738
ES24,SCOW,CRPR,1.19021506666926
ES24,SCOW,DRMN,10.6118394052498
ES24,SCOW,DRMX,-12.7342072862998
ES24,SCOW,DAYS,365.0
ES24,HEIR,ENNE,32.8873663464905
ES24,HEIR,CRPR,0.747959771444808
ES24,HEIR,DRMN,8.08290967443713
ES24,HEIR,DRMX,-12.1243645116557
ES24,HEIR,DAYS,648.018846709073
ES24,CAMF,ENNE,22.1156234746426
ES24,CAMF,CRPR,0.496997540861593
ES24,CAMF,DRMN,3.52450604478992
ES24,CAMF,DRMX,-5.28675906718488
ES24,CAMF,DAYS,309.25543908068
ES24,CAFF,ENNE,24.6897210531237
ES24,CAFF,CRPR,0.554995029884052
ES24,CAFF,DRMN,3.69761642783434
ES24,CAFF,DRMX,-5.54642464175151
ES24,CAFF,DAYS,340.261469327632
ES24,CAMR,ENNE,23.5571903966193
ES24,CAMR,CRPR,0.528156727341816
ES24,CAMR,DRMN,3.26593367647059
ES24,CAMR,DRMX,-4.89890051470588
ES24,CAMR,DAYS,340.0
ES24,CAFR,ENNE,22.1422395632209
ES24,CAFR,CRPR,0.494175087432554
ES24,CAFR,DRMN,3.17671455882353
ES24,CAFR,DRMX,-4.76507183823529
ES24,CAFR,DAYS,340.0
ES24,PIGF,ENNE,19.5757708602671
ES24,PIGF,CRPR,0.501802818560597
ES24,PIGF,DRMN,2.01874781392321
ES24,PIGF,DRMX,-2.42249737670786
ES24,PIGF,DAYS,128.336981079626
ES24,SOWS,ENNE,33.4033362998995
ES24,SOWS,CRPR,0.833573558109328
ES24,SOWS,DRMN,3.69506149709381
ES24,SOWS,DRMX,-4.43407379651257
ES24,SOWS,DAYS,365.0
ES24,SHGM,ENNE,6.61745389735442
ES24,SHGM,CRPR,0.152710242804953
ES24,SHGM,DRMN,1.78380136010228
ES24,SHGM,DRMX,-2.67570204015342
ES24,SHGM,DAYS,365.0
ES24,SHGF,ENNE,1.90565990786265
ES24,SHGF,CRPR,0.0461498707547005
ES24,SHGF,DRMN,0.162312819583116
ES24,SHGF,DRMX,-0.243469229374674
ES24,SHGF,DAYS,172.930394774464
ES24,HENS,ENNE,805.999254978326
ES24,HENS,CRPR,16.8460714010356
ES24,HENS,DRMN,78.3687129538192
ES24,HENS,DRMX,-146.941336788411
ES24,HENS,DAYS,365.0
ES24,POUF,ENNE,769.074759436575
ES24,POUF,CRPR,18.7329260865495
ES24,POUF,DRMN,60.5562336027556
ES24,POUF,DRMX,-90.8343504041334
ES24,POUF,DAYS,65.0503590025831
ES24,DCOW,ENNE,124.148248394468
ES24,DCOW,CRPR,2.75424946703245
ES24,DCOW,DRMN,18.3718105203569
ES24,DCOW,DRMX,-22.0461726244283
ES24,DCOW,DAYS,365.0
ES24,BULF,ENNE,154.370182185998
ES24,BULF,CRPR,3.48736343235321
ES24,BULF,DRMN,22.585333917865
ES24,BULF,DRMX,-33.8780008767974
ES24,BULF,DAYS,108.662309035303
ES24,HEIF,ENNE,65.6178109111626
ES24,HEIF,CRPR,1.50591062843974
ES24,HEIF,DRMN,12.2643827181494
ES24,HEIF,DRMX,-18.3965740772241
ES24,HEIF,DAYS,287.812668570513
ES24,CATA,ENNE,76.3901024137508
ES24,CATA,CRPR,1.7126606340311
ES24,CATA,DRMN,12.1172222705017
ES24,CATA,DRMX,-16.8111021953239
ES24,BEFM,ENNE,92.0385267854089
ES24,BEFM,CRPR,2.06934932725207
ES24,BEFM,DRMN,15.9228133065973
ES24,BEFM,DRMX,-21.2543012084869
ES24,PKPL,ENNE,155.086560932187
ES24,PKPL,CRPR,3.93072363850715
ES24,PKPL,DRMN,16.3597020451997
ES24,PKPL,DRMX,-20.4660345570916
ES41,DCOL,ENNE,100.101356558907
ES41,DCOL,CRPR,2.16026918452931
ES41,DCOL,DRMN,16.2730045478302
ES41,DCOL,DRMX,-19.5276054573962
ES41,DCOL,DAYS,365.0
ES41,DCOH,ENNE,140.113826405166
ES41,DCOH,CRPR,3.08764520017798
ES41,DCOH,DRMN,19.6817729215547
ES41,DCOH,DRMX,-23.6181275058656
ES41,DCOH,DAYS,365.0
ES41,BULL,ENNE,39.6165118968085
ES41,BULL,CRPR,0.891776403609809
ES41,BULL,DRMN,6.14114339121688
ES41,BULL,DRMX,-9.21171508682532
ES41,BULL,DAYS,17.0475341665629
ES41,BULH,ENNE,45.435745976298
ES41,BULH,CRPR,1.12695923591022
ES41,BULH,DRMN,6.99316132016424
ES41,BULH,DRMX,-10.4897419802464
ES41,BULH,DAYS,200.54123276301
ES41,HEIL,ENNE,36.2904668971483
ES41,HEIL,CRPR,0.820788082586581
ES41,HEIL,DRMN,6.93615764944835
ES41,HEIL,DRMX,-10.4042364741725
ES41,HEIL,DAYS,145.78114756551
ES41,HEIH,ENNE,38.5035403361166
ES41,HEIH,CRPR,0.918765045087337
ES41,HEIH,DRMN,7.98456626472483
ES41,HEIH,DRMX,-11.9768493970872
ES41,HEIH,DAYS,417.688999172041
ES41,SCOW,ENNE,51.3534352907429
ES41,SCOW,CRPR,1.18016864159029
ES41,SCOW,DRMN,10.6118180883648
ES41,SCOW,DRMX,-12.7341817060377
ES41,SCOW,DAYS,365.0
ES41,HEIR,ENNE,31.5540646146184
ES41,HEIR,CRPR,0.713473129603182
ES41,HEIR,DRMN,8.04224231473224
ES41,HEIR,DRMX,-12.0633634720984
ES41,HEIR,DAYS,648.018846709073
ES41,CAMF,ENNE,21.4978262282504
ES41,CAMF,CRPR,0.465553307927004
ES41,CAMF,DRMN,3.52481460781329
ES41,CAMF,DRMX,-5.28722191171993
ES41,CAMF,DAYS,309.309346643998
ES41,CAFF,ENNE,23.9871761496537
ES41,CAFF,CRPR,0.520824712385055
ES41,CAFF,DRMN,3.70404328720461
ES41,CAFF,DRMX,-5.55606493080692
ES41,CAFF,DAYS,341.440605573226
ES41,CAMR,ENNE,23.3802362907917
ES41,CAMR,CRPR,0.527247694399936
ES41,CAMR,DRMN,3.26593367647059
ES41,CAMR,DRMX,-4.89890051470588
ES41,CAMR,DAYS,340.0
ES41,CAFR,ENNE,22.1678972606863
ES41,CAFR,CRPR,0.501882941567024
ES41,CAFR,DRMN,3.17671455882353
ES41,CAFR,DRMX,-4.76507183823529
ES41,CAFR,DAYS,340.0
ES41,PIGF,ENNE,19.5764896206613
ES41,PIGF,CRPR,0.501833639416954
ES41,PIGF,DRMN,2.01874781392321
ES41,PIGF,DRMX,-2.42249737670786
ES41,PIGF,DAYS,128.336981079626
ES41,SOWS,ENNE,33.894456985862
ES41,SOWS,CRPR,0.864674716795612
ES41,SOWS,DRMN,3.6950683644623
ES41,SOWS,DRMX,-4.43408203735476
ES41,SOWS,DAYS,365.0
ES41,SHGM,ENNE,6.27155200992701
ES41,SHGM,CRPR,0.144021013084507
ES41,SHGM,DRMN,1.78379952810075
ES41,SHGM,DRMX,-2.67569929215112
ES41,SHGM,DAYS,365.0
ES41,SHGF,ENNE,1.80994371063583
ES41,SHGF,CRPR,0.0424735764559047
ES41,SHGF,DRMN,0.162326424783512
ES41,SHGF,DRMX,-0.243489637175268
ES41,SHGF,DAYS,172.930394774464
ES41,HENS,ENNE,798.814601683176
ES41,HENS,CRPR,18.4999280971333
ES41,HENS,DRMN,78.3814550193784
ES41,HENS,DRMX,-146.965228161334
ES41,HENS,DAYS,365.0
ES41,POUF,ENNE,798.293118158219
ES41,POUF,CRPR,20.3230570044108
ES41,POUF,DRMN,60.6209736203872
ES41,POUF,DRMX,-90.9314604305808
ES41,POUF,DAYS,65.0503590025831
ES41,DCOW,ENNE,120.107591482042
ES41,DCOW,CRPR,2.62395719235377
ES41,DCOW,DRMN,17.9773887346932
ES41,DCOW,DRMX,-21.5728664816319
ES41,DCOW,DAYS,365.0
ES41,BULF,ENNE,146.107288864055
ES41,BULF,CRPR,3.46789137172078
ES41,BULF,DRMN,22.5628066847721
ES41,BULF,DRMX,-33.8442100271581
ES41,BULF,DAYS,108.794383464788
ES41,HEIF,ENNE,62.5858267927045
ES41,HEIF,CRPR,1.45561622879441
ES41,HEIF,DRMN,12.4853029949555
ES41,HEIF,DRMX,-18.7279544924333
ES41,HEIF,DAYS,281.735073368778
ES41,CATA,ENNE,70.6479832351215
ES41,CATA,CRPR,1.60618514516625
ES41,CATA,DRMN,12.7217708947808
ES41,CATA,DRMX,-16.6220789003232
ES41,BEFM,ENNE,73.5890313476256
ES41,BEFM,CRPR,1.70474057125378
ES41,BEFM,DRMN,14.3028452532382
ES41,BEFM,DRMX,-18.1255712944694
ES41,PKPL,ENNE,160.935548450174
ES41,PKPL,CRPR,4.07484374781104
ES41,PKPL,DRMN,16.8788152244428
ES41,PKPL,DRMX,-22.6282930168174
ES42,DCOL,ENNE,96.1493790537868
ES42,DCOL,CRPR,2.08128117868218
ES42,DCOL,DRMN,15.8823397207783
ES42,DCOL,DRMX,-19.058807664934
ES42,DCOL,DAYS,365.0
ES42,DCOH,ENNE,131.313758675707
ES42,DCOH,CRPR,2.91480316981141
ES42,DCOH,DRMN,19.0306082888947
ES42,DCOH,DRMX,-22.8367299466736
ES42,DCOH,DAYS,365.0
ES42,BULL,ENNE,42.0684214373028
ES42,BULL,CRPR,0.961599385608477
ES42,BULL,DRMN,6.14096405049716
ES42,BULL,DRMX,-9.21144607574574
ES42,BULL,DAYS,14.209856712097
ES42,BULH,ENNE,51.8139518237318
ES42,BULH,CRPR,1.18537194804127
ES42,BULH,DRMN,6.98626303509689
ES42,BULH,DRMX,-10.4793945526453
ES42,BULH,DAYS,134.486911461131
ES42,HEIL,ENNE,44.6341155630982
ES42,HEIL,CRPR,0.984504545080214
ES42,HEIL,DRMN,6.94380191118757
ES42,HEIL,DRMX,-10.4157028667814
ES42,HEIL,DAYS,88.5416861518643
ES42,HEIH,ENNE,48.7619749470314
ES42,HEIH,CRPR,1.05915491788172
ES42,HEIH,DRMN,7.99328361968417
ES42,HEIH,DRMX,-11.9899254295263
ES42,HEIH,DAYS,252.138185584228
ES42,SCOW,ENNE,51.0721695597647
ES42,SCOW,CRPR,1.1484596993398
ES42,SCOW,DRMN,10.611824057072
ES42,SCOW,DRMX,-12.7341888684864
ES42,SCOW,DAYS,365.0
ES42,HEIR,ENNE,32.0175161110272
ES42,HEIR,CRPR,0.722135657001012
ES42,HEIR,DRMN,8.05966902513949
ES42,HEIR,DRMX,-12.0895035377092
ES42,HEIR,DAYS,648.018846709073
ES42,CAMF,ENNE,27.2773859683845
ES42,CAMF,CRPR,0.606440603355444
ES42,CAMF,DRMN,3.52428741262467
ES42,CAMF,DRMX,-5.28643111893701
ES42,CAMF,DAYS,206.139835439914
ES42,CAFF,ENNE,30.3236915712423
ES42,CAFF,CRPR,0.671914463467105
ES42,CAFF,DRMN,3.69501224400573
ES42,CAFF,DRMX,-5.5425183660086
ES42,CAFF,DAYS,226.517257198733
ES42,CAMR,ENNE,22.1220675720149
ES42,CAMR,CRPR,0.504987240479303
ES42,CAMR,DRMN,3.36562315068493
ES42,CAMR,DRMX,-5.0484347260274
ES42,CAMR,DAYS,365.0
ES42,CAFR,ENNE,21.0188407688782
ES42,CAFR,CRPR,0.480832901282074
ES42,CAFR,DRMN,3.27000123287671
ES42,CAFR,DRMX,-4.90500184931507
ES42,CAFR,DAYS,365.0
ES42,PIGF,ENNE,18.2890100232003
ES42,PIGF,CRPR,0.429292817663283
ES42,PIGF,DRMN,2.01874781392321
ES42,PIGF,DRMX,-2.42249737670786
ES42,PIGF,DAYS,128.336981079626
ES42,SOWS,ENNE,32.7839427990365
ES42,SOWS,CRPR,0.795942542409887
ES42,SOWS,DRMN,3.69385593239506
ES42,SOWS,DRMX,-4.43262711887407
ES42,SOWS,DAYS,365.0
ES42,SHGM,ENNE,6.30788704347198
ES42,SHGM,CRPR,0.144266676821444
ES42,SHGM,DRMN,1.78380147551251
ES42,SHGM,DRMX,-2.67570221326876
ES42,SHGM,DAYS,365.0
ES42,SHGF,ENNE,1.80798169302001
ES42,SHGF,CRPR,0.0423939670129226
ES42,SHGF,DRMN,0.162297431237708
ES42,SHGF,DRMX,-0.243446146856562
ES42,SHGF,DAYS,172.930394774464
ES42,HENS,ENNE,794.767805661421
ES42,HENS,CRPR,19.4672093899856
ES42,HENS,DRMN,78.3820841819841
ES42,HENS,DRMX,-146.96640784122
ES42,HENS,DAYS,365.0
ES42,POUF,ENNE,814.990898578498
ES42,POUF,CRPR,21.2454699092563
ES42,POUF,DRMN,60.6243980922377
ES42,POUF,DRMX,-90.9365971383565
ES42,POUF,DAYS,65.0503590025831
ES42,DCOW,ENNE,113.731568864782
ES42,DCOW,CRPR,2.49804217424759
ES42,DCOW,DRMN,17.4564740048415
ES42,DCOW,DRMX,-20.9477688058099
ES42,DCOW,DAYS,365.0
ES42,BULF,ENNE,237.25100075364
ES42,BULF,CRPR,5.42563081656981
ES42,BULF,DRMN,33.1739351594568
ES42,BULF,DRMX,-49.7609027391852
ES42,BULF,DAYS,74.3483840866135
ES42,HEIF,ENNE,129.279108423051
ES42,HEIF,CRPR,2.82883867888879
ES42,HEIF,DRMN,20.6759521659044
ES42,HEIF,DRMX,-31.0139282488565
ES42,HEIF,DAYS,170.339935867973
ES42,CATA,ENNE,86.5118582488398
ES42,CATA,CRPR,1.95167428707996
ES42,CATA,DRMN,13.8615241550469
ES42,CATA,DRMX,-19.0768096773084
ES42,BEFM,ENNE,107.35959873778
ES42,BEFM,CRPR,2.43243847635105
ES42,BEFM,DRMN,18.257144484516
ES42,BEFM,DRMX,-24.5038139607904
ES42,PKPL,ENNE,191.212839168679
ES42,PKPL,CRPR,4.7874290515823
ES42,PKPL,DRMN,19.1395226892641
ES42,PKPL,DRMX,-27.2567731687271
ES43,DCOL,ENNE,96.1903080910239
ES43,DCOL,CRPR,2.11014548128885
ES43,DCOL,DRMN,15.8806494663544
ES43,DCOL,DRMX,-19.0567793596252
ES43,DCOL,DAYS,365.0
ES43,DCOH,ENNE,130.616411652245
ES43,DCOH,CRPR,2.92897974938182
ES43,DCOH,DRMN,19.0277722562752
ES43,DCOH,DRMX,-22.8333267075302
ES43,DCOH,DAYS,365.0
ES43,BULL,ENNE,40.0679778908563
ES43,BULL,CRPR,0.916683807531322
ES43,BULL,DRMN,6.1410702289963
ES43,BULL,DRMX,-9.21160534349445
ES43,BULL,DAYS,17.0331686030265
ES43,BULH,ENNE,45.30837490751
ES43,BULH,CRPR,1.07642073056506
ES43,BULH,DRMN,6.99307570671357
ES43,BULH,DRMX,-10.4896135600703
ES43,BULH,DAYS,200.520818541143
ES43,HEIL,ENNE,37.0108238941918
ES43,HEIL,CRPR,0.843993871573723
ES43,HEIL,DRMN,6.93557959745923
ES43,HEIL,DRMX,-10.4033693961888
ES43,HEIL,DAYS,145.646010032571
ES43,HEIH,ENNE,42.8884274835589
ES43,HEIH,CRPR,0.996490285979416
ES43,HEIH,DRMN,7.98390671219327
ES43,HEIH,DRMX,-11.9758600682899
ES43,HEIH,DAYS,346.161508368748
ES43,SCOW,ENNE,52.0130280884046
ES43,SCOW,CRPR,1.21007710327963
ES43,SCOW,DRMN,10.6118543869607
ES43,SCOW,DRMX,-12.7342252643529
ES43,SCOW,DAYS,365.0
ES43,HEIR,ENNE,31.8406002382398
ES43,HEIR,CRPR,0.726850109291199
ES43,HEIR,DRMN,7.99010601361425
ES43,HEIR,DRMX,-11.9851590204214
ES43,HEIR,DAYS,648.018846709073
ES43,CAMF,ENNE,24.484412025623
ES43,CAMF,CRPR,0.528232372963122
ES43,CAMF,DRMN,3.52515047789943
ES43,CAMF,DRMX,-5.28772571684914
ES43,CAMF,DAYS,286.265006504007
ES43,CAFF,ENNE,27.5275966926629
ES43,CAFF,CRPR,0.589966823796642
ES43,CAFF,DRMN,3.70872513234647
ES43,CAFF,DRMX,-5.5630876985197
ES43,CAFF,DAYS,316.864717685064
ES43,CAMR,ENNE,24.4958016786735
ES43,CAMR,CRPR,0.53366606446273
ES43,CAMR,DRMN,3.27575656887743
ES43,CAMR,DRMX,-4.91363485331615
ES43,CAMR,DAYS,342.310240095467
ES43,CAFR,ENNE,22.8260300844019
ES43,CAFR,CRPR,0.500091088507753
ES43,CAFR,DRMN,3.2105280868677
ES43,CAFR,DRMX,-4.81579213030155
ES43,CAFR,DAYS,348.655957426403
ES43,PIGF,ENNE,18.0451820093783
ES43,PIGF,CRPR,0.415750168736224
ES43,PIGF,DRMN,2.01874781392321
ES43,PIGF,DRMX,-2.42249737670786
ES43,PIGF,DAYS,128.336981079626
ES43,SOWS,ENNE,32.8587927951002
ES43,SOWS,CRPR,0.800399605053416
ES43,SOWS,DRMN,3.69431588013412
ES43,SOWS,DRMX,-4.43317905616094
ES43,SOWS,DAYS,365.0
ES43,SHGM,ENNE,6.36440639144504
ES43,SHGM,CRPR,0.148073125706161
ES43,SHGM,DRMN,1.78380286752831
ES43,SHGM,DRMX,-2.67570430129247
ES43,SHGM,DAYS,365.0
ES43,SHGF,ENNE,1.82956735131967
ES43,SHGF,CRPR,0.0431067717594975
ES43,SHGF,DRMN,0.162088740193351
ES43,SHGF,DRMX,-0.243133110290026
ES43,SHGF,DAYS,172.930394774464
ES43,HENS,ENNE,806.239631604447
ES43,HENS,CRPR,16.2820708623111
ES43,HENS,DRMN,78.3784341797367
ES43,HENS,DRMX,-146.959564087006
ES43,HENS,DAYS,365.0
ES43,POUF,ENNE,758.438183662301
ES43,POUF,CRPR,18.1707966544914
ES43,POUF,DRMN,60.6122672924233
ES43,POUF,DRMX,-90.9184009386349
ES43,POUF,DAYS,65.0503590025831
ES43,DCOW,ENNE,113.403359871635
ES43,DCOW,CRPR,2.51956261533536
ES43,DCOW,DRMN,17.4542108613149
ES43,DCOW,DRMX,-20.9450530335779
ES43,DCOW,DAYS,365.0
ES43,BULF,ENNE,146.685071868912
ES43,BULF,CRPR,3.42435197604878
ES43,BULF,DRMN,22.5657699980041
ES43,BULF,DRMX,-33.8486549970061
ES43,BULF,DAYS,108.776993572085
ES43,HEIF,ENNE,76.9719117829328
ES43,HEIF,CRPR,1.77305271038515
ES43,HEIF,DRMN,14.372867883879
ES43,HEIF,DRMX,-21.5593018258184
ES43,HEIF,DAYS,245.90375920066
ES43,CATA,ENNE,66.4075747949768
ES43,CATA,CRPR,1.52560285629588
ES43,CATA,DRMN,12.4583830831604
ES43,CATA,DRMX,-16.106174393763
ES43,BEFM,ENNE,71.9278313432313
ES43,BEFM,CRPR,1.67382050297598
ES43,BEFM,DRMN,14.044557086062
ES43,BEFM,DRMX,-17.5231932409614
ES43,PKPL,ENNE,100.290227937957
ES43,PKPL,CRPR,2.33782688471057
ES43,PKPL,DRMN,14.7009142645083
ES43,PKPL,DRMX,-20.2107684539392
ES51,DCOL,ENNE,105.378906673148
ES51,DCOL,CRPR,2.21314643212095
ES51,DCOL,DRMN,16.6521717084724
ES51,DCOL,DRMX,-19.9826060501669
ES51,DCOL,DAYS,365.0
ES51,DCOH,ENNE,148.39104745934
ES51,DCOH,CRPR,3.25552256950696
ES51,DCOH,DRMN,20.3137588717751
ES51,DCOH,DRMX,-24.3765106461302
ES51,DCOH,DAYS,365.0
ES51,BULL,ENNE,43.2655708929169
ES51,BULL,CRPR,0.930988523497672
ES51,BULL,DRMN,6.14159795467249
ES51,BULL,DRMX,-9.21239693200873
ES51,BULL,DAYS,14.3114440544086
ES51,BULH,ENNE,54.2671567112049
ES51,BULH,CRPR,1.08492417437854
ES51,BULH,DRMN,6.98705913575457
ES51,BULH,DRMX,-10.4805887036318
ES51,BULH,DAYS,134.580012970559
ES51,HEIL,ENNE,45.1114854136653
ES51,HEIL,CRPR,0.926141358788782
ES51,HEIL,DRMN,6.93807562347525
ES51,HEIL,DRMX,-10.4071134352129
ES51,HEIL,DAYS,90.7915043909041
ES51,HEIH,ENNE,51.2309593249563
ES51,HEIH,CRPR,1.02867405927317
ES51,HEIH,DRMN,7.98675430075893
ES51,HEIH,DRMX,-11.9801314511384
ES51,HEIH,DAYS,250.995788243825
ES51,SCOW,ENNE,52.545006616029
ES51,SCOW,CRPR,1.10236505519386
ES51,SCOW,DRMN,10.6118168466272
ES51,SCOW,DRMX,-12.7341802159526
ES51,SCOW,DAYS,365.0
ES51,HEIR,ENNE,32.9302034448223
ES51,HEIR,CRPR,0.702040319256567
ES51,HEIR,DRMN,8.18358583102091
ES51,HEIR,DRMX,-12.2753787465314
ES51,HEIR,DAYS,648.018846709073
ES51,CAMF,ENNE,26.6588068336904
ES51,CAMF,CRPR,0.562006131450802
ES51,CAMF,DRMN,3.52473171966888
ES51,CAMF,DRMX,-5.28709757950332
ES51,CAMF,DAYS,206.191580026537
ES51,CAFF,ENNE,29.7256806898103
ES51,CAFF,CRPR,0.624570892988426
ES51,CAFF,DRMN,3.69959383817998
ES51,CAFF,DRMX,-5.54939075726997
ES51,CAFF,DAYS,227.077134835632
ES51,CAMR,ENNE,22.5454856574709
ES51,CAMR,CRPR,0.481212688622268
ES51,CAMR,DRMN,3.36562315068493
ES51,CAMR,DRMX,-5.0484347260274
ES51,CAMR,DAYS,365.0
ES51,CAFR,ENNE,21.4957329291361
ES51,CAFR,CRPR,0.456668562757116
ES51,CAFR,DRMN,3.27000123287671
ES51,CAFR,DRMX,-4.90500184931507
ES51,CAFR,DAYS,365.0
ES51,PIGF,ENNE,19.7656570229666
ES51,PIGF,CRPR,0.512644377673312
ES51,PIGF,DRMN,2.01874781392321
ES51,PIGF,DRMX,-2.42249737670786
ES51,PIGF,DAYS,128.336981079626
ES51,SOWS,ENNE,33.5933645683254
ES51,SOWS,CRPR,0.846046417547329
ES51,SOWS,DRMN,3.69375114399942
ES51,SOWS,DRMX,-4.4325013727993
ES51,SOWS,DAYS,365.0
ES51,SHGM,ENNE,6.08852927635257
ES51,SHGM,CRPR,0.133706008821254
ES51,SHGM,DRMN,1.78381050731363
ES51,SHGM,DRMX,-2.67571576097044
ES51,SHGM,DAYS,365.0
ES51,SHGF,ENNE,1.80813670604691
ES51,SHGF,CRPR,0.0425322150459513
ES51,SHGF,DRMN,0.162296259085707
ES51,SHGF,DRMX,-0.24344438862856
ES51,SHGF,DAYS,172.930394774464
ES51,HENS,ENNE,799.306543093855
ES51,HENS,CRPR,18.5158272708849
