model_region,AGGT,APPL,ARAB,BARL,BEFM,BULF,BULH,BULL,CACR,CAFF,CAFR,CAMF,CAMR,CATA,CERE,CITR,CORN,DCOH,DCOL,DCOW,DWHE,FLOW,FODD,FPEG,HEIF,HEIH,HEIL,HEIR,HENS,MAIF,NURS,OAR1,OATS,OCER,OCRO,OFAR,OFRU,OILS,OIND,OLIV,OOIL,OVEG,PARI,PERM,PIGF,PKPL,POTA,POUF,PULS,RAPE,ROOF,RUMI,RYEM,SCOW,SHGF,SHGM,SOWS,SOYA,SUGB,SUNF,SWHE,TABO,TAGR,TEXT,TOBA,TOMA,TWIN,UAAR
FRD1,1.2479262351868798,35.2969907530317,1.2628852426876098,6.36008141116918,1.48666312874536,2.67252467480493,0.377913012602138,0.251942008401425,1.8573469003002698,0.123365345656485,1.0,0.105702585985876,1.0,1.75225509332689,0.994943563528768,,8.805710743357249,8.58847177025728,5.153349683014451,6.87091072663587,4.51265527298358,125.71813250476501,0.404135284928755,,2.3835697858789,0.38234438844096097,0.254896258960641,1.0,13.0945012521898,37.678331373118496,133.573552579291,1.95375456620772,4.45577062834119,4.8204193866407605,14.909012213635501,29.949311380072597,10.6325632981842,1.17486373375206,8.90565355840949,,1.76727189553792,24.7842026078687,,18.3354740778545,0.0916172227844783,1.4615606979280702,31.045926812448002,1.9097546312017502,3.52230341310373,3.4786759293504,49.050981620754904,1.75008691453646,4.58246576775733,0.39767031241637196,0.0165446081768411,0.129559540036269,22.9047428429547,2.6386845750146097,81.2701717303341,2.65989840075408,6.80590489722555,1.2211878893150698,,6.52430595144022,,134.942827265257,,0.7931846064690481
FRD2,1.62551869726967,35.3195143056096,1.9414118016409199,7.12732967572239,1.47963010892602,3.4383817690497898,0.37770088119588596,0.251800587463924,1.8751129627510499,0.12336490488389601,1.0,0.105722674712083,1.0,1.74571062705376,1.1571530233227199,,7.99499927557292,8.95758413045451,5.374813916324509,7.1661990233889705,6.06021472205026,125.695319439895,0.49923381187511,,2.61172679108807,0.382468763018937,0.254979175345958,1.0,13.1099072345765,44.636019635604406,132.366640530681,4.845864084933329,4.450765725944271,4.8238395489139805,14.7028237610112,36.7223940894961,10.6827400702809,1.21917767612437,2.92338855507308,,1.7604446440925998,24.753902272308,,17.2716777047015,0.0915705699359896,1.52161746757033,40.7826575906094,1.90974954923695,3.3844767553298203,3.60493450156818,59.4411974803418,1.74237884390153,4.852791643870829,0.397684674732003,0.0165338597982763,0.129973853790047,22.9027495260809,2.37305408181655,87.5170475411728,2.50186226211359,7.9495974620923695,1.21975926686657,,6.5153568646392195,,135.44051799925202,,1.57596278999199
FRE1,2.1541729292186003,35.3372709506178,3.06964373230604,7.382235379316921,1.39220260311044,3.53314877345576,0.377835158623931,0.251890105749287,1.8334176576115,0.123362033931727,1.0,0.105744417751543,1.0,1.71617071123645,1.1803972045734599,,8.24702285727383,8.48870431251247,5.09347097514022,6.791087643826341,5.40729386572368,125.67740090818401,0.643304912271455,,2.6111070751972,0.38255296519406395,0.255035310129376,1.0,13.1005853820088,57.3379024769359,132.011474570582,7.52101726886921,4.4823269007789,4.81768338751801,14.524934458746,43.765544795829,10.6936966471615,1.3057365476835001,3.0345769518439503,,1.55011148278578,24.7517892018717,,18.5302351616913,0.09161345221682021,1.39373436387603,42.519154437917194,1.9098680557170802,3.2031961372613,3.8510042105193403,82.65616412515449,1.7140121316341699,5.838869735657751,0.397677323967286,0.016514138481948697,0.130301704646318,22.9048997208387,3.0129974808441498,85.428198491475,2.1919529012541203,8.073687633461379,1.21939770080427,,6.51759528404096,1.4286147517479901,135.55832819741602,5.94638452001444,2.59326939661626
FRE2,1.91602296630667,35.3258938450665,2.13494203903273,6.9807940584591694,1.3432670921393501,3.53408810748736,0.377695327784591,0.251796885189728,1.8887715059692,0.12336154220293401,1.0,0.105764771376194,1.0,1.73599787336522,1.09793563371207,,8.27112739265082,8.889876303383481,5.33419332324166,7.11203481331283,5.3726308536708105,125.68711198044,0.617069546117746,,2.61091663149387,0.382578856683214,0.255052571122143,1.0,13.0937539448871,52.4733827737779,131.95142443698498,4.504300561557989,4.4685551559182,4.8258384528137,15.484645045729799,43.2942973806335,10.7007915507028,1.2438220459309,3.1462678777298403,,1.77249328615251,24.7425366834209,,16.8962715045052,0.09152584681631509,1.66365844605138,41.957669100563294,1.9097491856495998,3.4606518545429097,3.6692754485597603,71.1750645385394,1.73112961817634,6.24710873509724,0.397622313462536,0.0165369930438342,0.129800677781189,22.9053582171822,2.90262067015288,81.7012293997184,2.32677512398896,7.3859480783113005,1.21924795504848,,6.51164546561472,1.9378424387592899,135.61764565105702,5.78952623380533,1.98037079830064
FRF1,1.89626229115246,35.2797942216966,2.50991178578143,6.31848333554053,1.32538003366728,2.80316635983792,0.377787779460948,0.251858519640632,1.90331409186829,0.123359442112893,1.0,0.10573710561923799,1.0,1.75599530090712,1.43045873038062,,10.873397758266199,8.81829001713004,5.291278087251531,7.05478405219055,3.9019051556354003,125.71919667233999,0.46927504200801795,,2.42036471637209,0.382692635648673,0.255128423765782,1.0,13.075907060235501,49.0574435810447,132.812075874615,4.14181726654329,4.50572589826887,4.84303775700825,14.8812349040254,39.0648507699255,10.7449783096349,1.20689112398341,6.1875226301120305,,1.93063319197743,24.7300987114115,,15.6913069743711,0.0916427457056091,1.47162536538586,38.0605112592614,1.90941154692071,3.00147904795,3.83187743714489,74.8224882600213,1.7485072214825,4.7724612543578795,0.39751502580445996,0.0165085706712128,0.130332388477946,22.9069404828594,3.4430147463291503,80.464521452733,2.0913238765524502,6.704064128525809,1.21910639104601,7.25622869946178,6.495129170109309,2.97561305540112,135.798268103595,5.92983414872766,2.00757238234082
FRF2,1.61546023965248,35.395993638164505,1.83659107643563,6.28007977703241,1.23375078134554,2.9536723854033897,0.37771970715982,0.251813138106546,1.87312986225743,0.123360960804641,1.0,0.105727766675005,1.0,1.63478289068956,0.9871481441405361,,8.2282323435968,9.12075771730734,5.47273148826182,7.29674460278463,4.895683329452281,125.922723479962,0.447639191121522,,2.46438458054356,0.382487816498503,0.254991877665669,1.0,13.1100971478135,37.338282416782,129.849140678182,3.4197730650592897,4.45410449838209,4.81527604373344,19.5871486961984,31.0468824988961,10.7786238843844,1.14332324887161,2.0939060428167,,1.77615851570262,24.7050817338277,,15.6892738137623,0.0916156119689443,1.50702504111778,45.6093363724303,1.9098137256028398,2.85631091701248,3.3983840647415,53.272165640684705,1.63197601927145,3.7003060585182403,0.397614111949488,0.0165316939891813,0.130070363855643,22.9054806292661,2.44293923357037,83.9063964829965,2.67715693168662,6.7952420714597705,1.21682069145747,7.25670887487796,6.50727100467528,2.29550312339277,136.424300798569,5.9387721269234,1.61620862537709
FRF3,1.0777264330032799,35.2872054029732,1.0241047029619998,5.54538278590592,1.22696621030534,2.5658077664527,0.377603600527219,0.251735733684812,1.8878509990677501,0.12336033716841899,1.0,0.10573513290699099,1.0,1.63897193326995,0.853184462209049,,7.552711416727241,9.05323422543437,5.43221777032318,7.24272599787882,3.8956110512138498,125.64388841480701,0.364756001386479,,2.3468802576051,0.382547924461144,0.255031949640763,1.0,13.0753124412615,37.3713787504393,132.640242881951,1.27400128500186,4.48308476074156,4.84129854210906,14.293167354900401,28.7035900455491,10.750808963059901,0.998061574793804,3.6402155893281,,1.80394599245873,24.727747676099302,,17.8170931227376,0.0916509063557775,1.60053106571694,37.6742450856984,1.90944512376325,2.82011278255473,2.95132075128822,49.796073963328006,1.63520879105575,4.10018971184219,0.397493641495153,0.0165085441549223,0.13043464538368998,22.9066898354874,2.03528033251931,72.3628314555792,2.6182988171544097,5.7490754490149705,1.21891692221189,,6.49540188521272,1.61896681747634,135.860202022309,5.94865540499255,0.741490448255552
FRG0,1.49637018187272,35.24127772166,1.71903355634878,6.02374095249598,0.9778088286687591,2.7813651109134,0.377068565609667,0.251379043739778,1.87300761377047,0.123361856334991,1.0,0.105733285881035,1.0,1.56848825633285,0.991738284477054,,8.30018700224918,8.91989838902281,5.35225070699847,7.13607454801049,5.59114426874738,125.690240628321,0.48879580533671296,,2.41192071354799,0.38266938218458396,0.255112921456389,1.0,13.1034275095294,34.8569577493723,134.38109856958502,4.02857188526636,4.46308892864436,4.84084990032363,15.2982840823714,26.498827690522003,10.6164420961122,1.0720578374138399,3.03779215474334,,1.86661185430667,24.7812444116404,,17.0856653852868,0.09155476768736501,1.63497826135447,32.4361308944461,1.90992901526533,2.96747561727824,3.25581411738771,51.3877185020862,1.56791575243017,4.763901716233731,0.39758225478757603,0.0165404509561123,0.129714644315449,22.9035526895787,2.44912293626123,73.02278383212601,2.7850171887843898,6.39943986345075,1.22189048045066,7.23836433188138,6.5142302272059,2.97630772580993,134.730879941698,5.94016740940681,1.38348774484501
FRH0,1.51819202139964,35.2570404036069,1.49955574068496,6.6436650344251404,1.39340111791921,3.1128981035050702,0.37712009451051,0.25141339634034,1.9645327297692599,0.12336650592644201,1.0,0.10566112470436399,1.0,1.8798646746104501,1.07578386489562,,8.89175645214323,8.92737712348099,5.35674999500214,7.1420635592420805,4.70607961457347,125.697441109904,0.6019792915782279,,2.50684290378826,0.38268872956933303,0.255125819712889,1.0,13.100408676252501,35.776796948869,133.799681889067,5.52431344445991,4.45960335136531,4.839593354911219,14.9679005147394,27.0518060550782,10.6381658384035,1.2187852107865298,10.6182171972333,,1.8241487549498399,24.769779173257,,18.5568160577638,0.0915993687995169,1.4169781388375,32.259673387143096,1.90984392633258,3.5797013303612997,3.5958815513811,49.4667471992674,1.87720987026707,4.23831393837665,0.39765432660262,0.016546071817108002,0.129584397963691,22.9047348223755,2.4424634499898796,68.512070800403,1.98402145556733,7.176047168404559,1.22124462559118,,6.51198943883954,2.84478396801798,134.95269705758,,1.38158573936868
FRI1,1.9886149051888402,35.3815340211882,3.3818369285967003,4.9549999008122505,0.41952608043451,2.0525014357332303,0.377693113696371,0.251795409130942,1.87376745150193,0.123357556372858,1.0,0.105806174062062,1.0,1.21041470760042,1.2452294019995,,9.74943710817045,8.97130574438416,5.38307709096899,7.1771914176763705,4.92813992106787,125.625962897551,0.353530208292412,,1.67892529725953,0.382578300514819,0.255052200343212,1.0,13.103903969014,33.4158257489898,130.148284769457,5.8496341124323195,4.5294600095244,4.820554112332981,15.053153085858899,26.636048828690498,10.7686098926091,0.883205529293965,2.95922394232848,8.56625082943325,1.7576142473104202,24.7073599332311,,15.600276541826101,0.091635537457614,1.60506819150469,28.4434928000652,1.90989147529287,2.11547078300684,2.78112336735262,46.3670977513054,1.26213526225747,4.26251385136844,0.397588007835119,0.0165152699274457,0.130298496358688,22.905984717426502,2.6344557335817,81.817187961599,2.42806953115848,5.63760335050161,1.2171412431557,7.07853810991173,6.50540920612216,2.75678815282725,136.31991471646,5.934445225071819,2.33182129123321
FRI2,0.706010786622025,35.340446434415895,1.08972378732659,4.84492737577678,0.430676156568931,2.0548211033336403,0.377379287113404,0.251586191408941,1.6567235051337499,0.12335725605632901,1.0,0.10582037075579499,1.0,0.831889242993612,0.695153637028063,,6.998169057892119,8.28960834874101,4.97404218905716,6.63182526890499,4.577453633154341,127.33711996079799,0.35417193361792,,1.83472401958077,0.382453363643115,0.25496890909541,1.0,13.0724214933154,34.803466462278095,132.037375602167,3.4838981032258998,4.46132895418835,4.81778969650472,14.2496775125832,26.9010380889323,10.6899053402564,0.969317906585242,4.58582271734205,,3.58930361713139,24.7532897308083,,16.9824866280937,0.09156545739226639,1.62402857786729,24.7448076689187,1.90982418477994,2.22713113421522,3.18340680382619,44.495434502292596,0.880387250753378,3.3819320400770096,0.39760932078499,0.016530243580986,0.129974959640401,22.9046250735436,2.2082020938838802,,2.1873541381742,4.64781850250762,1.21945265407243,,6.51802576463925,2.0888772173778003,135.535092197765,5.94514222484913,0.512106222228305
FRI3,1.71481342161494,35.223549638856504,2.05813460483052,5.8103490567804705,0.590977161310753,2.80155934532766,0.377321730300719,0.251547820200479,1.81316913693361,0.123361811780116,1.0,0.105728152931834,1.0,1.2825944459761298,0.963318429858536,,8.11695923805844,8.85060715025575,5.31065610233409,7.0806316262952596,5.117725832180541,125.951736822352,0.511965943228603,,2.41855712702695,0.382683803506121,0.255122535670747,1.0,13.097660937359601,35.0261024658367,134.569784379766,2.4155573192770596,4.45647633395468,4.84836055504279,14.4091630726014,26.6055559486058,10.614590935812,0.915622509159018,2.30395048400623,,1.85531777018361,24.7777354970358,,15.377974240273101,0.0915661075754659,1.5651259315356798,20.8111080299761,1.90982519362448,2.7617942083019997,2.97571258612402,49.926346026500894,1.32347257046732,4.44039063654617,0.39763558495323204,0.0165359105158099,0.129878187130805,22.903794003157103,2.30457856258034,81.7261641058308,2.36448547026369,6.14029471966204,1.22202762625573,7.28312412618739,6.50997604219767,2.7048866255467803,134.695161489976,5.93732771561997,1.86772353656386
FRJ1,3.04686496008904,35.2888044259209,7.53863711210128,4.36799643830993,0.49526877380779805,2.05466903785477,0.377399822307491,0.251599881538328,1.90341656567971,0.12336482997829899,1.0,0.105654515781072,1.0,1.2737541061865099,0.649184886983969,15.691488671685299,5.04243671457733,8.48714922901374,5.09254943403694,6.78984933152346,3.7054750241295302,125.62442567964199,0.13941550711005898,,1.56641785013139,0.382608804711206,0.25507253647413697,1.0,13.0602114050574,18.1773629164206,135.491079995401,3.42372675925878,4.54070738276862,4.80225150423349,14.474223142642,13.6107542582775,10.6225523549148,0.748457969888434,4.847561406877969,1.4379178477417098,1.82150463080354,24.8013045828517,5.57423659918064,14.5149227392878,0.0915700552384141,1.5965978485287,22.823383427778698,1.9093112493206599,1.90381214965107,2.78784646429824,18.7672907285763,1.31899851783128,3.38726670007888,0.397649734710102,0.0165194204225851,0.13023048303899798,22.9042489661669,2.40987379174941,82.4668599235764,1.98754290643546,4.5222840203155705,1.22320954439912,7.40680945759475,6.53663476210443,,134.34304445571001,5.9271736531136705,3.46254792050446
FRJ2,1.10691358096191,35.3104247040234,1.48899384899874,4.88301953429458,0.37263273045149,2.05415402735955,0.377469409447531,0.251646272964998,1.81194238041951,0.1233632004743,1.0,0.105732707279657,1.0,1.09750057134938,0.898195353222491,,9.09542084129213,8.21284281717986,4.92798542285028,6.57041412001512,4.7443039188066,125.749362870464,0.340809413269701,,1.6994738772142,0.38249924807366303,0.25499949871577604,1.0,13.101391720658,28.9643699223865,133.438105689645,3.18497493606725,4.464682129920811,4.8158816176052,15.3433440936129,23.3162778111656,10.6329719479001,0.852121084032175,1.6245017889297602,1.35930779003678,1.87048270994181,24.786445512757,,16.1240944131197,0.09158924752978259,1.57620361378434,28.7785734314331,1.90984908338899,1.97744594751746,2.78197693933464,41.6844936284954,1.19266847073823,3.88220940322909,0.397632656017123,0.0165220863697826,0.130120632732924,22.903361627962,2.5923907486785,82.98019714167229,2.30948540060714,5.249298208102981,1.22109412070748,7.3897538418518,6.52696685665875,2.5266480117106798,134.966065554587,5.95260629672154,1.0303575117507
FRK1,0.808674706261258,35.299884220622296,1.0047827871736401,5.19604560534288,0.47018774182946205,2.053760803173,0.37752258186220805,0.251681721241472,1.7321037280893,0.123365802453912,1.0,0.105658695220696,1.0,1.1111159967950701,0.91895614742439,9.15521044497531,8.29296129591488,8.06570474306321,4.83968136758729,6.45269305532534,5.10488016536968,126.00347451597601,0.337566458886578,,1.77184750571336,0.38247944912108,0.254986299414053,1.0,13.097812069685,35.6822765237977,130.08534018003002,1.99350967911684,4.489980629175849,4.78562268767536,14.867487561883399,26.6780953341706,10.7410314585465,1.02778385040052,2.93700561731907,,1.9033797072083,24.7447591415734,,18.043749990833902,0.0915988706895193,1.64413785846057,28.6154785354937,1.9098774691761902,1.49207243202465,3.21669239873816,53.2837587288934,1.13433847688203,4.31150919990246,0.397556169677728,0.0165201755824576,0.13016957772779,22.906147093537,2.6125340026893,69.3209288850624,2.65101562975538,5.71504159071397,1.2175235232791999,7.288648237133439,6.53073075918559,3.31991880003517,136.148631303148,5.552739168959359,0.506506801681764
FRK2,1.2905648712134,35.316126167703,2.3477102664789498,5.6893096349362,0.7178451824184511,2.0534662557225802,0.37756243420709595,0.251708289471397,1.89605292683435,0.123363978364761,1.0,0.10572102348415,1.0,1.5441128098766301,1.06918670690038,12.9109351493952,9.25437741340633,8.82471219252595,5.29510062120005,7.05990640686294,5.17126060426468,125.530362884118,0.284484837887703,,1.56725109195506,0.382420106690637,0.254946737793758,1.0,13.1038532222282,32.8524120440536,129.471314624169,4.2140680445138194,4.48428808300354,4.78404908959151,15.3247960525302,25.6137493156318,10.7652981172918,1.05276445376203,2.3921932551387397,1.4571405877799901,1.84091648623247,24.7320530190607,5.31059807661875,15.6616160756567,0.0916129139303698,1.6888660778931,20.971423092913902,1.90988252859702,2.89897236130265,3.53107958175916,47.5586468071158,1.54382854233307,4.281085051711471,0.397534451006461,0.016516862111919,0.13023290409603,22.9034959197208,3.3073885435677397,83.86134453471479,2.38773158977165,6.14781080212011,1.2167893618774301,7.26266883314755,6.5283873393075105,3.24311333116922,136.39590865054498,5.93382458663653,1.09706442979234
FRL0,1.83582451719992,35.3845277715725,5.68268014485865,3.96124924196253,0.8792173802620891,2.05434328027972,0.37744383095192596,0.251629220634618,1.96663732488353,0.123369562319326,1.0,0.105692477411187,1.0,1.6658750461607301,0.761441872732098,15.8690793778011,8.52660619251836,8.483645687201749,5.0904717339671794,6.7870587105838505,3.7741750453487497,125.532258679691,0.125558702469625,,1.56562605895203,0.382788474732014,0.255192316488009,1.0,13.062586532446199,17.5270725402098,132.07923640475698,3.0750340590507297,4.472752836685729,4.79246175393844,14.4040232287385,13.507562898161899,10.75108010954,0.737979792906297,2.06711402496008,1.43095841473232,1.87382799317412,24.7349197735804,5.62218806685818,14.7185714099084,0.0915810118785832,1.55142470425023,32.670907909464,1.90927482246661,1.80409438126459,2.2400518872582302,19.0544267485601,1.60002372169748,3.01797211731066,0.39771674372474397,0.0165190961619787,0.13019300989097599,22.904911508447903,2.55108698551315,82.49026870913251,1.9858483612678102,3.58610762405991,1.2193957432576301,7.24759130760475,6.52514701982337,,135.66012204655198,5.90404465948985,1.8940973871523499
FRM0,0.847511674519509,35.490006819955596,6.36511271113869,3.1974529242855603,0.382859542842077,2.05183460503479,0.377783556955533,0.251855704637022,1.89283241439163,0.123361005103685,1.0,0.105878996445678,1.0,1.04754966362877,0.742685909132245,16.1866765393776,11.8222708194568,8.486363576052259,5.09206997003948,6.78921677300975,3.0508536203765,125.104818673287,0.0844006525794317,,1.56810676688288,0.38222673041552097,0.254817820277014,1.0,13.1750145065438,12.9558422699929,127.982581637225,2.72717015305428,4.88287407901192,4.78786022705824,14.370425078779101,9.971077228648161,10.9132266631056,0.6934988037929151,2.8371418988154002,1.45133585584882,7.5471629300007,24.646341955977498,,12.0806651053424,0.09154499193242699,1.4962670446442201,24.5475980105161,1.90928508481999,1.73197457042368,2.3951142758721398,14.013968853018099,1.14687572135465,1.49175511691767,0.39756386077375,0.016527567425365403,0.129939996448102,22.9067619721796,1.00084719785983,,1.5525482558638601,3.4393104513317097,1.21429803121428,7.3312207649358,6.505443739702351,,137.34939754862,5.87711122052831,0.77274218066661
HU21,1.00186290176415,16.7458511679515,0.971356029437177,5.1778737559187205,0.458455393096969,1.85669314324896,0.368531492458351,0.24568766163890102,1.93729222676844,0.23441934087150698,1.0,0.169691238155681,1.0,1.57173472625306,0.888393212879368,,8.10437606577319,11.114949911929099,6.6605731505577594,8.88776153124491,4.86093604674872,51.0039785220723,0.19486268134303,,1.43883443497569,0.43321858733191,0.28881239155460703,1.0,15.9249190521526,44.2668290621056,3.97900827084079,0.957667789668317,2.72797243772802,3.63208502913869,0.526445770152538,18.4430427301093,4.8804442344691195,1.03809869381223,0.8614501486367689,,0.9509454194211341,15.3206681363357,,4.01573978615409,0.105807007282651,1.43634977192691,29.980845968993798,2.82068055445644,2.67745544982716,3.32941880223079,23.6306871898487,1.4529556449880199,4.2701294358325805,0.29504305162839,0.0262471776232279,0.00972612439716831,15.9320016669587,2.11105856824729,67.0621878238539,2.90854245793007,5.46632340081001,,3.26248479543464,2.11451576138817,1.78070312059151,82.1644369194667,5.180456158255169,0.857702287627017
HU22,1.0243376023820898,16.771502018110603,0.948428398383769,4.88899469320731,0.685328273403912,2.13620127959973,0.369621999979997,0.246414666653331,1.83848798081058,0.234425628686957,1.0,0.170140296401089,1.0,1.61286219158232,0.809885814383758,,7.79124632830901,10.2451488475605,6.13936195591926,8.19225540173929,4.35155024642443,50.8557039117732,0.22088528634439503,,1.60259462886946,0.431393493278385,0.28759566218559,1.0,15.8983077838678,42.0605726823157,3.97951212956661,0.9060536292381359,2.76766768112604,3.6376051372101603,0.528523606333281,18.051657825665398,4.8834335161885,1.0303459104343,0.765297008985368,,0.956069218512561,15.3162854817187,,4.45033314147012,0.105919750131486,1.60159957756697,25.7156865829311,2.81731853795511,2.0546088473190998,3.1842499867606398,23.9455800051533,1.56822841753649,4.08261297037037,0.29628718749961097,0.0261658526753787,0.009781103373197061,15.9460269367137,2.42903945537866,58.440097191364195,2.85935459111872,5.3125165226975195,,3.33618308540942,2.13326003736239,,82.1625700494147,5.1641762222024,0.858177273713442
HU23,1.10868990059461,16.949937582826003,1.11191893153087,5.98335638817377,0.43655950501108903,2.2446786901227003,0.369107382897509,0.246071588598339,1.88996942150977,0.23442177189438998,1.0,0.170105399633779,1.0,1.49196010591672,1.00825223466838,,8.93881078586607,10.7113000223219,6.4187214396669,8.56501073099365,5.08622175635441,50.7618000001969,0.22492772361212102,,1.59926897062144,0.44106313967620503,0.29404209311747004,1.0,15.9063970319375,48.3704821752266,3.97549737192018,1.26205453582685,2.78839042890675,3.62526127790266,0.526383986392028,21.360934168933102,4.87099714488352,1.1076372623945698,0.958738688707876,,0.966084288206189,15.277938901703399,,4.2108881758637695,0.106032491363592,1.3228592421774499,20.2304789691197,2.81733733114401,2.33285780052547,3.4316774730788704,27.1866272019166,1.36708146949608,4.1246506222456905,0.294758994014616,0.0262026194054067,0.0097420735749532,15.9225905967006,3.13867572023628,62.9331535955504,3.0793122982531,6.14161552722109,,3.4305543051338,2.12610008723252,1.63074709439146,82.09192357925009,5.17672075517122,1.0297892855605
HU31,0.9076886506988829,16.6747081126946,0.908876102627763,4.96354705737902,0.316708062776887,1.5835565833130099,0.369815794819838,0.246543863213214,1.68343928327115,0.234419391929092,1.0,0.17018183119858502,1.0,1.16518684587802,0.7489971172320441,,7.373869101715149,9.57273729730807,5.73647916495558,7.65460823113136,3.95706556019445,51.042293983243,0.125947404333704,,1.08108559803664,0.43769731014200103,0.29179820676133394,1.0,15.849850875222701,33.258685492923895,3.9801637225572097,0.9469686329829,2.74518675587215,3.63396090182135,0.5265401607344541,14.0520281493992,4.883423984052389,1.01295951431215,1.05490196792723,,0.949367950959632,15.3355003268739,,4.06557722280906,0.105874955428818,1.8066489584599101,19.2343137756413,2.80857544184124,2.40334532089914,3.06813195560814,19.025786535936,1.0505664425021,3.09951554471725,0.29449129454060397,0.0261857089299131,0.00974268967409516,15.9376419884624,2.38866009651062,59.5815166302043,2.9188329524769503,5.148704714029099,,3.62660938476618,2.10921081485853,1.10480353897278,82.1894034863966,5.18103340284715,0.7550507411829139
HU32,1.04187986539133,16.5517844011131,0.979669793722531,5.0444480115879,0.43917198056627,1.59358712393371,0.369326845036449,0.246217896690971,1.7471319668029701,0.234427703793095,1.0,0.170332818448588,1.0,1.41730794028236,0.858055218171657,,7.83121365981687,9.704056907181181,5.81511119251373,7.75958404984712,4.5790795929621,50.7426580825678,0.163182443682852,,1.23652798558499,0.43599135181197696,0.290660901207985,1.0,15.8413313720499,41.8777070456169,3.9825613724108098,1.25533220903076,2.78975896939579,3.63983686023596,0.526599477420374,17.598455158517602,4.8903268777992395,1.0154732025121,1.3732048215677701,,0.955238445228711,15.3615556451994,5.0069249818855,4.67764551218857,0.105937434708299,1.60917808174285,21.1982429073091,2.80784611204994,2.1305228047362204,2.8706155147953902,23.8280684264088,1.1851396858547,3.27563770214028,0.29536908385522703,0.026192916375604898,0.00975305085899731,15.9333824900817,2.60332835891795,67.5329850523194,2.97125037564753,5.08363205281696,,3.34221292880131,2.10723259472185,1.85256997465639,82.2359654386436,5.11663775775876,0.813903492161385
HU33,0.986881812741701,16.5685722041238,0.9778276008853259,4.829385646761001,0.536582903925311,1.63149495476072,0.369235919273996,0.246157279515998,1.7315960425188501,0.234418286090522,1.0,0.170280754336677,1.0,1.4091187574086501,0.7922562391411,,7.291547457759391,9.2928759897784,5.56867944034425,7.4307777150611,5.13908414546914,51.092153113859204,0.163029161502411,,1.26699662721239,0.433129490298157,0.288752993532105,1.0,15.895841511854199,40.4351209821061,3.98204525777915,1.2613446590711002,2.78326595358026,3.6377805357510002,0.5265748855786,16.8182079206368,4.88855406479796,0.9867014282477939,1.45292668528524,,0.954669029183561,15.3577975141627,3.51411838477796,4.39886388446109,0.105895747626054,1.4026421514046399,25.3656388713492,2.81571822326745,2.2560056163502,3.12136357946247,23.596177505729198,1.2114463523807102,2.8644025105743,0.29450394893383997,0.026194795688057902,0.00974366130115488,15.941622270337,2.70006068172675,60.4906566614414,2.75925633584327,5.21567294533176,,3.8601273626288197,2.10412591340987,1.44162476277727,82.2280944546504,5.1775345223792,0.851803410653459
ITC1,1.5389706575856301,38.4062670280587,2.2694386901398698,5.5778995704779195,2.12607437112878,3.6171906102783202,0.354922934751287,0.236615289834191,1.99159329098903,0.23696004814986502,1.0,0.188565338900618,1.0,2.03578348046541,1.47527169261908,19.1721815251591,9.889122080067231,7.5544086595195505,4.5308226681834105,6.04261566385411,4.67476405222211,215.673869472089,0.252185986022481,,2.88895762348315,0.321753600045315,0.21450240003021,1.0,16.8465436554974,74.1459265434694,24.486684577882702,4.92603307328957,2.3969536991652,3.8064618040310703,1.77544964796911,16.384759643181997,12.8127396057686,0.9729977977099961,20.3119536440522,1.8971929476559102,4.6710793403682,23.617417268184198,7.2126512920723,13.3232012909468,0.12903697267414402,1.96489561436339,33.0117349813096,2.2692051036023,1.58678647152264,2.49873491747277,22.1022031201611,1.9865372829488899,4.3896495653007195,0.401122495698203,0.00610582314782856,0.0736482873580824,19.0590012309815,2.9967791742303698,56.7799037245235,3.3438169365775203,4.32804451922392,2.25350107634846,20.870807022893,,3.15638788130773,61.0134310408369,9.53533770202555,1.11166611242385
ITC2,1.15885273203365,36.9363411761691,11.2211619214711,8.633844029880311,2.18177498987285,2.8629996555038804,0.355820956160525,0.237213970773683,2.0828236756206504,0.236954576209174,1.0,0.188587339821209,1.0,2.09115124866206,1.0884489397653498,,7.29062757129105,7.88954029205627,4.73170192555936,6.31062110880295,28.1391000268738,215.955479626277,0.119046934175205,,2.51719577154923,0.321596596868285,0.214397731245523,1.0,,70.20157400092761,23.743980231268402,7.349305953031959,,3.73863030531684,,15.633914811988399,14.975165310872,,18.6649722085329,1.92155149461817,,23.438639755437997,,13.811226110455,0.12880182814702398,1.93526396120668,17.1396243918113,,0.22737354020952402,,,2.05095094922115,2.44439426155497,0.398617137862584,0.006090548718571409,0.0736384938777787,19.0707075429725,,,,1.55597015284485,,20.7384798273265,,,61.5139638268551,8.90173938676701,0.7815880091036981
