region,SWHE,DWHE,RYEM,BARL,OATS,CORN,OCER,PULS,SUGB,POTA,TOMA,OVEG,APPL,OFRU,CITR,TAGR,WINE,OLIV,GRAS,TOBA,COTT,OFIB,MAIF,OFOD,SETA,RAPE,SUNF,SOYA,OOIL
FRI1,379.84,47.48,47.48,261.14,59.35,332.36,59.35,55.43,8.0,5.0,6.241590909090909,6.241590909090909,7.397651515151515,7.397651515151515,7.397651515151515,7.397651515151515,7.397651515151515,7.397651515151515,55.0,1.0,2.0,1.0,15.0,5.0,3.0,18.0,12.0,6.0,2.0
FRI2,130.98196363636364,16.372745454545456,16.372745454545456,90.0501,20.46593181818182,114.6092181818182,20.46593181818182,14.032272727272726,8.0,5.0,6.241590909090909,6.241590909090909,7.397651515151515,7.397651515151515,7.397651515151515,7.397651515151515,7.397651515151515,7.397651515151515,55.0,1.0,2.0,1.0,15.0,5.0,3.0,18.0,12.0,6.0,2.0
FRI3,130.98196363636364,16.372745454545456,16.372745454545456,90.0501,20.46593181818182,114.6092181818182,20.46593181818182,14.032272727272726,8.0,5.0,6.241590909090909,6.241590909090909,7.397651515151515,7.397651515151515,7.397651515151515,7.397651515151515,7.397651515151515,7.397651515151515,55.0,1.0,2.0,1.0,15.0,5.0,3.0,18.0,12.0,6.0,2.0
FRJ1,218.176,27.272,27.272,149.99599999999998,34.09,190.904,34.09,38.86,8.0,5.0,6.241590909090909,6.241590909090909,7.397651515151515,7.397651515151515,7.397651515151515,7.397651515151515,7.397651515151515,7.397651515151515,55.0,1.0,2.0,1.0,15.0,5.0,3.0,18.0,12.0,6.0,2.0
FRJ2,130.98196363636364,16.372745454545456,16.372745454545456,90.0501,20.46593181818182,114.6092181818182,20.46593181818182,14.032272727272726,8.0,5.0,6.241590909090909,6.241590909090909,7.397651515151515,7.397651515151515,7.397651515151515,7.397651515151515,7.397651515151515,7.397651515151515,55.0,1.0,2.0,1.0,15.0,5.0,3.0,18.0,12.0,6.0,2.0
FRK1,162.9856,20.3732,20.3732,112.0526,25.4665,142.6124,25.4665,8.82,8.0,5.0,6.241590909090909,6.241590909090909,7.397651515151515,7.397651515151515,7.397651515151515,7.397651515151515,7.397651515151515,7.397651515151515,55.0,1.0,2.0,1.0,15.0,5.0,3.0,18.0,12.0,6.0,2.0
FRK2,130.98196363636364,16.372745454545456,16.372745454545456,90.0501,20.46593181818182,114.6092181818182,20.46593181818182,14.032272727272726,8.0,5.0,6.241590909090909,6.241590909090909,7.397651515151515,7.397651515151515,7.397651515151515,7.397651515151515,7.397651515151515,7.397651515151515,55.0,1.0,2.0,1.0,15.0,5.0,3.0,18.0,12.0,6.0,2.0
FRL0,130.98196363636364,16.372745454545456,16.372745454545456,90.0501,20.46593181818182,114.6092181818182,20.46593181818182,14.032272727272726,8.0,5.0,6.241590909090909,6.241590909090909,7.397651515151515,7.397651515151515,7.397651515151515,7.397651515151515,7.397651515151515,7.397651515151515,55.0,1.0,2.0,1.0,15.0,5.0,3.0,18.0,12.0,6.0,2.0
FRM0,0.3744,0.0468,0.0468,0.2573999999999999,0.0584999999999999,0.3276,0.0584999999999999,0.01,8.0,5.0,6.241590909090909,6.241590909090909,7.397651515151515,7.397651515151515,7.397651515151515,7.397651515151515,7.397651515151515,7.397651515151515,55.0,1.0,2.0,1.0,15.0,5.0,3.0,18.0,12.0,6.0,2.0
ITC1,111.1584,13.8948,13.8948,76.4214,17.3685,97.2636,17.3685,4.18,8.0,5.0,9.18,9.18,18.695634920634923,18.695634920634923,18.695634920634923,18.695634920634923,18.695634920634923,18.695634920634923,55.0,1.0,2.0,1.0,15.0,5.0,3.0,18.0,12.0,6.0,2.0
ITC2,45.876419047619045,5.734552380952381,5.734552380952381,31.540038095238096,7.1681904761904764,40.14186666666667,7.1681904761904764,4.251428571428572,8.0,5.0,9.18,9.18,18.695634920634923,18.695634920634923,18.695634920634923,18.695634920634923,18.695634920634923,18.695634920634923,55.0,1.0,2.0,1.0,15.0,5.0,3.0,18.0,12.0,6.0,2.0
